key,unit,target,r2_base,r2_with,delta_r2,coef_text,p_text,n,q_text
press_conf,ALL,cfnai_ma3_lead3,0.0707,0.0761,0.0054,0.0297,0.5004,80,0.6978
press_conf,ALL,d_vix_28,0.0173,0.0383,0.021,0.3327,0.34,80,0.5893
press_conf,can,cfnai_ma3_lead3,0.0707,0.0834,0.0126,0.1233,0.263,80,0.5893
press_conf,can,d_vix_28,0.0173,0.0173,0.0,0.0059,0.9909,80,0.9944
press_conf,can+do,cfnai_ma3_lead3,0.0707,0.0708,0.0001,-0.0338,0.9271,80,0.9944
press_conf,can+do,d_vix_28,0.0173,0.0624,0.0451,4.8137,0.3167,80,0.5893
press_conf,could,cfnai_ma3_lead3,0.0707,0.1236,0.0528,0.4315,0.0773,80,0.5306
press_conf,could,d_vix_28,0.0173,0.0783,0.0611,-2.6179,0.1188,80,0.5306
press_conf,may,cfnai_ma3_lead3,0.0707,0.0824,0.0116,0.2541,0.2333,80,0.5893
press_conf,may,d_vix_28,0.0173,0.0635,0.0462,-2.8574,0.1633,80,0.5306
press_conf,should,cfnai_ma3_lead3,0.0707,0.087,0.0162,0.2581,0.1478,80,0.5306
press_conf,should,d_vix_28,0.0173,0.023,0.0058,-0.8685,0.319,80,0.5893
press_conf,will,cfnai_ma3_lead3,0.0707,0.0913,0.0206,-0.0683,0.4092,80,0.6649
press_conf,will,d_vix_28,0.0173,0.174,0.1567,1.0628,0.0708,80,0.5306
press_conf,will+continue,cfnai_ma3_lead3,0.0707,0.0767,0.0059,-0.2463,0.5099,80,0.6978
press_conf,will+continue,d_vix_28,0.0173,0.0941,0.0768,4.994,0.2832,80,0.5893
press_conf,will+have,cfnai_ma3_lead3,0.0707,0.0707,0.0,-0.002,0.9944,80,0.9944
press_conf,will+have,d_vix_28,0.0173,0.0424,0.0251,-3.9113,0.2767,80,0.5893
press_conf,will+look,cfnai_ma3_lead3,0.0707,0.0839,0.0131,-0.4173,0.0817,80,0.5306
press_conf,will+look,d_vix_28,0.0173,0.0175,0.0002,0.2994,0.8218,80,0.9713
press_conf,will+see,cfnai_ma3_lead3,0.0707,0.072,0.0012,-0.1228,0.5669,80,0.7369
press_conf,will+see,d_vix_28,0.0173,0.0192,0.0019,0.8778,0.69,80,0.8543
press_conf,would,cfnai_ma3_lead3,0.0707,0.0809,0.0101,0.0684,0.1503,80,0.5306
press_conf,would,d_vix_28,0.0173,0.0388,0.0215,-0.5628,0.0521,80,0.5306
press_conf,would+say,cfnai_ma3_lead3,0.0707,0.0708,0.0,-0.0083,0.9149,80,0.9944
press_conf,would+say,d_vix_28,0.0173,0.025,0.0077,0.8216,0.5077,80,0.6978
