key,unit,period,macro,lag,p_text_to_macro,p_macro_to_text,n,q_text_to_macro
minutes,ALL,T1,cfnai,1,0.2882,0.5849,99,0.8083
minutes,ALL,T1,cfnai,2,0.0096,0.6755,99,0.0911
minutes,ALL,T1,cfnai,3,0.0223,0.7022,99,0.1018
minutes,ALL,T1,vix,1,0.0138,0.3057,99,0.2201
minutes,ALL,T1,vix,2,0.0473,0.1382,99,0.1758
minutes,ALL,T1,vix,3,0.0172,0.1973,99,0.0936
minutes,ALL,T2,cfnai,1,0.0994,0.8218,91,0.5277
minutes,ALL,T2,cfnai,2,0.1583,0.924,91,0.5421
minutes,ALL,T2,cfnai,3,0.1352,0.4274,91,0.8876
minutes,ALL,T2,vix,1,0.2686,0.2225,91,0.5277
minutes,ALL,T2,vix,2,0.2634,0.0991,91,0.5805
minutes,ALL,T2,vix,3,0.3051,0.1056,91,0.8876
minutes,could,T1,cfnai,1,0.3466,0.3508,99,0.8083
minutes,could,T1,cfnai,2,0.8271,0.3172,99,0.9505
minutes,could,T1,cfnai,3,0.0118,0.388,99,0.0936
minutes,could,T1,vix,1,0.5233,0.9835,99,0.9678
minutes,could,T1,vix,2,0.0385,0.3383,99,0.1758
minutes,could,T1,vix,3,0.0555,0.4295,99,0.1975
minutes,could,T2,cfnai,1,0.3792,0.0745,91,0.5277
minutes,could,T2,cfnai,2,0.1752,0.1432,91,0.5421
minutes,could,T2,cfnai,3,0.2013,0.0932,91,0.8876
minutes,could,T2,vix,1,0.1256,0.0437,91,0.5277
minutes,could,T2,vix,2,0.1863,0.0061,91,0.5421
minutes,could,T2,vix,3,0.5091,0.0123,91,0.911
minutes,could/causative,T1,cfnai,1,0.8488,0.2312,99,0.9678
minutes,could/causative,T1,cfnai,2,0.6777,0.3926,99,0.9036
minutes,could/causative,T1,cfnai,3,0.8288,0.1623,99,0.9434
minutes,could/causative,T1,vix,1,0.8417,0.3918,99,0.9678
minutes,could/causative,T1,vix,2,0.9532,0.3522,99,0.9532
minutes,could/causative,T1,vix,3,0.965,0.205,99,0.965
minutes,could/causative,T2,cfnai,1,0.3684,0.5447,91,0.5277
minutes,could/causative,T2,cfnai,2,0.3028,0.3768,91,0.5805
minutes,could/causative,T2,cfnai,3,0.2968,0.3324,91,0.8876
minutes,could/causative,T2,vix,1,0.7316,0.2574,91,0.7804
minutes,could/causative,T2,vix,2,0.9709,0.3086,91,0.9803
minutes,could/causative,T2,vix,3,0.8357,0.2391,91,0.9411
minutes,should,T1,cfnai,1,0.7704,0.6369,99,0.9678
minutes,should,T1,cfnai,2,0.8113,0.783,99,0.9505
minutes,should,T1,cfnai,3,0.9609,0.9138,99,0.965
minutes,should,T1,vix,1,0.3635,0.4146,99,0.8083
minutes,should,T1,vix,2,0.6743,0.7406,99,0.9036
minutes,should,T1,vix,3,0.8515,0.8062,99,0.9434
minutes,should,T2,cfnai,1,0.973,0.9031,91,0.973
minutes,should,T2,cfnai,2,0.9803,0.775,91,0.9803
minutes,should,T2,cfnai,3,0.5608,0.3978,91,0.911
minutes,should,T2,vix,1,0.6625,0.8448,91,0.731
minutes,should,T2,vix,2,0.8338,0.7886,91,0.9761
minutes,should,T2,vix,3,0.6689,0.5416,91,0.911
minutes,would,T1,cfnai,1,0.1934,0.1443,99,0.8083
minutes,would,T1,cfnai,2,0.0114,0.2508,99,0.0911
minutes,would,T1,cfnai,3,0.0023,0.3173,99,0.0362
minutes,would,T1,vix,1,0.3179,0.3276,99,0.8083
minutes,would,T1,vix,2,0.4066,0.4852,99,0.8131
minutes,would,T1,vix,3,0.2413,0.6197,99,0.4826
minutes,would,T2,cfnai,1,0.0833,0.2043,91,0.5277
minutes,would,T2,cfnai,2,0.3248,0.5785,91,0.5805
minutes,would,T2,cfnai,3,0.623,0.8078,91,0.911
minutes,would,T2,vix,1,0.3506,0.6007,91,0.5277
minutes,would,T2,vix,2,0.6194,0.266,91,0.7928
minutes,would,T2,vix,3,0.8744,0.491,91,0.9411
minutes,would/aspectual,T1,cfnai,1,0.561,0.1235,99,0.9678
minutes,would/aspectual,T1,cfnai,2,0.0426,0.0579,99,0.1758
minutes,would/aspectual,T1,cfnai,3,0.0176,0.0454,99,0.0936
minutes,would/aspectual,T1,vix,1,0.951,0.0204,99,0.9678
minutes,would/aspectual,T1,vix,2,0.9323,0.0505,99,0.9532
minutes,would/aspectual,T1,vix,3,0.546,0.0711,99,0.8737
minutes,would/aspectual,T2,cfnai,1,0.5912,0.5516,91,0.7276
minutes,would/aspectual,T2,cfnai,2,0.7514,0.9288,91,0.9248
minutes,would/aspectual,T2,cfnai,3,0.8934,0.3018,91,0.9411
minutes,would/aspectual,T2,vix,1,0.4662,0.0457,91,0.5967
minutes,would/aspectual,T2,vix,2,0.8541,0.0517,91,0.9761
minutes,would/aspectual,T2,vix,3,0.9701,0.014,91,0.9701
minutes,would/copular_adj,T1,cfnai,1,0.1631,0.3244,99,0.8083
minutes,would/copular_adj,T1,cfnai,2,0.0437,0.5122,99,0.1758
minutes,would/copular_adj,T1,cfnai,3,0.1118,0.0332,99,0.3252
minutes,would/copular_adj,T1,vix,1,0.3789,0.2599,99,0.8083
minutes,would/copular_adj,T1,vix,2,0.7072,0.1795,99,0.9052
minutes,would/copular_adj,T1,vix,3,0.81,0.1074,99,0.9434
minutes,would/copular_adj,T2,cfnai,1,0.3742,0.5015,91,0.5277
minutes,would/copular_adj,T2,cfnai,2,0.2783,0.6618,91,0.5805
minutes,would/copular_adj,T2,cfnai,3,0.2574,0.76,91,0.8876
minutes,would/copular_adj,T2,vix,1,0.0219,0.669,91,0.3503
minutes,would/copular_adj,T2,vix,2,0.0782,0.8718,91,0.5421
minutes,would/copular_adj,T2,vix,3,0.1886,0.408,91,0.8876
statement,ALL,T1,cfnai,1,0.0206,0.3315,101,0.2201
statement,ALL,T1,cfnai,2,0.0549,0.1438,101,0.1758
statement,ALL,T1,cfnai,3,0.0515,0.1184,101,0.1975
statement,ALL,T1,vix,1,0.0624,0.0345,101,0.4994
statement,ALL,T1,vix,2,0.0507,0.0248,101,0.1758
statement,ALL,T1,vix,3,0.0905,0.0007,101,0.2895
statement,ALL,T2,cfnai,1,0.6154,0.1263,91,0.7293
statement,ALL,T2,cfnai,2,0.4075,0.2811,91,0.5928
statement,ALL,T2,cfnai,3,0.6811,0.4951,91,0.911
