key,unit,period,macro,p_text_to_macro,p_macro_to_text,n,q_text_to_macro,q_macro_to_text
minutes,ALL,T1,cfnai,0.8692,0.7559,99,0.9861116279069766,0.8649520661157024
minutes,ALL,T1,vix,0.9806,0.1448,99,0.9933,0.5905588235294117
minutes,ALL,T2,cfnai,0.3684,0.061,91,0.8602000000000001,0.44305263157894736
minutes,ALL,T2,vix,0.2432,0.5519,91,0.8135866666666666,0.8486999999999999
minutes,can,T1,cfnai,0.0454,0.0127,99,0.5841999999999999,0.15932727272727273
minutes,can,T1,vix,0.0076,0.0,99,0.53475,0.0
minutes,could,T1,cfnai,0.1136,0.4095,99,0.8135866666666666,0.7435657894736841
minutes,could,T1,vix,0.3373,0.435,99,0.8602000000000001,0.7703544303797468
minutes,could,T2,cfnai,0.2423,0.9971,91,0.8135866666666666,0.9971
minutes,could,T2,vix,0.1996,0.3944,91,0.8135866666666666,0.725696
minutes,may,T1,cfnai,0.1825,0.8795,99,0.8135866666666666,0.940860465116279
minutes,may,T1,vix,0.5303,0.3018,99,0.9274813186813187,0.6913573770491802
minutes,may,T2,cfnai,0.4426,0.6075,91,0.9254363636363636,0.8486999999999999
minutes,may,T2,vix,0.8655,0.5625,91,0.9861116279069766,0.8486999999999999
minutes,should,T1,cfnai,0.8865,0.4966,99,0.9861116279069766,0.8253714285714284
minutes,should,T1,vix,0.6321,0.1945,99,0.9379548387096774,0.6397471698113207
minutes,should,T2,cfnai,0.8885,0.5024,91,0.9861116279069766,0.8253714285714284
minutes,should,T2,vix,0.6116,0.718,91,0.9274813186813187,0.8649520661157024
minutes,will,T1,cfnai,0.5821,0.6193,99,0.9274813186813187,0.8486999999999999
minutes,will,T1,vix,0.76,0.5175,99,0.9861116279069766,0.8316482758620689
minutes,will,T2,cfnai,0.9028,0.4496,91,0.9861116279069766,0.7755599999999999
minutes,will,T2,vix,0.5625,0.6189,91,0.9274813186813187,0.8486999999999999
minutes,will+continue,T1,cfnai,0.1295,0.3056,99,0.8135866666666666,0.6913573770491802
minutes,will+continue,T1,vix,0.0878,0.3503,99,0.8073,0.7024583333333333
minutes,will+continue,T2,cfnai,0.8633,0.771,91,0.9861116279069766,0.8721147540983606
minutes,will+continue,T2,vix,0.7311,0.2124,91,0.9861116279069766,0.6397471698113207
minutes,will+take,T1,cfnai,0.8108,0.1986,99,0.9861116279069766,0.6397471698113207
minutes,will+take,T1,vix,0.2492,0.3654,99,0.8135866666666666,0.7024583333333333
minutes,will+take,T2,cfnai,0.3722,0.9527,91,0.8602000000000001,0.9811388059701492
minutes,will+take,T2,vix,0.3969,0.1832,91,0.875653125,0.6320399999999999
minutes,would,T1,cfnai,0.1235,0.5584,99,0.8135866666666666,0.8486999999999999
minutes,would,T1,vix,0.7302,0.2689,99,0.9861116279069766,0.6517473684210526
minutes,would,T2,cfnai,0.5599,0.0176,91,0.9274813186813187,0.18683076923076924
minutes,would,T2,vix,0.4755,0.3764,91,0.9274813186813187,0.7115506849315069
minutes,would+be+appropriate,T1,cfnai,0.2462,0.0091,99,0.8135866666666666,0.13953333333333334
minutes,would+be+appropriate,T1,vix,0.6919,0.102,99,0.9843525773195876,0.4968
minutes,would+be+appropriate,T2,cfnai,0.2653,0.0033,91,0.8135866666666666,0.09108
minutes,would+be+appropriate,T2,vix,0.1875,0.3238,91,0.8135866666666666,0.7024583333333333
minutes,would+continue,T1,cfnai,0.2046,0.8467,99,0.8135866666666666,0.9128484375
minutes,would+continue,T1,vix,0.8535,0.0028,99,0.9861116279069766,0.09108
minutes,would+continue,T2,cfnai,0.8245,0.8123,91,0.9861116279069766,0.8896619047619049
minutes,would+continue,T2,vix,0.9841,0.0405,91,0.9933,0.3493125
press_conf,ALL,T1,cfnai,0.2357,0.2408,80,0.8135866666666666,0.6397471698113207
press_conf,ALL,T1,vix,0.5548,0.6772,80,0.9274813186813187,0.8649520661157024
press_conf,ALL,T2,cfnai,0.224,0.0175,71,0.8135866666666666,0.18683076923076924
press_conf,ALL,T2,vix,0.6056,0.361,71,0.9274813186813187,0.7024583333333333
press_conf,can,T1,cfnai,0.9318,0.2097,80,0.9891415384615384,0.6397471698113207
press_conf,can,T1,vix,0.5721,0.0105,80,0.9274813186813187,0.1449
press_conf,can,T2,cfnai,0.8097,0.9041,71,0.9861116279069766,0.9489590909090908
press_conf,can,T2,vix,0.4847,0.6649,71,0.9274813186813187,0.8649520661157024
press_conf,could,T1,cfnai,0.0341,0.5853,80,0.5841999999999999,0.8486999999999999
press_conf,could,T1,vix,0.3278,0.2544,80,0.8602000000000001,0.6501333333333333
press_conf,could,T2,cfnai,0.374,0.1823,71,0.8602000000000001,0.6320399999999999
press_conf,could,T2,vix,0.658,0.0192,71,0.9558315789473686,0.18925714285714282
press_conf,may,T1,cfnai,0.4502,0.7298,80,0.9272776119402985,0.8649520661157024
press_conf,may,T1,vix,0.7396,0.778,80,0.9861116279069766,0.8728780487804879
press_conf,may,T2,cfnai,0.9083,0.52,71,0.9861116279069766,0.8316482758620689
press_conf,may,T2,vix,0.2074,0.216,71,0.8135866666666666,0.6397471698113207
press_conf,should,T1,cfnai,0.547,0.108,80,0.9274813186813187,0.4968
press_conf,should,T1,vix,0.5359,0.2415,80,0.9274813186813187,0.6397471698113207
press_conf,should,T2,cfnai,0.354,0.8109,71,0.8602000000000001,0.8896619047619049
press_conf,should,T2,vix,0.7662,0.1212,71,0.9861116279069766,0.5395354838709677
press_conf,will,T1,cfnai,0.2922,0.0764,80,0.8602000000000001,0.4792363636363636
press_conf,will,T1,vix,0.2532,0.5243,80,0.8135866666666666,0.8316482758620689
press_conf,will,T2,cfnai,0.1797,0.1079,71,0.8135866666666666,0.4968
press_conf,will,T2,vix,0.8728,0.2457,71,0.9861116279069766,0.6397471698113207
press_conf,will+continue,T1,cfnai,0.0478,0.7202,80,0.5841999999999999,0.8649520661157024
press_conf,will+continue,T1,vix,0.4003,0.7571,80,0.875653125,0.8649520661157024
press_conf,will+continue,T2,cfnai,0.7527,0.9839,71,0.9861116279069766,0.9971
press_conf,will+continue,T2,vix,0.2441,0.5765,71,0.8135866666666666,0.8486999999999999
press_conf,will+take,T1,cfnai,0.6314,0.9908,80,0.9379548387096774,0.9971
press_conf,will+take,T1,vix,0.0087,0.2117,80,0.53475,0.6397471698113207
press_conf,will+take,T2,cfnai,0.1735,0.5808,71,0.8135866666666666,0.8486999999999999
press_conf,will+take,T2,vix,0.8934,0.0238,71,0.9861116279069766,0.21896000000000002
press_conf,would,T1,cfnai,0.1757,0.2674,80,0.8135866666666666,0.6517473684210526
press_conf,would,T1,vix,0.8778,0.2692,80,0.9861116279069766,0.6517473684210526
press_conf,would,T2,cfnai,0.0416,0.2369,71,0.5841999999999999,0.6397471698113207
press_conf,would,T2,vix,0.418,0.6909,71,0.8874461538461539,0.8649520661157024
press_conf,would+like,T1,cfnai,0.5266,0.2345,80,0.9274813186813187,0.6397471698113207
press_conf,would+like,T1,vix,0.9823,0.7008,80,0.9933,0.8649520661157024
press_conf,would+like,T2,cfnai,0.599,0.1795,71,0.9274813186813187,0.6320399999999999
press_conf,would+like,T2,vix,0.9138,0.1584,71,0.9861116279069766,0.5907891891891892
press_conf,would+say,T1,cfnai,0.3497,0.8986,80,0.8602000000000001,0.9489590909090908
press_conf,would+say,T1,vix,0.3695,0.1301,80,0.8602000000000001,0.5610562499999999
press_conf,would+say,T2,cfnai,0.9933,0.7954,71,0.9933,0.8852032258064516
press_conf,would+say,T2,vix,0.5587,0.1001,71,0.9274813186813187,0.4968
speech,ALL,T1,cfnai,0.6389,0.3461,124,0.9379595744680851,0.7024583333333333
speech,ALL,T1,vix,0.8616,0.4409,124,0.9861116279069766,0.7703544303797468
speech,ALL,T2,cfnai,0.6896,0.8219,118,0.9843525773195876,0.893088188976378
speech,ALL,T2,vix,0.9877,0.7173,118,0.9933,0.8649520661157024
speech,can,T1,cfnai,0.2606,0.001,124,0.8135866666666666,0.046
speech,can,T1,vix,0.4983,0.0524,124,0.9274813186813187,0.4017333333333334
speech,can,T2,cfnai,0.3719,0.7208,118,0.8602000000000001,0.8649520661157024
speech,can,T2,vix,0.308,0.3901,118,0.8602000000000001,0.725696
speech,could,T1,cfnai,0.4724,0.7584,124,0.9274813186813187,0.8649520661157024
speech,could,T1,vix,0.7745,0.0997,124,0.9861116279069766,0.4968
speech,could,T2,cfnai,0.2941,0.9479,118,0.8602000000000001,0.9811388059701492
speech,could,T2,vix,0.4817,0.0743,118,0.9274813186813187,0.4792363636363636
speech,may,T1,cfnai,0.9661,0.5916,124,0.9933,0.8486999999999999
speech,may,T1,vix,0.8885,0.343,124,0.9861116279069766,0.7024583333333333
speech,may,T2,cfnai,0.7774,0.6343,118,0.9861116279069766,0.8486999999999999
speech,may,T2,vix,0.9773,0.5525,118,0.9933,0.8486999999999999
speech,should,T1,cfnai,0.9218,0.5008,124,0.9861116279069766,0.8253714285714284
speech,should,T1,vix,0.261,0.0649,124,0.8135866666666666,0.44781
speech,should,T2,cfnai,0.9178,0.7492,118,0.9861116279069766,0.8649520661157024
speech,should,T2,vix,0.2594,0.1547,118,0.8135866666666666,0.5907891891891892
speech,will,T1,cfnai,0.8374,0.3665,124,0.9861116279069766,0.7024583333333333
speech,will,T1,vix,0.4061,0.2257,124,0.875653125,0.6397471698113207
speech,will,T2,cfnai,0.0508,0.7573,118,0.5841999999999999,0.8649520661157024
speech,will,T2,vix,0.0839,0.3412,118,0.8073,0.7024583333333333
speech,would,T1,cfnai,0.5119,0.3012,124,0.9274813186813187,0.6913573770491802
speech,would,T1,vix,0.8623,0.3046,124,0.9861116279069766,0.6913573770491802
speech,would,T2,cfnai,0.6052,0.9728,118,0.9274813186813187,0.9944177777777777
speech,would,T2,vix,0.7556,0.1583,118,0.9861116279069766,0.5907891891891892
statement,ALL,T1,cfnai,0.0666,0.0819,101,0.7069846153846154,0.4914
statement,ALL,T1,vix,0.0155,0.0058,101,0.53475,0.11434285714285712
statement,ALL,T2,cfnai,0.2489,0.337,91,0.8135866666666666,0.7024583333333333
statement,ALL,T2,vix,0.0428,0.6876,91,0.5841999999999999,0.8649520661157024
statement,could,T1,cfnai,0.3237,0.0006,101,0.8602000000000001,0.0414
