level,key,unit,period,macro,n_tokens,zero_share,n,r,p_r,rho,p_rho,q_rho,eligible,unit_level
genre,statement,ALL,T1,cfnai,780,0.0,101,-0.0689,0.4935,-0.0472,0.6392,0.9681,True,modal
genre,statement,ALL,T1,vix,780,0.0,101,-0.0247,0.8062,-0.0303,0.7635,0.8631,True,modal
genre,statement,ALL,T2,cfnai,706,0.0,91,-0.0545,0.6077,-0.0859,0.4183,0.6623,True,modal
genre,statement,ALL,T2,vix,706,0.0,91,-0.0273,0.7976,-0.0777,0.4643,0.5487,True,modal
genre,statement,ALL,T3,cfnai,1037,0.0,133,-0.0672,0.442,-0.067,0.4435,0.846,True,modal
genre,statement,ALL,T3,vix,1037,0.0,133,-0.151,0.0828,-0.1884,0.0299,0.0647,True,modal
genre,statement,ALL,H1,cfnai,406,0.0,48,0.1945,0.1854,0.1968,0.18,0.753,True,modal
genre,statement,ALL,H1,vix,406,0.0,48,-0.2769,0.0567,-0.3738,0.0089,0.0842,True,modal
genre,statement,ALL,H2,cfnai,300,0.0,43,-0.3211,0.0358,-0.3581,0.0184,0.1149,True,modal
genre,statement,ALL,H2,vix,300,0.0,43,-0.4137,0.0058,-0.4325,0.0038,0.0419,True,modal
layer,min_boilerplate,ALL,T1,cfnai,376,0.818,99,0.0052,0.9591,-0.0487,0.632,0.9714,False,modal
layer,min_boilerplate,ALL,T1,vix,376,0.818,99,0.096,0.3445,-0.0201,0.8432,0.9008,False,modal
layer,min_boilerplate,ALL,T2,cfnai,335,0.835,91,-0.0412,0.698,0.0227,0.8308,0.8928,False,modal
layer,min_boilerplate,ALL,T2,vix,335,0.835,91,-0.1207,0.2546,-0.0612,0.5643,0.7138,False,modal
layer,min_boilerplate,ALL,T3,cfnai,478,0.815,130,0.0011,0.9905,-0.0657,0.4574,0.9226,False,modal
layer,min_boilerplate,ALL,T3,vix,478,0.815,130,0.0459,0.6044,-0.0295,0.7386,0.8905,False,modal
layer,min_boilerplate,ALL,H1,cfnai,277,0.771,48,-0.1898,0.1963,-0.0995,0.501,0.6895,False,modal
layer,min_boilerplate,ALL,H1,vix,277,0.771,48,-0.0057,0.9692,0.052,0.7254,0.8913,False,modal
layer,min_boilerplate,ALL,H2,cfnai,58,0.907,43,0.3368,0.0272,0.1135,0.4687,0.6578,False,modal
layer,min_boilerplate,ALL,H2,vix,58,0.907,43,0.0469,0.7651,0.0503,0.7485,0.8875,False,modal
layer,min_committee,ALL,T1,cfnai,958,0.0,99,-0.0474,0.6416,0.0094,0.9261,0.9714,True,modal
layer,min_committee,ALL,T1,vix,958,0.0,99,0.1015,0.3176,0.1217,0.2303,0.4135,True,modal
layer,min_committee,ALL,T2,cfnai,886,0.0,91,-0.0122,0.9087,-0.0193,0.8556,0.8928,True,modal
layer,min_committee,ALL,T2,vix,886,0.0,91,0.07,0.5098,0.0982,0.3542,0.6297,True,modal
layer,min_committee,ALL,T3,cfnai,1254,0.0,131,-0.018,0.8386,0.1014,0.2492,0.8091,True,modal
layer,min_committee,ALL,T3,vix,1254,0.0,131,0.0817,0.3536,0.0972,0.2695,0.4975,True,modal
layer,min_committee,ALL,H1,cfnai,534,0.0,48,0.1202,0.4158,0.1794,0.2223,0.5658,True,modal
layer,min_committee,ALL,H1,vix,534,0.0,48,-0.124,0.401,-0.1138,0.4414,0.887,True,modal
layer,min_committee,ALL,H2,cfnai,352,0.0,43,-0.2005,0.1973,-0.2228,0.1509,0.3185,True,modal
layer,min_committee,ALL,H2,vix,352,0.0,43,-0.2227,0.1512,-0.18,0.2482,0.5312,True,modal
layer,min_directive_quote,ALL,T1,cfnai,102,0.566,99,0.0502,0.6217,0.2667,0.0076,0.1763,True,modal
layer,min_directive_quote,ALL,T1,vix,102,0.566,99,0.0882,0.3852,0.1869,0.064,0.165,True,modal
layer,min_directive_quote,ALL,T2,cfnai,93,0.604,91,0.2417,0.021,0.3031,0.0035,0.0504,False,modal
layer,min_directive_quote,ALL,T2,vix,93,0.604,91,0.1491,0.1584,0.182,0.0842,0.2165,False,modal
layer,min_directive_quote,ALL,T3,cfnai,202,0.427,131,0.0418,0.6357,0.1331,0.1297,0.6639,True,modal
layer,min_directive_quote,ALL,T3,vix,202,0.427,131,0.153,0.081,0.2121,0.015,0.0564,True,modal
layer,min_directive_quote,ALL,H1,cfnai,55,0.604,48,0.0333,0.8221,-0.0008,0.9957,0.9983,False,modal
layer,min_directive_quote,ALL,H1,vix,55,0.604,48,0.1402,0.3418,0.1952,0.1837,0.5912,False,modal
layer,min_directive_quote,ALL,H2,cfnai,38,0.605,43,0.6017,0.0,0.637,0.0,0.0003,False,modal
layer,min_directive_quote,ALL,H2,vix,38,0.605,43,0.5974,0.0,0.5779,0.0,0.0031,False,modal
layer,min_front_matter,ALL,T1,cfnai,78,0.889,99,0.0389,0.7019,0.0417,0.6817,0.9714,False,modal
layer,min_front_matter,ALL,T1,vix,78,0.889,99,-0.0208,0.8383,0.0558,0.583,0.7237,False,modal
layer,min_front_matter,ALL,T2,cfnai,61,0.901,91,-0.0634,0.5508,0.0449,0.6729,0.8519,False,modal
layer,min_front_matter,ALL,T2,vix,61,0.901,91,-0.0865,0.4148,-0.0084,0.9369,0.9501,False,modal
layer,min_front_matter,ALL,T3,cfnai,150,0.879,132,0.0074,0.9331,-0.09,0.3049,0.8444,False,modal
layer,min_front_matter,ALL,T3,vix,150,0.879,132,-0.0624,0.477,0.0179,0.8383,0.9145,False,modal
layer,min_front_matter,ALL,H1,cfnai,57,0.875,48,-0.1313,0.3736,-0.0516,0.7276,0.8246,False,modal
layer,min_front_matter,ALL,H1,vix,57,0.875,48,-0.0375,0.8001,-0.0649,0.6612,0.8913,False,modal
layer,min_front_matter,ALL,H2,cfnai,4,0.93,43,0.1018,0.5158,0.1441,0.3566,0.5975,False,modal
layer,min_front_matter,ALL,H2,vix,4,0.93,43,0.277,0.0721,0.32,0.0364,0.1738,False,modal
layer,min_participants,ALL,T1,cfnai,2756,0.0,99,-0.1318,0.1934,-0.0905,0.373,0.9194,True,modal
layer,min_participants,ALL,T1,vix,2756,0.0,99,0.2628,0.0086,0.1436,0.1562,0.3408,True,modal
layer,min_participants,ALL,T2,cfnai,2444,0.0,91,0.0339,0.7497,-0.0054,0.9595,0.9731,True,modal
layer,min_participants,ALL,T2,vix,2444,0.0,91,0.0495,0.6412,0.0637,0.5486,0.7138,True,modal
layer,min_participants,ALL,T3,cfnai,3359,0.0,131,-0.1152,0.1902,-0.0691,0.4331,0.9226,True,modal
layer,min_participants,ALL,T3,vix,3359,0.0,131,0.0834,0.3436,0.0249,0.7773,0.9027,True,modal
layer,min_participants,ALL,H1,cfnai,1264,0.0,48,0.0642,0.6649,0.098,0.5074,0.6895,True,modal
layer,min_participants,ALL,H1,vix,1264,0.0,48,-0.0271,0.855,-0.0086,0.9539,0.9539,True,modal
layer,min_participants,ALL,H2,cfnai,1180,0.0,43,0.0008,0.9958,-0.0736,0.6391,0.762,True,modal
layer,min_participants,ALL,H2,vix,1180,0.0,43,-0.0588,0.7082,-0.0453,0.773,0.8875,True,modal
layer,min_special,ALL,T1,cfnai,783,0.0,40,0.0972,0.5508,0.1964,0.2246,0.735,True,modal
layer,min_special,ALL,T1,vix,783,0.0,40,-0.0946,0.5614,-0.1612,0.3205,0.4807,True,modal
layer,min_special,ALL,T2,cfnai,675,0.0,36,0.1272,0.4599,0.2103,0.2182,0.5692,True,modal
layer,min_special,ALL,T2,vix,675,0.0,36,-0.0877,0.6111,-0.139,0.4188,0.6645,True,modal
layer,min_special,ALL,T3,cfnai,863,0.02,49,0.0862,0.556,0.2731,0.0576,0.5187,True,modal
layer,min_special,ALL,T3,vix,863,0.02,49,0.0543,0.711,-0.0327,0.8237,0.9125,True,modal
layer,min_staff,ALL,T1,cfnai,539,0.0,99,-0.0103,0.9197,0.0753,0.4586,0.9714,True,modal
layer,min_staff,ALL,T1,vix,539,0.0,99,-0.2493,0.0128,-0.3326,0.0008,0.0076,True,modal
layer,min_staff,ALL,T2,cfnai,498,0.0,91,0.0513,0.629,0.0919,0.3861,0.7086,True,modal
layer,min_staff,ALL,T2,vix,498,0.0,91,-0.2997,0.0039,-0.3607,0.0004,0.0064,True,modal
layer,min_staff,ALL,T3,cfnai,704,0.008,131,-0.0074,0.933,0.0583,0.5082,0.9382,True,modal
layer,min_staff,ALL,T3,vix,704,0.008,131,-0.301,0.0005,-0.3929,0.0,0.0002,True,modal
layer,min_staff,ALL,H1,cfnai,333,0.0,48,0.245,0.0933,0.2804,0.0535,0.5321,True,modal
layer,min_staff,ALL,H1,vix,333,0.0,48,-0.0849,0.5659,-0.197,0.1795,0.5912,True,modal
layer,min_staff,ALL,H2,cfnai,165,0.0,43,-0.0536,0.733,-0.0966,0.5376,0.7081,True,modal
layer,min_staff,ALL,H2,vix,165,0.0,43,-0.1601,0.3052,-0.2354,0.1286,0.3613,True,modal
layer,min_staff_desk,ALL,T1,cfnai,553,0.152,99,0.0821,0.4192,0.139,0.17,0.6798,True,modal
layer,min_staff_desk,ALL,T1,vix,553,0.152,99,0.0851,0.4025,0.139,0.1699,0.3496,True,modal
layer,min_staff_desk,ALL,T2,cfnai,501,0.165,91,0.1994,0.058,0.1615,0.1262,0.4342,True,modal
layer,min_staff_desk,ALL,T2,vix,501,0.165,91,0.0627,0.5546,0.1195,0.2593,0.5004,True,modal
layer,min_staff_desk,ALL,T3,cfnai,774,0.237,131,0.0664,0.4512,0.1352,0.1235,0.6639,True,modal
layer,min_staff_desk,ALL,T3,vix,774,0.237,131,0.1122,0.2019,0.1127,0.1999,0.4112,True,modal
layer,min_staff_desk,ALL,H1,cfnai,258,0.271,48,0.2035,0.1655,0.1404,0.3411,0.6632,True,modal
layer,min_staff_desk,ALL,H1,vix,258,0.271,48,-0.0176,0.9055,0.0435,0.7689,0.8913,True,modal
layer,min_staff_desk,ALL,H2,cfnai,243,0.047,43,0.2347,0.1298,0.1999,0.1986,0.3848,True,modal
layer,min_staff_desk,ALL,H2,vix,243,0.047,43,0.186,0.2324,0.2357,0.1281,0.3613,True,modal
layer,min_statement_quote,ALL,T1,cfnai,761,0.0,99,-0.0599,0.5558,-0.1633,0.1063,0.5467,True,modal
layer,min_statement_quote,ALL,T1,vix,761,0.0,99,0.1159,0.2534,0.1089,0.2834,0.4534,True,modal
layer,min_statement_quote,ALL,T2,cfnai,697,0.0,91,-0.164,0.1203,-0.2047,0.0516,0.3098,True,modal
layer,min_statement_quote,ALL,T2,vix,697,0.0,91,0.0749,0.4807,0.06,0.5719,0.7138,True,modal
layer,min_statement_quote,ALL,T3,cfnai,998,0.0,131,-0.0573,0.5157,-0.1223,0.164,0.7056,True,modal
layer,min_statement_quote,ALL,T3,vix,998,0.0,131,-0.0599,0.497,-0.0842,0.3389,0.5545,True,modal
layer,min_statement_quote,ALL,H1,cfnai,397,0.0,48,0.166,0.2596,0.1803,0.2201,0.5658,True,modal
layer,min_statement_quote,ALL,H1,vix,397,0.0,48,-0.2798,0.0541,-0.3954,0.0054,0.0689,True,modal
layer,min_statement_quote,ALL,H2,cfnai,300,0.0,43,-0.5583,0.0001,-0.5613,0.0001,0.0014,True,modal
layer,min_statement_quote,ALL,H2,vix,300,0.0,43,-0.4434,0.0029,-0.4939,0.0008,0.0158,True,modal
layer,min_vote,ALL,T1,cfnai,166,0.051,99,0.0506,0.6191,0.2245,0.0255,0.3058,True,modal
layer,min_vote,ALL,T1,vix,166,0.051,99,-0.1485,0.1425,-0.1866,0.0644,0.165,True,modal
layer,min_vote,ALL,T2,cfnai,156,0.055,91,0.1114,0.2932,0.2285,0.0294,0.1974,True,modal
layer,min_vote,ALL,T2,vix,156,0.055,91,-0.1282,0.2258,-0.2134,0.0422,0.1267,True,modal
layer,min_vote,ALL,T3,cfnai,315,0.038,131,0.0371,0.674,0.1199,0.1724,0.7056,True,modal
layer,min_vote,ALL,T3,vix,315,0.038,131,0.0583,0.5084,0.0094,0.9152,0.9327,True,modal
layer,min_vote,ALL,H1,cfnai,104,0.104,48,0.0757,0.6093,0.0899,0.5436,0.6931,True,modal
layer,min_vote,ALL,H1,vix,104,0.104,48,0.0361,0.8077,0.0821,0.579,0.8913,True,modal
layer,min_vote,ALL,H2,cfnai,52,0.0,43,0.3291,0.0312,0.2914,0.058,0.2202,True,modal
layer,min_vote,ALL,H2,vix,52,0.0,43,0.2164,0.1634,0.1993,0.2002,0.4774,True,modal
layer,pc_chair,ALL,T1,cfnai,10686,0.0,80,0.1105,0.3291,0.2165,0.0538,0.387,True,modal
layer,pc_chair,ALL,T1,vix,10686,0.0,80,0.3622,0.001,0.3188,0.004,0.0316,True,modal
layer,pc_chair,ALL,T2,cfnai,9293,0.0,71,0.2947,0.0126,0.2575,0.0302,0.1974,True,modal
layer,pc_chair,ALL,T2,vix,9293,0.0,71,0.2776,0.0191,0.2973,0.0118,0.0481,True,modal
layer,pc_chair,ALL,T3,cfnai,12233,0.0,92,0.0967,0.3594,0.1422,0.1764,0.7056,True,modal
layer,pc_chair,ALL,T3,vix,12233,0.0,92,0.3394,0.0009,0.2925,0.0047,0.0258,True,modal
layer,pc_chair,ALL,H2,cfnai,6097,0.0,43,0.3415,0.025,0.3167,0.0385,0.1838,True,modal
layer,pc_chair,ALL,H2,vix,6097,0.0,43,0.2372,0.1257,0.2523,0.1026,0.3347,True,modal
layer,pc_journalist,ALL,T1,cfnai,2452,0.0,80,0.2237,0.046,0.1272,0.2607,0.7815,True,modal
layer,pc_journalist,ALL,T1,vix,2452,0.0,80,-0.0257,0.8207,-0.0143,0.9001,0.9393,True,modal
layer,pc_journalist,ALL,T2,cfnai,2190,0.0,71,0.2134,0.074,0.0888,0.4617,0.7387,True,modal
layer,pc_journalist,ALL,T2,vix,2190,0.0,71,-0.0474,0.6944,-0.0345,0.7749,0.8718,True,modal
layer,pc_journalist,ALL,T3,cfnai,2884,0.0,92,0.1989,0.0573,0.0941,0.3721,0.8724,True,modal
layer,pc_journalist,ALL,T3,vix,2884,0.0,92,0.0275,0.7945,0.0627,0.5524,0.7649,True,modal
layer,pc_journalist,ALL,H2,cfnai,1392,0.0,43,0.401,0.0077,0.281,0.068,0.2263,True,modal
layer,pc_journalist,ALL,H2,vix,1392,0.0,43,-0.1294,0.4081,-0.0385,0.8063,0.909,True,modal
layer,pc_moderator,ALL,T1,cfnai,83,0.449,49,0.0931,0.5248,0.4616,0.0008,0.0303,True,modal
layer,pc_moderator,ALL,T1,vix,83,0.449,49,0.2877,0.045,0.3859,0.0062,0.0404,True,modal
layer,pc_moderator,ALL,T2,cfnai,66,0.5,42,0.4933,0.0009,0.6075,0.0,0.0007,True,modal
layer,pc_moderator,ALL,T2,vix,66,0.5,42,0.3596,0.0193,0.3841,0.012,0.0481,True,modal
layer,pc_moderator,ALL,T3,cfnai,83,0.449,49,0.0931,0.5248,0.4616,0.0008,0.0303,True,modal
layer,pc_moderator,ALL,T3,vix,83,0.449,49,0.2877,0.045,0.3859,0.0062,0.0311,True,modal
layer,pc_moderator,ALL,H2,cfnai,66,0.5,42,0.4933,0.0009,0.6075,0.0,0.0004,True,modal
layer,pc_moderator,ALL,H2,vix,66,0.5,42,0.3596,0.0193,0.3841,0.012,0.0745,True,modal
layer,speech_chair,ALL,T1,cfnai,3203,0.0,124,-0.0885,0.3286,-0.0957,0.2906,0.7815,True,modal
layer,speech_chair,ALL,T1,vix,3203,0.0,124,0.0939,0.2997,-0.0171,0.8507,0.9008,True,modal
layer,speech_chair,ALL,T2,cfnai,3075,0.0,118,-0.0931,0.3159,-0.0742,0.4246,0.7086,True,modal
layer,speech_chair,ALL,T2,vix,3075,0.0,118,-0.0617,0.5066,-0.0742,0.4242,0.6645,True,modal
layer,speech_chair,ALL,T3,cfnai,4720,0.0,174,-0.096,0.2076,-0.1314,0.084,0.6049,True,modal
layer,speech_chair,ALL,T3,vix,4720,0.0,174,0.076,0.3189,-0.0076,0.9209,0.9327,True,modal
layer,speech_chair,ALL,H1,cfnai,2348,0.0,73,-0.1166,0.3257,-0.1561,0.1872,0.5658,True,modal
layer,speech_chair,ALL,H1,vix,2348,0.0,73,-0.0759,0.5231,-0.1034,0.3841,0.8837,True,modal
layer,speech_chair,ALL,H2,cfnai,727,0.0,45,-0.073,0.6336,-0.0404,0.7922,0.82,True,modal
layer,speech_chair,ALL,H2,vix,727,0.0,45,-0.0328,0.8307,0.031,0.84,0.93,True,modal
layer,statement,ALL,T1,cfnai,770,0.0,101,-0.0573,0.569,-0.1242,0.2158,0.735,True,modal
layer,statement,ALL,T1,vix,770,0.0,101,0.0086,0.9323,0.0613,0.5425,0.7026,True,modal
layer,statement,ALL,T2,cfnai,697,0.0,91,-0.1355,0.2004,-0.1783,0.0909,0.4142,True,modal
layer,statement,ALL,T2,vix,697,0.0,91,0.0699,0.5105,0.0449,0.6729,0.8074,True,modal
layer,statement,ALL,T3,cfnai,1007,0.0,133,-0.0555,0.5259,-0.0964,0.2697,0.8091,True,modal
layer,statement,ALL,T3,vix,1007,0.0,133,-0.1174,0.1785,-0.1156,0.185,0.398,True,modal
layer,statement,ALL,H1,cfnai,397,0.0,48,0.1574,0.2852,0.1747,0.2351,0.5658,True,modal
layer,statement,ALL,H1,vix,397,0.0,48,-0.2815,0.0526,-0.4048,0.0043,0.0689,True,modal
layer,statement,ALL,H2,cfnai,300,0.0,43,-0.5054,0.0005,-0.5183,0.0004,0.0038,True,modal
layer,statement,ALL,H2,vix,300,0.0,43,-0.4212,0.0049,-0.4722,0.0014,0.0215,True,modal
layer,statement_vote,ALL,T1,cfnai,10,0.95,100,0.125,0.2153,0.2128,0.0336,0.3099,False,modal
layer,statement_vote,ALL,T1,vix,10,0.95,100,-0.0661,0.5138,-0.061,0.5465,0.7026,False,modal
layer,statement_vote,ALL,T2,cfnai,9,0.956,91,0.0786,0.459,0.162,0.125,0.4342,False,modal
layer,statement_vote,ALL,T2,vix,9,0.956,91,-0.0904,0.3939,-0.1213,0.2521,0.5004,False,modal
layer,statement_vote,ALL,T3,cfnai,30,0.841,132,0.0569,0.5167,0.009,0.9184,0.9914,False,modal
layer,statement_vote,ALL,T3,vix,30,0.841,132,-0.0616,0.4829,-0.0443,0.6143,0.8191,False,modal
layer,statement_vote,ALL,H1,cfnai,9,0.917,48,0.1669,0.2568,0.2361,0.1062,0.5321,False,modal
layer,statement_vote,ALL,H1,vix,9,0.917,48,0.0082,0.9557,-0.0109,0.9415,0.9539,False,modal
layer,statement_vote,ALL,H2,cfnai,0,1.0,43,,,,,,False,modal
layer,statement_vote,ALL,H2,vix,0,1.0,43,,,,,,False,modal
