doc_id,unit,count,density,share,date,period
statement_20140730,should+help,0,0.0,0.0,2014-07-30,T1
statement_20140730,may+warrant,1,1.2578616352201257,0.07142857142857142,2014-07-30,T1
statement_20140917,will+continue,1,1.2690355329949237,0.07142857142857142,2014-09-17,T1
statement_20140917,will+take,2,2.5380710659898473,0.14285714285714285,2014-09-17,T1
statement_20140917,will+assess,1,1.2690355329949237,0.07142857142857142,2014-09-17,T1
statement_20140917,could+impede,0,0.0,0.0,2014-09-17,T1
statement_20140917,would+be+prepared,0,0.0,0.0,2014-09-17,T1
statement_20140917,will+be+appropriate,1,1.2690355329949237,0.07142857142857142,2014-09-17,T1
statement_20140917,will+expand,1,1.2690355329949237,0.07142857142857142,2014-09-17,T1
statement_20140917,will+monitor,1,1.2690355329949237,0.07142857142857142,2014-09-17,T1
statement_20140917,will+depend,0,0.0,0.0,2014-09-17,T1
statement_20140917,should+help,0,0.0,0.0,2014-09-17,T1
statement_20140917,may+warrant,1,1.2690355329949237,0.07142857142857142,2014-09-17,T1
statement_20141029,will+continue,0,0.0,0.0,2014-10-29,T1
statement_20141029,will+take,2,3.1201248049921997,0.25,2014-10-29,T1
statement_20141029,will+assess,1,1.5600624024960998,0.125,2014-10-29,T1
statement_20141029,could+impede,0,0.0,0.0,2014-10-29,T1
statement_20141029,would+be+prepared,0,0.0,0.0,2014-10-29,T1
statement_20141029,will+be+appropriate,1,1.5600624024960998,0.125,2014-10-29,T1
statement_20141029,will+expand,1,1.5600624024960998,0.125,2014-10-29,T1
statement_20141029,will+monitor,0,0.0,0.0,2014-10-29,T1
statement_20141029,will+depend,0,0.0,0.0,2014-10-29,T1
statement_20141029,should+help,1,1.5600624024960998,0.125,2014-10-29,T1
statement_20141029,may+warrant,1,1.5600624024960998,0.125,2014-10-29,T1
statement_20141217,will+continue,0,0.0,0.0,2014-12-17,T1
statement_20141217,will+take,2,3.4364261168384878,0.25,2014-12-17,T1
statement_20141217,will+assess,1,1.7182130584192439,0.125,2014-12-17,T1
statement_20141217,could+impede,0,0.0,0.0,2014-12-17,T1
statement_20141217,would+be+prepared,0,0.0,0.0,2014-12-17,T1
statement_20141217,will+be+appropriate,1,1.7182130584192439,0.125,2014-12-17,T1
statement_20141217,will+expand,1,1.7182130584192439,0.125,2014-12-17,T1
statement_20141217,will+monitor,0,0.0,0.0,2014-12-17,T1
statement_20141217,will+depend,0,0.0,0.0,2014-12-17,T1
statement_20141217,should+help,1,1.7182130584192439,0.125,2014-12-17,T1
statement_20141217,may+warrant,1,1.7182130584192439,0.125,2014-12-17,T1
statement_20150128,will+continue,0,0.0,0.0,2015-01-28,T1
statement_20150128,will+take,2,3.676470588235294,0.2857142857142857,2015-01-28,T1
statement_20150128,will+assess,1,1.838235294117647,0.14285714285714285,2015-01-28,T1
statement_20150128,could+impede,0,0.0,0.0,2015-01-28,T1
statement_20150128,would+be+prepared,0,0.0,0.0,2015-01-28,T1
statement_20150128,will+be+appropriate,0,0.0,0.0,2015-01-28,T1
statement_20150128,will+expand,1,1.838235294117647,0.14285714285714285,2015-01-28,T1
statement_20150128,will+monitor,0,0.0,0.0,2015-01-28,T1
statement_20150128,will+depend,0,0.0,0.0,2015-01-28,T1
statement_20150128,should+help,1,1.838235294117647,0.14285714285714285,2015-01-28,T1
statement_20150128,may+warrant,1,1.838235294117647,0.14285714285714285,2015-01-28,T1
statement_20150318,will+continue,0,0.0,0.0,2015-03-18,T1
statement_20150318,will+take,2,3.5842293906810037,0.25,2015-03-18,T1
statement_20150318,will+assess,1,1.7921146953405018,0.125,2015-03-18,T1
statement_20150318,could+impede,0,0.0,0.0,2015-03-18,T1
statement_20150318,would+be+prepared,0,0.0,0.0,2015-03-18,T1
statement_20150318,will+be+appropriate,1,1.7921146953405018,0.125,2015-03-18,T1
statement_20150318,will+expand,1,1.7921146953405018,0.125,2015-03-18,T1
statement_20150318,will+monitor,0,0.0,0.0,2015-03-18,T1
statement_20150318,will+depend,0,0.0,0.0,2015-03-18,T1
statement_20150318,should+help,1,1.7921146953405018,0.125,2015-03-18,T1
statement_20150318,may+warrant,1,1.7921146953405018,0.125,2015-03-18,T1
statement_20150429,will+continue,0,0.0,0.0,2015-04-29,T1
statement_20150429,will+take,2,3.7383177570093458,0.25,2015-04-29,T1
statement_20150429,will+assess,1,1.8691588785046729,0.125,2015-04-29,T1
statement_20150429,could+impede,0,0.0,0.0,2015-04-29,T1
statement_20150429,would+be+prepared,0,0.0,0.0,2015-04-29,T1
statement_20150429,will+be+appropriate,1,1.8691588785046729,0.125,2015-04-29,T1
statement_20150429,will+expand,1,1.8691588785046729,0.125,2015-04-29,T1
statement_20150429,will+monitor,0,0.0,0.0,2015-04-29,T1
statement_20150429,will+depend,0,0.0,0.0,2015-04-29,T1
statement_20150429,should+help,1,1.8691588785046729,0.125,2015-04-29,T1
statement_20150429,may+warrant,1,1.8691588785046729,0.125,2015-04-29,T1
statement_20150617,will+continue,0,0.0,0.0,2015-06-17,T1
statement_20150617,will+take,2,3.8461538461538463,0.25,2015-06-17,T1
statement_20150617,will+assess,1,1.9230769230769231,0.125,2015-06-17,T1
statement_20150617,could+impede,0,0.0,0.0,2015-06-17,T1
statement_20150617,would+be+prepared,0,0.0,0.0,2015-06-17,T1
statement_20150617,will+be+appropriate,1,1.9230769230769231,0.125,2015-06-17,T1
statement_20150617,will+expand,1,1.9230769230769231,0.125,2015-06-17,T1
statement_20150617,will+monitor,0,0.0,0.0,2015-06-17,T1
statement_20150617,will+depend,0,0.0,0.0,2015-06-17,T1
statement_20150617,should+help,1,1.9230769230769231,0.125,2015-06-17,T1
statement_20150617,may+warrant,1,1.9230769230769231,0.125,2015-06-17,T1
statement_20150729,will+continue,0,0.0,0.0,2015-07-29,T1
statement_20150729,will+take,2,3.898635477582846,0.25,2015-07-29,T1
statement_20150729,will+assess,1,1.949317738791423,0.125,2015-07-29,T1
statement_20150729,could+impede,0,0.0,0.0,2015-07-29,T1
statement_20150729,would+be+prepared,0,0.0,0.0,2015-07-29,T1
statement_20150729,will+be+appropriate,1,1.949317738791423,0.125,2015-07-29,T1
statement_20150729,will+expand,1,1.949317738791423,0.125,2015-07-29,T1
statement_20150729,will+monitor,0,0.0,0.0,2015-07-29,T1
statement_20150729,will+depend,0,0.0,0.0,2015-07-29,T1
statement_20150729,should+help,1,1.949317738791423,0.125,2015-07-29,T1
statement_20150729,may+warrant,1,1.949317738791423,0.125,2015-07-29,T1
statement_20150917,will+continue,0,0.0,0.0,2015-09-17,T1
statement_20150917,will+take,2,3.7105751391465676,0.2222222222222222,2015-09-17,T1
statement_20150917,will+assess,1,1.8552875695732838,0.1111111111111111,2015-09-17,T1
statement_20150917,could+impede,0,0.0,0.0,2015-09-17,T1
statement_20150917,would+be+prepared,0,0.0,0.0,2015-09-17,T1
statement_20150917,will+be+appropriate,1,1.8552875695732838,0.1111111111111111,2015-09-17,T1
statement_20150917,will+expand,1,1.8552875695732838,0.1111111111111111,2015-09-17,T1
statement_20150917,will+monitor,0,0.0,0.0,2015-09-17,T1
statement_20150917,will+depend,0,0.0,0.0,2015-09-17,T1
statement_20150917,should+help,1,1.8552875695732838,0.1111111111111111,2015-09-17,T1
statement_20150917,may+warrant,1,1.8552875695732838,0.1111111111111111,2015-09-17,T1
statement_20151028,will+continue,0,0.0,0.0,2015-10-28,T1
statement_20151028,will+take,2,3.7735849056603774,0.2222222222222222,2015-10-28,T1
statement_20151028,will+assess,1,1.8867924528301887,0.1111111111111111,2015-10-28,T1
statement_20151028,could+impede,0,0.0,0.0,2015-10-28,T1
statement_20151028,would+be+prepared,0,0.0,0.0,2015-10-28,T1
statement_20151028,will+be+appropriate,2,3.7735849056603774,0.2222222222222222,2015-10-28,T1
statement_20151028,will+expand,1,1.8867924528301887,0.1111111111111111,2015-10-28,T1
statement_20151028,will+monitor,0,0.0,0.0,2015-10-28,T1
statement_20151028,will+depend,0,0.0,0.0,2015-10-28,T1
statement_20151028,should+help,1,1.8867924528301887,0.1111111111111111,2015-10-28,T1
statement_20151028,may+warrant,1,1.8867924528301887,0.1111111111111111,2015-10-28,T1
statement_20151216,will+continue,2,3.51493848857645,0.2,2015-12-16,T1
statement_20151216,will+take,1,1.757469244288225,0.1,2015-12-16,T1
statement_20151216,will+assess,1,1.757469244288225,0.1,2015-12-16,T1
statement_20151216,could+impede,0,0.0,0.0,2015-12-16,T1
statement_20151216,would+be+prepared,0,0.0,0.0,2015-12-16,T1
statement_20151216,will+be+appropriate,0,0.0,0.0,2015-12-16,T1
statement_20151216,will+expand,0,0.0,0.0,2015-12-16,T1
statement_20151216,will+monitor,1,1.757469244288225,0.1,2015-12-16,T1
statement_20151216,will+depend,1,1.757469244288225,0.1,2015-12-16,T1
statement_20151216,should+help,1,1.757469244288225,0.1,2015-12-16,T1
statement_20151216,may+warrant,0,0.0,0.0,2015-12-16,T1
statement_20160127,will+continue,1,1.8867924528301887,0.1111111111111111,2016-01-27,T1
statement_20160127,will+take,1,1.8867924528301887,0.1111111111111111,2016-01-27,T1
statement_20160127,will+assess,1,1.8867924528301887,0.1111111111111111,2016-01-27,T1
statement_20160127,could+impede,0,0.0,0.0,2016-01-27,T1
statement_20160127,would+be+prepared,0,0.0,0.0,2016-01-27,T1
statement_20160127,will+be+appropriate,0,0.0,0.0,2016-01-27,T1
statement_20160127,will+expand,1,1.8867924528301887,0.1111111111111111,2016-01-27,T1
statement_20160127,will+monitor,1,1.8867924528301887,0.1111111111111111,2016-01-27,T1
statement_20160127,will+depend,1,1.8867924528301887,0.1111111111111111,2016-01-27,T1
statement_20160127,should+help,1,1.8867924528301887,0.1111111111111111,2016-01-27,T1
statement_20160127,may+warrant,0,0.0,0.0,2016-01-27,T1
statement_20160316,will+continue,1,1.9305019305019306,0.1111111111111111,2016-03-16,T1
statement_20160316,will+take,1,1.9305019305019306,0.1111111111111111,2016-03-16,T1
statement_20160316,will+assess,1,1.9305019305019306,0.1111111111111111,2016-03-16,T1
statement_20160316,could+impede,0,0.0,0.0,2016-03-16,T1
statement_20160316,would+be+prepared,0,0.0,0.0,2016-03-16,T1
statement_20160316,will+be+appropriate,0,0.0,0.0,2016-03-16,T1
statement_20160316,will+expand,1,1.9305019305019306,0.1111111111111111,2016-03-16,T1
statement_20160316,will+monitor,1,1.9305019305019306,0.1111111111111111,2016-03-16,T1
statement_20160316,will+depend,1,1.9305019305019306,0.1111111111111111,2016-03-16,T1
statement_20160316,should+help,1,1.9305019305019306,0.1111111111111111,2016-03-16,T1
statement_20160316,may+warrant,0,0.0,0.0,2016-03-16,T1
statement_20160427,will+continue,1,1.9120458891013383,0.1111111111111111,2016-04-27,T1
statement_20160427,will+take,1,1.9120458891013383,0.1111111111111111,2016-04-27,T1
statement_20160427,will+assess,1,1.9120458891013383,0.1111111111111111,2016-04-27,T1
statement_20160427,could+impede,0,0.0,0.0,2016-04-27,T1
statement_20160427,would+be+prepared,0,0.0,0.0,2016-04-27,T1
statement_20160427,will+be+appropriate,0,0.0,0.0,2016-04-27,T1
statement_20160427,will+expand,1,1.9120458891013383,0.1111111111111111,2016-04-27,T1
statement_20160427,will+monitor,1,1.9120458891013383,0.1111111111111111,2016-04-27,T1
statement_20160427,will+depend,1,1.9120458891013383,0.1111111111111111,2016-04-27,T1
statement_20160427,should+help,1,1.9120458891013383,0.1111111111111111,2016-04-27,T1
statement_20160427,may+warrant,0,0.0,0.0,2016-04-27,T1
statement_20160615,will+continue,0,0.0,0.0,2016-06-15,T1
statement_20160615,will+take,1,1.953125,0.1111111111111111,2016-06-15,T1
statement_20160615,will+assess,1,1.953125,0.1111111111111111,2016-06-15,T1
statement_20160615,could+impede,0,0.0,0.0,2016-06-15,T1
statement_20160615,would+be+prepared,0,0.0,0.0,2016-06-15,T1
statement_20160615,will+be+appropriate,0,0.0,0.0,2016-06-15,T1
statement_20160615,will+expand,1,1.953125,0.1111111111111111,2016-06-15,T1
statement_20160615,will+monitor,1,1.953125,0.1111111111111111,2016-06-15,T1
statement_20160615,will+depend,1,1.953125,0.1111111111111111,2016-06-15,T1
statement_20160615,should+help,1,1.953125,0.1111111111111111,2016-06-15,T1
statement_20160615,may+warrant,0,0.0,0.0,2016-06-15,T1
statement_20160727,will+continue,0,0.0,0.0,2016-07-27,T1
statement_20160727,will+take,1,1.949317738791423,0.1111111111111111,2016-07-27,T1
statement_20160727,will+assess,1,1.949317738791423,0.1111111111111111,2016-07-27,T1
statement_20160727,could+impede,0,0.0,0.0,2016-07-27,T1
statement_20160727,would+be+prepared,0,0.0,0.0,2016-07-27,T1
statement_20160727,will+be+appropriate,0,0.0,0.0,2016-07-27,T1
statement_20160727,will+expand,1,1.949317738791423,0.1111111111111111,2016-07-27,T1
statement_20160727,will+monitor,1,1.949317738791423,0.1111111111111111,2016-07-27,T1
statement_20160727,will+depend,1,1.949317738791423,0.1111111111111111,2016-07-27,T1
statement_20160727,should+help,1,1.949317738791423,0.1111111111111111,2016-07-27,T1
statement_20160727,may+warrant,0,0.0,0.0,2016-07-27,T1
statement_20160921,will+continue,0,0.0,0.0,2016-09-21,T1
statement_20160921,will+take,1,1.8248175182481752,0.1111111111111111,2016-09-21,T1
statement_20160921,will+assess,1,1.8248175182481752,0.1111111111111111,2016-09-21,T1
statement_20160921,could+impede,0,0.0,0.0,2016-09-21,T1
statement_20160921,would+be+prepared,0,0.0,0.0,2016-09-21,T1
statement_20160921,will+be+appropriate,0,0.0,0.0,2016-09-21,T1
statement_20160921,will+expand,1,1.8248175182481752,0.1111111111111111,2016-09-21,T1
statement_20160921,will+monitor,1,1.8248175182481752,0.1111111111111111,2016-09-21,T1
statement_20160921,will+depend,1,1.8248175182481752,0.1111111111111111,2016-09-21,T1
statement_20160921,should+help,1,1.8248175182481752,0.1111111111111111,2016-09-21,T1
statement_20160921,may+warrant,0,0.0,0.0,2016-09-21,T1
statement_20161102,will+continue,0,0.0,0.0,2016-11-02,T1
statement_20161102,will+take,1,1.8450184501845017,0.1111111111111111,2016-11-02,T1
statement_20161102,will+assess,1,1.8450184501845017,0.1111111111111111,2016-11-02,T1
statement_20161102,could+impede,0,0.0,0.0,2016-11-02,T1
statement_20161102,would+be+prepared,0,0.0,0.0,2016-11-02,T1
statement_20161102,will+be+appropriate,0,0.0,0.0,2016-11-02,T1
statement_20161102,will+expand,1,1.8450184501845017,0.1111111111111111,2016-11-02,T1
statement_20161102,will+monitor,1,1.8450184501845017,0.1111111111111111,2016-11-02,T1
statement_20161102,will+depend,1,1.8450184501845017,0.1111111111111111,2016-11-02,T1
statement_20161102,should+help,1,1.8450184501845017,0.1111111111111111,2016-11-02,T1
statement_20161102,may+warrant,0,0.0,0.0,2016-11-02,T1
statement_20161214,will+continue,0,0.0,0.0,2016-12-14,T1
statement_20161214,will+take,1,1.9646365422396854,0.1111111111111111,2016-12-14,T1
statement_20161214,will+assess,1,1.9646365422396854,0.1111111111111111,2016-12-14,T1
statement_20161214,could+impede,0,0.0,0.0,2016-12-14,T1
statement_20161214,would+be+prepared,0,0.0,0.0,2016-12-14,T1
statement_20161214,will+be+appropriate,0,0.0,0.0,2016-12-14,T1
statement_20161214,will+expand,1,1.9646365422396854,0.1111111111111111,2016-12-14,T1
statement_20161214,will+monitor,1,1.9646365422396854,0.1111111111111111,2016-12-14,T1
statement_20161214,will+depend,1,1.9646365422396854,0.1111111111111111,2016-12-14,T1
statement_20161214,should+help,1,1.9646365422396854,0.1111111111111111,2016-12-14,T1
statement_20161214,may+warrant,0,0.0,0.0,2016-12-14,T1
statement_20170201,will+continue,0,0.0,0.0,2017-02-01,T1
statement_20170201,will+take,1,2.1231422505307855,0.1,2017-02-01,T1
statement_20170201,will+assess,1,2.1231422505307855,0.1,2017-02-01,T1
statement_20170201,could+impede,0,0.0,0.0,2017-02-01,T1
statement_20170201,would+be+prepared,0,0.0,0.0,2017-02-01,T1
statement_20170201,will+be+appropriate,0,0.0,0.0,2017-02-01,T1
statement_20170201,will+expand,1,2.1231422505307855,0.1,2017-02-01,T1
statement_20170201,will+monitor,1,2.1231422505307855,0.1,2017-02-01,T1
statement_20170201,will+depend,1,2.1231422505307855,0.1,2017-02-01,T1
statement_20170201,should+help,1,2.1231422505307855,0.1,2017-02-01,T1
statement_20170201,may+warrant,0,0.0,0.0,2017-02-01,T1
statement_20170315,will+continue,0,0.0,0.0,2017-03-15,T1
statement_20170315,will+take,1,2.1186440677966103,0.1,2017-03-15,T1
statement_20170315,will+assess,1,2.1186440677966103,0.1,2017-03-15,T1
statement_20170315,could+impede,0,0.0,0.0,2017-03-15,T1
statement_20170315,would+be+prepared,0,0.0,0.0,2017-03-15,T1
statement_20170315,will+be+appropriate,0,0.0,0.0,2017-03-15,T1
statement_20170315,will+expand,1,2.1186440677966103,0.1,2017-03-15,T1
statement_20170315,will+monitor,1,2.1186440677966103,0.1,2017-03-15,T1
statement_20170315,will+depend,1,2.1186440677966103,0.1,2017-03-15,T1
statement_20170315,should+help,1,2.1186440677966103,0.1,2017-03-15,T1
statement_20170315,may+warrant,0,0.0,0.0,2017-03-15,T1
statement_20170503,will+continue,0,0.0,0.0,2017-05-03,T1
statement_20170503,will+take,1,2.028397565922921,0.1,2017-05-03,T1
statement_20170503,will+assess,1,2.028397565922921,0.1,2017-05-03,T1
statement_20170503,could+impede,0,0.0,0.0,2017-05-03,T1
statement_20170503,would+be+prepared,0,0.0,0.0,2017-05-03,T1
statement_20170503,will+be+appropriate,0,0.0,0.0,2017-05-03,T1
statement_20170503,will+expand,1,2.028397565922921,0.1,2017-05-03,T1
statement_20170503,will+monitor,1,2.028397565922921,0.1,2017-05-03,T1
statement_20170503,will+depend,1,2.028397565922921,0.1,2017-05-03,T1
statement_20170503,should+help,1,2.028397565922921,0.1,2017-05-03,T1
statement_20170503,may+warrant,0,0.0,0.0,2017-05-03,T1
statement_20170614,will+continue,0,0.0,0.0,2017-06-14,T1
statement_20170614,will+take,1,1.9723865877712032,0.1111111111111111,2017-06-14,T1
statement_20170614,will+assess,1,1.9723865877712032,0.1111111111111111,2017-06-14,T1
statement_20170614,could+impede,0,0.0,0.0,2017-06-14,T1
statement_20170614,would+be+prepared,0,0.0,0.0,2017-06-14,T1
statement_20170614,will+be+appropriate,0,0.0,0.0,2017-06-14,T1
statement_20170614,will+expand,1,1.9723865877712032,0.1111111111111111,2017-06-14,T1
statement_20170614,will+monitor,1,1.9723865877712032,0.1111111111111111,2017-06-14,T1
statement_20170614,will+depend,1,1.9723865877712032,0.1111111111111111,2017-06-14,T1
statement_20170614,should+help,0,0.0,0.0,2017-06-14,T1
statement_20170614,may+warrant,0,0.0,0.0,2017-06-14,T1
statement_20170726,will+continue,0,0.0,0.0,2017-07-26,T1
statement_20170726,will+take,1,2.074688796680498,0.125,2017-07-26,T1
statement_20170726,will+assess,1,2.074688796680498,0.125,2017-07-26,T1
statement_20170726,could+impede,0,0.0,0.0,2017-07-26,T1
statement_20170726,would+be+prepared,0,0.0,0.0,2017-07-26,T1
statement_20170726,will+be+appropriate,0,0.0,0.0,2017-07-26,T1
statement_20170726,will+expand,1,2.074688796680498,0.125,2017-07-26,T1
statement_20170726,will+monitor,1,2.074688796680498,0.125,2017-07-26,T1
statement_20170726,will+depend,1,2.074688796680498,0.125,2017-07-26,T1
statement_20170726,should+help,0,0.0,0.0,2017-07-26,T1
statement_20170726,may+warrant,0,0.0,0.0,2017-07-26,T1
statement_20170920,will+continue,0,0.0,0.0,2017-09-20,T1
statement_20170920,will+take,1,1.9646365422396854,0.09090909090909091,2017-09-20,T1
statement_20170920,will+assess,1,1.9646365422396854,0.09090909090909091,2017-09-20,T1
statement_20170920,could+impede,0,0.0,0.0,2017-09-20,T1
statement_20170920,would+be+prepared,0,0.0,0.0,2017-09-20,T1
statement_20170920,will+be+appropriate,0,0.0,0.0,2017-09-20,T1
statement_20170920,will+expand,1,1.9646365422396854,0.09090909090909091,2017-09-20,T1
statement_20170920,will+monitor,1,1.9646365422396854,0.09090909090909091,2017-09-20,T1
statement_20170920,will+depend,1,1.9646365422396854,0.09090909090909091,2017-09-20,T1
statement_20170920,should+help,0,0.0,0.0,2017-09-20,T1
statement_20170920,may+warrant,0,0.0,0.0,2017-09-20,T1
statement_20171101,will+continue,1,2.05761316872428,0.1111111111111111,2017-11-01,T1
statement_20171101,will+take,1,2.05761316872428,0.1111111111111111,2017-11-01,T1
statement_20171101,will+assess,1,2.05761316872428,0.1111111111111111,2017-11-01,T1
statement_20171101,could+impede,0,0.0,0.0,2017-11-01,T1
statement_20171101,would+be+prepared,0,0.0,0.0,2017-11-01,T1
statement_20171101,will+be+appropriate,0,0.0,0.0,2017-11-01,T1
statement_20171101,will+expand,1,2.05761316872428,0.1111111111111111,2017-11-01,T1
statement_20171101,will+monitor,1,2.05761316872428,0.1111111111111111,2017-11-01,T1
statement_20171101,will+depend,1,2.05761316872428,0.1111111111111111,2017-11-01,T1
statement_20171101,should+help,0,0.0,0.0,2017-11-01,T1
statement_20171101,may+warrant,0,0.0,0.0,2017-11-01,T1
statement_20171213,will+continue,0,0.0,0.0,2017-12-13,T1
statement_20171213,will+take,1,2.293577981651376,0.125,2017-12-13,T1
statement_20171213,will+assess,1,2.293577981651376,0.125,2017-12-13,T1
statement_20171213,could+impede,0,0.0,0.0,2017-12-13,T1
statement_20171213,would+be+prepared,0,0.0,0.0,2017-12-13,T1
statement_20171213,will+be+appropriate,0,0.0,0.0,2017-12-13,T1
statement_20171213,will+expand,1,2.293577981651376,0.125,2017-12-13,T1
statement_20171213,will+monitor,1,2.293577981651376,0.125,2017-12-13,T1
statement_20171213,will+depend,1,2.293577981651376,0.125,2017-12-13,T1
statement_20171213,should+help,0,0.0,0.0,2017-12-13,T1
statement_20171213,may+warrant,0,0.0,0.0,2017-12-13,T1
statement_20180131,will+continue,0,0.0,0.0,2018-01-31,T1
statement_20180131,will+take,1,2.5706940874035986,0.125,2018-01-31,T1
statement_20180131,will+assess,1,2.5706940874035986,0.125,2018-01-31,T1
statement_20180131,could+impede,0,0.0,0.0,2018-01-31,T1
statement_20180131,would+be+prepared,0,0.0,0.0,2018-01-31,T1
statement_20180131,will+be+appropriate,0,0.0,0.0,2018-01-31,T1
statement_20180131,will+expand,1,2.5706940874035986,0.125,2018-01-31,T1
statement_20180131,will+monitor,1,2.5706940874035986,0.125,2018-01-31,T1
statement_20180131,will+depend,1,2.5706940874035986,0.125,2018-01-31,T1
statement_20180131,should+help,0,0.0,0.0,2018-01-31,T1
statement_20180131,may+warrant,0,0.0,0.0,2018-01-31,T1
statement_20180321,will+continue,0,0.0,0.0,2018-03-21,T1
statement_20180321,will+take,1,2.375296912114014,0.125,2018-03-21,T1
statement_20180321,will+assess,1,2.375296912114014,0.125,2018-03-21,T1
statement_20180321,could+impede,0,0.0,0.0,2018-03-21,T1
statement_20180321,would+be+prepared,0,0.0,0.0,2018-03-21,T1
statement_20180321,will+be+appropriate,0,0.0,0.0,2018-03-21,T1
statement_20180321,will+expand,1,2.375296912114014,0.125,2018-03-21,T1
statement_20180321,will+monitor,1,2.375296912114014,0.125,2018-03-21,T1
statement_20180321,will+depend,1,2.375296912114014,0.125,2018-03-21,T1
statement_20180321,should+help,0,0.0,0.0,2018-03-21,T1
statement_20180321,may+warrant,0,0.0,0.0,2018-03-21,T1
statement_20180502,will+continue,0,0.0,0.0,2018-05-02,T1
statement_20180502,will+take,1,2.5380710659898473,0.125,2018-05-02,T1
statement_20180502,will+assess,1,2.5380710659898473,0.125,2018-05-02,T1
statement_20180502,could+impede,0,0.0,0.0,2018-05-02,T1
statement_20180502,would+be+prepared,0,0.0,0.0,2018-05-02,T1
