layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
min_committee,will,modal,37,62833,4341,533106,588.9,8142.8,706.89,0.0,-3.77,-92.8,-,0.0
min_committee,would,modal,719,62833,3127,533106,11443.0,5865.6,226.07,0.0,0.965,95.1,+,0.0
min_committee,could,modal,83,62833,626,533106,1321.0,1174.3,0.99,0.3208,0.177,12.5,+,0.3208
min_committee,can,modal,3,62833,1610,533106,47.7,3020.0,328.55,0.0,-5.761,-98.4,-,0.0
min_committee,should,modal,85,62833,497,533106,1352.8,932.3,9.21,0.0024,0.544,45.1,+,0.0025
min_committee,may,modal,31,62833,485,533106,493.4,909.8,13.1,0.0003,-0.861,-45.8,-,0.0003
min_committee,would+continue,unit,109,62833,4,533106,1734.8,7.5,456.73,0.0,7.69,23020.2,+,0.0
min_committee,would+take,unit,86,62833,72,533106,1368.7,135.1,185.19,0.0,3.34,913.4,+,0.0
min_committee,would+be+appropriate,unit,63,62833,38,533106,1002.7,71.3,158.16,0.0,3.807,1306.6,+,0.0
min_committee,would+depend,unit,51,62833,19,533106,811.7,35.6,151.84,0.0,4.486,2177.4,+,0.0
min_committee,would+assess,unit,49,62833,2,533106,779.8,3.8,204.04,0.0,7.392,20687.0,+,0.0
min_committee,could+impede,unit,46,62833,8,533106,732.1,15.0,163.45,0.0,5.537,4778.6,+,0.0
min_committee,would+be+prepared,unit,46,62833,11,533106,732.1,20.6,153.5,0.0,5.1,3448.1,+,0.0
min_committee,would+expand,unit,29,62833,0,533106,461.5,0.0,130.48,0.0,8.967,inf,+,0.0
min_committee,would+remain,unit,27,62833,3,533106,429.7,5.6,102.65,0.0,6.059,7536.0,+,0.0
min_committee,would+warrant,unit,21,62833,4,533106,334.2,7.5,73.39,0.0,5.341,4354.4,+,0.0
min_committee,would+evolve,unit,20,62833,2,533106,318.3,3.8,77.03,0.0,6.12,8384.5,+,0.0
min_committee,should+help,unit,20,62833,21,533106,318.3,39.4,37.85,0.0,3.016,708.0,+,0.0
min_committee,would+rise,unit,15,62833,2,533106,238.7,3.8,55.62,0.0,5.717,6263.4,+,0.0
min_committee,would+monitor,unit,15,62833,0,533106,238.7,0.0,67.49,0.0,8.039,inf,+,0.0
min_committee,may+warrant,unit,14,62833,8,533106,222.8,15.0,35.93,0.0,3.855,1384.8,+,0.0
min_committee,should+affirm,unit,14,62833,0,533106,222.8,0.0,62.99,0.0,7.943,inf,+,0.0
min_committee,may+be+appropriate,unit,13,62833,21,533106,206.9,39.4,17.94,0.0,2.413,425.2,+,0.0
min_committee,would+add,unit,12,62833,14,533106,191.0,26.3,21.22,0.0,2.871,627.2,+,0.0
min_committee,would+increase,unit,12,62833,3,533106,191.0,5.6,39.65,0.0,4.921,3293.8,+,0.0
min_committee,would+strengthen,unit,12,62833,1,533106,191.0,1.9,47.16,0.0,6.144,10081.4,+,0.0
pc_chair,will,modal,4341,533106,37,62833,8142.8,588.9,706.89,0.0,3.77,1282.8,+,0.0
pc_chair,would,modal,3127,533106,719,62833,5865.6,11443.0,226.07,0.0,-0.965,-48.7,-,0.0
pc_chair,could,modal,626,533106,83,62833,1174.3,1321.0,0.99,0.3208,-0.177,-11.1,-,0.3208
pc_chair,can,modal,1610,533106,3,62833,3020.0,47.7,328.55,0.0,5.761,6225.3,+,0.0
pc_chair,should,modal,497,533106,85,62833,932.3,1352.8,9.21,0.0024,-0.544,-31.1,-,0.0027
pc_chair,may,modal,485,533106,31,62833,909.8,493.4,13.1,0.0003,0.861,84.4,+,0.0004
pc_chair,would+say,unit,662,533106,2,62833,1241.8,31.8,129.3,0.0,4.965,3801.2,+,0.0
pc_chair,will+continue,unit,243,533106,4,62833,455.8,63.7,31.23,0.0,2.673,616.0,+,0.0
pc_chair,will+have,unit,216,533106,0,62833,405.2,0.0,48.13,0.0,5.673,inf,+,0.0
pc_chair,will+see,unit,177,533106,0,62833,332.0,0.0,39.44,0.0,5.387,inf,+,0.0
pc_chair,can+do,unit,159,533106,0,62833,298.3,0.0,35.43,0.0,5.233,inf,+,0.0
pc_chair,will+do,unit,151,533106,0,62833,283.2,0.0,33.65,0.0,5.158,inf,+,0.0
pc_chair,will+take,unit,146,533106,11,62833,273.9,175.1,2.33,0.1267,0.586,56.4,+,0.1318
