key,unit,period,macro,p_text_to_macro,p_macro_to_text,n,q_text_to_macro,q_macro_to_text
minutes,ALL,T1,cfnai,0.2448,0.8072,99,0.9077433962264151,0.9191474452554745
minutes,ALL,T1,vix,0.2224,0.5284,99,0.9077433962264151,0.845
minutes,ALL,T2,cfnai,0.6547,0.0632,91,0.9623586206896552,0.44580000000000003
minutes,ALL,T2,vix,0.2956,0.6522,91,0.9077433962264151,0.8814
minutes,could,T1,cfnai,0.0067,0.4843,99,0.26130000000000003,0.8443066666666666
minutes,could,T1,vix,0.1034,0.5603,99,0.7257391304347826,0.8486097087378641
minutes,could,T2,cfnai,0.4421,0.9646,91,0.9354558139534884,0.985043137254902
minutes,could,T2,vix,0.2996,0.3919,91,0.9077433962264151,0.798638961038961
minutes,may,T1,cfnai,0.7803,0.7247,99,0.9660857142857142,0.8814
minutes,may,T1,vix,0.7156,0.0924,99,0.9623586206896552,0.5045625
minutes,may,T2,cfnai,0.7965,0.5748,91,0.970734375,0.8539885714285713
minutes,may,T2,vix,0.7489,0.7684,91,0.9660857142857142,0.8814
minutes,should,T1,cfnai,0.8144,0.7519,99,0.9707454545454546,0.8814
minutes,should,T1,vix,0.7076,0.2944,99,0.9623586206896552,0.798638961038961
minutes,should,T2,cfnai,0.7056,0.2375,91,0.9623586206896552,0.7125
minutes,should,T2,vix,0.4173,0.4871,91,0.9354558139534884,0.8443066666666666
minutes,will,T1,cfnai,0.4156,0.8685,99,0.9354558139534884,0.9474545454545455
minutes,will,T1,vix,0.6656,0.6998,99,0.9623586206896552,0.8814
minutes,will,T2,cfnai,0.7563,0.9661,91,0.9660857142857142,0.985043137254902
minutes,will,T2,vix,0.2386,0.8478,91,0.9077433962264151,0.9379914893617021
minutes,would,T1,cfnai,0.1731,0.5506,99,0.9077433962264151,0.845
minutes,would,T1,vix,0.4743,0.5392,99,0.9354558139534884,0.845
minutes,would,T2,cfnai,0.6494,0.0159,91,0.9623586206896552,0.2067
minutes,would,T2,vix,0.6939,0.7642,91,0.9623586206896552,0.8814
minutes,would/activity,T1,cfnai,0.0461,0.0721,99,0.56745,0.44580000000000003
minutes,would/activity,T1,vix,0.0118,0.0017,99,0.30679999999999996,0.0351
minutes,would/activity,T2,cfnai,0.3744,0.6162,91,0.9354558139534884,0.8814
minutes,would/activity,T2,vix,0.2401,0.0017,91,0.9077433962264151,0.0351
minutes,would/communication,T1,cfnai,0.6158,0.6323,99,0.9623586206896552,0.8814
minutes,would/communication,T1,vix,0.3084,0.7663,99,0.9077433962264151,0.8814
minutes,would/communication,T2,cfnai,0.0739,0.1035,91,0.6404666666666666,0.5045625
minutes,would/communication,T2,vix,0.4121,0.3942,91,0.9354558139534884,0.798638961038961
minutes,would/copular_adj,T1,cfnai,0.467,0.0683,99,0.9354558139534884,0.44580000000000003
minutes,would/copular_adj,T1,vix,0.7061,0.0834,99,0.9623586206896552,0.48186666666666667
minutes,would/copular_adj,T2,cfnai,0.5656,0.0598,91,0.9623586206896552,0.44580000000000003
minutes,would/copular_adj,T2,vix,0.0547,0.0738,91,0.56745,0.44580000000000003
minutes,would/other,T1,cfnai,0.5974,0.9378,99,0.9623586206896552,0.9837422818791945
minutes,would/other,T1,vix,0.9113,0.0945,99,0.9747891891891892,0.5045625
minutes,would/other,T2,cfnai,0.3381,0.3784,91,0.9354558139534884,0.798638961038961
minutes,would/other,T2,vix,0.0233,0.1968,91,0.45435000000000003,0.6265469387755103
press_conf,ALL,T1,cfnai,0.2032,0.648,80,0.9077433962264151,0.8814
press_conf,ALL,T1,vix,0.7268,0.1357,80,0.9633661016949153,0.5879714285714286
press_conf,ALL,T2,cfnai,0.3803,0.0085,71,0.9354558139534884,0.12054545454545455
press_conf,ALL,T2,vix,0.5157,0.1269,71,0.9354558139534884,0.5656114285714287
press_conf,can,T1,cfnai,0.6459,0.163,80,0.9623586206896552,0.5913488372093023
press_conf,can,T1,vix,0.5955,0.0064,80,0.9623586206896552,0.11093333333333333
press_conf,can,T2,cfnai,0.948,0.7477,71,0.9925369127516778,0.8814
press_conf,can,T2,vix,0.6338,0.5739,71,0.9623586206896552,0.8539885714285713
press_conf,could,T1,cfnai,0.0582,0.0467,80,0.56745,0.4285411764705882
press_conf,could,T1,vix,0.4875,0.4223,80,0.9354558139534884,0.8225788235294118
press_conf,could,T2,cfnai,0.8157,0.9222,71,0.9707454545454546,0.9837422818791945
press_conf,could,T2,vix,0.7287,0.302,71,0.9633661016949153,0.798638961038961
press_conf,may,T1,cfnai,0.221,0.6372,80,0.9077433962264151,0.8814
press_conf,may,T1,vix,0.9927,0.8384,80,0.9927,0.9379914893617021
press_conf,may,T2,cfnai,0.7651,0.8551,71,0.9660857142857142,0.9394056338028168
press_conf,may,T2,vix,0.6733,0.3918,71,0.9623586206896552,0.798638961038961
press_conf,should,T1,cfnai,0.2822,0.5272,80,0.9077433962264151,0.845
press_conf,should,T1,vix,0.2617,0.3305,80,0.9077433962264151,0.798638961038961
press_conf,should,T2,cfnai,0.2673,0.9378,71,0.9077433962264151,0.9837422818791945
press_conf,should,T2,vix,0.1689,0.7065,71,0.9077433962264151,0.8814
press_conf,will,T1,cfnai,0.1787,0.1224,80,0.9077433962264151,0.5616
press_conf,will,T1,vix,0.275,0.5415,80,0.9077433962264151,0.845
press_conf,will,T2,cfnai,0.2457,0.1938,71,0.9077433962264151,0.6265469387755103
press_conf,will,T2,vix,0.9822,0.1884,71,0.9927,0.6253276595744681
press_conf,will/activity,T1,cfnai,0.0061,0.144,80,0.26130000000000003,0.5879714285714286
press_conf,will/activity,T1,vix,0.4238,0.91,80,0.9354558139534884,0.9837422818791945
press_conf,will/activity,T2,cfnai,0.5484,0.0312,71,0.9623586206896552,0.32448
press_conf,will/activity,T2,vix,0.7889,0.1878,71,0.9690425196850394,0.6253276595744681
press_conf,will/mental,T1,cfnai,0.4339,0.9941,80,0.9354558139534884,0.9985
press_conf,will/mental,T1,vix,0.883,0.433,80,0.9721090909090909,0.8225788235294118
press_conf,will/mental,T2,cfnai,0.2233,0.9985,71,0.9077433962264151,0.9985
press_conf,will/mental,T2,vix,0.8214,0.3375,71,0.9707454545454546,0.798638961038961
press_conf,would,T1,cfnai,0.1462,0.4178,80,0.9077433962264151,0.8225788235294118
press_conf,would,T1,vix,0.7155,0.5113,80,0.9623586206896552,0.845
press_conf,would,T2,cfnai,0.0911,0.1734,71,0.7105800000000001,0.6147818181818182
press_conf,would,T2,vix,0.5778,0.6185,71,0.9623586206896552,0.8814
press_conf,would/activity,T1,cfnai,0.2937,0.7604,80,0.9077433962264151,0.8814
press_conf,would/activity,T1,vix,0.3219,0.3841,80,0.9299333333333334,0.798638961038961
press_conf,would/activity,T2,cfnai,0.0014,0.3451,71,0.2184,0.798638961038961
press_conf,would/activity,T2,vix,0.6676,0.7558,71,0.9623586206896552,0.8814
press_conf,would/communication,T1,cfnai,0.4938,0.9585,80,0.9354558139534884,0.985043137254902
press_conf,would/communication,T1,vix,0.6157,0.3722,80,0.9623586206896552,0.798638961038961
press_conf,would/communication,T2,cfnai,0.7762,0.4785,71,0.9660857142857142,0.8443066666666666
press_conf,would/communication,T2,vix,0.5748,0.3093,71,0.9623586206896552,0.798638961038961
press_conf,would/copular_adj,T1,cfnai,0.0414,0.5496,80,0.56745,0.845
press_conf,would/copular_adj,T1,vix,0.8153,0.0548,80,0.9707454545454546,0.44580000000000003
press_conf,would/copular_adj,T2,cfnai,0.8531,0.1034,71,0.9721090909090909,0.5045625
press_conf,would/copular_adj,T2,vix,0.5747,0.6385,71,0.9623586206896552,0.8814
press_conf,would/other,T1,cfnai,0.4796,0.3644,80,0.9354558139534884,0.798638961038961
press_conf,would/other,T1,vix,0.252,0.4438,80,0.9077433962264151,0.8225788235294118
press_conf,would/other,T2,cfnai,0.0641,0.364,71,0.5882117647058824,0.798638961038961
press_conf,would/other,T2,vix,0.3982,0.1556,71,0.9354558139534884,0.5879714285714286
speech,ALL,T1,cfnai,0.6389,0.3461,124,0.9623586206896552,0.798638961038961
speech,ALL,T1,vix,0.8616,0.4409,124,0.9721090909090909,0.8225788235294118
speech,ALL,T2,cfnai,0.6896,0.8219,118,0.9623586206896552,0.929104347826087
speech,ALL,T2,vix,0.9877,0.7173,118,0.9927,0.8814
speech,can,T1,cfnai,0.2606,0.001,124,0.9077433962264151,0.0351
speech,can,T1,vix,0.4983,0.0524,124,0.9354558139534884,0.44580000000000003
speech,can,T2,cfnai,0.3719,0.7208,118,0.9354558139534884,0.8814
speech,can,T2,vix,0.308,0.3901,118,0.9077433962264151,0.798638961038961
speech,could,T1,cfnai,0.4724,0.7584,124,0.9354558139534884,0.8814
speech,could,T1,vix,0.7745,0.0997,124,0.9660857142857142,0.5045625
speech,could,T2,cfnai,0.2941,0.9479,118,0.9077433962264151,0.985043137254902
speech,could,T2,vix,0.4817,0.0743,118,0.9354558139534884,0.44580000000000003
speech,may,T1,cfnai,0.9661,0.5916,124,0.9927,0.8706566037735849
speech,may,T1,vix,0.8885,0.343,124,0.9721090909090909,0.798638961038961
speech,may,T2,cfnai,0.7774,0.6343,118,0.9660857142857142,0.8814
speech,may,T2,vix,0.9773,0.5525,118,0.9927,0.845
speech,should,T1,cfnai,0.9218,0.5008,124,0.9747891891891892,0.845
speech,should,T1,vix,0.261,0.0649,124,0.9077433962264151,0.44580000000000003
speech,should,T2,cfnai,0.9178,0.7492,118,0.9747891891891892,0.8814
speech,should,T2,vix,0.2594,0.1547,118,0.9077433962264151,0.5879714285714286
speech,will,T1,cfnai,0.8374,0.3665,124,0.9721090909090909,0.798638961038961
speech,will,T1,vix,0.4061,0.2257,124,0.9354558139534884,0.6903764705882354
speech,will,T2,cfnai,0.0508,0.7573,118,0.56745,0.8814
speech,will,T2,vix,0.0839,0.3412,118,0.6888631578947368,0.798638961038961
speech,will/activity,T1,cfnai,0.5127,0.0018,124,0.9354558139534884,0.0351
speech,will/activity,T1,vix,0.9798,0.0014,124,0.9927,0.0351
speech,will/activity,T2,cfnai,0.107,0.3569,118,0.7257391304347826,0.798638961038961
speech,will/activity,T2,vix,0.4619,0.0398,118,0.9354558139534884,0.38805
speech,would,T1,cfnai,0.5119,0.3012,124,0.9354558139534884,0.798638961038961
