layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
min_staff_desk,will,modal,35,71942,739,619393,486.5,1193.1,35.67,0.0,-1.275,-59.2,-,0.0
min_staff_desk,would,modal,307,71942,2976,619393,4267.3,4804.7,4.04,0.0444,-0.169,-11.2,-,0.1281
min_staff_desk,could,modal,138,71942,1423,619393,1918.2,2297.4,4.3,0.0381,-0.256,-16.5,-,0.1237
min_staff_desk,can,modal,5,71942,38,619393,69.5,61.4,0.07,0.7964,0.299,13.3,+,0.8282
min_staff_desk,should,modal,27,71942,330,619393,375.3,532.8,3.39,0.0657,-0.481,-29.6,-,0.1554
min_staff_desk,may,modal,41,71942,300,619393,569.9,484.3,0.92,0.3385,0.25,17.7,+,0.4633
min_staff_desk,would/other,unit,62,71942,343,619393,861.8,553.8,9.26,0.0023,0.648,55.6,+,0.0152
min_staff_desk,would/policy_action,unit,46,71942,300,619393,639.4,484.3,2.87,0.09,0.414,32.0,+,0.1871
min_staff_desk,would/copular_adj,unit,39,71942,624,619393,542.1,1007.4,16.98,0.0,-0.877,-46.2,-,0.0005
min_staff_desk,would/aspectual,unit,37,71942,271,619393,514.3,437.5,0.82,0.3661,0.25,17.5,+,0.4668
min_staff_desk,would/occurrence,unit,36,71942,390,619393,500.4,629.6,1.85,0.1733,-0.313,-20.5,-,0.265
min_staff_desk,would/activity,unit,31,71942,329,619393,430.9,531.2,1.31,0.2517,-0.281,-18.9,-,0.3636
min_staff_desk,could/occurrence,unit,25,71942,202,619393,347.5,326.1,0.09,0.7665,0.117,6.6,+,0.8282
min_staff_desk,could/causative,unit,24,71942,411,619393,333.6,663.6,13.22,0.0003,-0.964,-49.7,-,0.0024
min_staff_desk,could/activity,unit,21,71942,178,619393,291.9,287.4,0.0,0.9461,0.052,1.6,+,0.9461
min_staff_desk,could/other,unit,17,71942,243,619393,236.3,392.3,4.74,0.0295,-0.693,-39.8,-,0.1094
min_staff_desk,could/policy_action,unit,15,71942,111,619393,208.5,179.2,0.29,0.5893,0.259,16.3,+,0.6661
min_staff_desk,would/existence,unit,14,71942,174,619393,194.6,280.9,1.94,0.1637,-0.483,-30.7,-,0.265
min_staff_desk,would/communication,unit,12,71942,64,619393,166.8,103.3,2.07,0.1497,0.739,61.4,+,0.265
min_staff_desk,could/mental,unit,11,71942,41,619393,152.9,66.2,5.13,0.0235,1.254,131.0,+,0.1094
min_staff_desk,would/mental,unit,10,71942,154,619393,139.0,248.6,3.78,0.052,-0.773,-44.1,-,0.1351
min_staff_desk,may/causative,unit,10,71942,64,619393,139.0,103.3,0.71,0.4002,0.487,34.5,+,0.473
min_staff_desk,should/other,unit,10,71942,63,619393,139.0,101.7,0.78,0.377,0.51,36.7,+,0.4668
min_staff_desk,may/occurrence,unit,10,71942,46,619393,139.0,74.3,2.81,0.0936,0.959,87.2,+,0.1871
min_staff_desk,would/copular_nom,unit,10,71942,52,619393,139.0,84.0,1.9,0.1681,0.784,65.6,+,0.265
min_staff_desk,could/aspectual,unit,9,71942,31,619393,125.1,50.0,4.89,0.027,1.377,150.0,+,0.1094
min_staff,will,modal,16,249885,758,441450,64.0,1717.1,556.79,0.0,-4.702,-96.3,-,0.0
min_staff,would,modal,327,249885,2956,441450,1308.6,6696.1,1188.63,0.0,-2.353,-80.5,-,0.0
min_staff,could,modal,132,249885,1429,441450,528.2,3237.1,645.97,0.0,-2.61,-83.7,-,0.0
min_staff,can,modal,2,249885,41,441450,8.0,92.9,24.67,0.0,-3.232,-91.4,-,0.0
min_staff,should,modal,5,249885,352,441450,20.0,797.4,273.35,0.0,-5.181,-97.5,-,0.0
min_staff,may,modal,57,249885,284,441450,228.1,643.3,62.97,0.0,-1.486,-64.5,-,0.0
min_staff,would/occurrence,unit,103,249885,323,441450,412.2,731.7,28.14,0.0,-0.823,-43.7,-,0.0
min_staff,would/policy_action,unit,58,249885,288,441450,232.1,652.4,63.56,0.0,-1.481,-64.4,-,0.0
min_staff,could/occurrence,unit,43,249885,184,441450,172.1,416.8,32.22,0.0,-1.264,-58.7,-,0.0
min_staff,would/other,unit,42,249885,363,441450,168.1,822.3,141.29,0.0,-2.275,-79.6,-,0.0
min_staff,would/copular_adj,unit,41,249885,622,441450,164.1,1409.0,333.82,0.0,-3.086,-88.4,-,0.0
min_staff,may/occurrence,unit,24,249885,32,441450,96.0,72.5,1.07,0.3014,0.413,32.5,+,0.3134
min_staff,would/activity,unit,23,249885,337,441450,92.0,763.4,178.11,0.0,-3.023,-87.9,-,0.0
min_staff,would/causative,unit,22,249885,241,441450,88.0,545.9,109.71,0.0,-2.603,-83.9,-,0.0
min_staff,could/other,unit,21,249885,239,441450,84.0,541.4,111.22,0.0,-2.657,-84.5,-,0.0
min_staff,could/causative,unit,18,249885,417,441450,72.0,944.6,260.83,0.0,-3.675,-92.4,-,0.0
min_staff,could/policy_action,unit,14,249885,112,441450,56.0,253.7,41.07,0.0,-2.135,-77.9,-,0.0
min_staff,may/copular_adj,unit,12,249885,75,441450,48.0,169.9,21.9,0.0,-1.774,-71.7,-,0.0
min_staff,would/aspectual,unit,12,249885,296,441450,48.0,670.5,188.56,0.0,-3.747,-92.8,-,0.0
min_staff,would/copular_prep,unit,9,249885,13,441450,36.0,29.4,0.21,0.6447,0.314,22.3,+,0.6447
min_staff,could/mental,unit,9,249885,43,441450,36.0,97.4,8.98,0.0027,-1.374,-63.0,-,0.0031
min_staff,may/other,unit,8,249885,32,441450,32.0,72.5,4.96,0.026,-1.114,-55.8,-,0.0281
min_staff,could/activity,unit,7,249885,192,441450,28.0,434.9,125.88,0.0,-3.861,-93.6,-,0.0
min_staff,would/copular_nom,unit,7,249885,55,441450,28.0,124.6,19.87,0.0,-2.067,-77.5,-,0.0
min_staff,may/causative,unit,7,249885,67,441450,28.0,151.8,28.02,0.0,-2.349,-81.5,-,0.0
min_staff,could/existence,unit,7,249885,54,441450,28.0,122.3,19.22,0.0,-2.04,-77.1,-,0.0
min_participants,will,modal,30,223992,744,467343,133.9,1592.0,396.42,0.0,-3.548,-91.6,-,0.0
min_participants,would,modal,1537,223992,1746,467343,6861.9,3736.0,293.88,0.0,0.877,83.7,+,0.0
min_participants,could,modal,875,223992,686,467343,3906.4,1467.9,368.43,0.0,1.412,166.1,+,0.0
min_participants,can,modal,8,223992,35,467343,35.7,74.9,4.12,0.0423,-1.001,-52.3,-,0.044
min_participants,should,modal,149,223992,208,467343,665.2,445.1,13.63,0.0002,0.581,49.5,+,0.0003
min_participants,may,modal,157,223992,184,467343,700.9,393.7,27.39,0.0,0.833,78.0,+,0.0
min_participants,would/copular_adj,unit,321,223992,342,467343,1433.1,731.8,72.92,0.0,0.97,95.8,+,0.0
min_participants,could/causative,unit,248,223992,187,467343,1107.2,400.1,110.99,0.0,1.467,176.7,+,0.0
min_participants,would/other,unit,213,223992,192,467343,950.9,410.8,70.11,0.0,1.21,131.5,+,0.0
min_participants,would/occurrence,unit,187,223992,239,467343,834.9,511.4,24.47,0.0,0.708,63.2,+,0.0
min_participants,would/activity,unit,158,223992,202,467343,705.4,432.2,20.65,0.0,0.708,63.2,+,0.0
min_participants,would/causative,unit,155,223992,108,467343,692.0,231.1,77.8,0.0,1.58,199.4,+,0.0
min_participants,would/policy_action,unit,152,223992,194,467343,678.6,415.1,19.99,0.0,0.71,63.5,+,0.0
min_participants,could/other,unit,148,223992,112,467343,660.7,239.7,65.87,0.0,1.462,175.7,+,0.0
min_participants,could/occurrence,unit,132,223992,95,467343,589.3,203.3,63.3,0.0,1.533,189.9,+,0.0
min_participants,would/aspectual,unit,120,223992,188,467343,535.7,402.3,5.87,0.0154,0.416,33.2,+,0.0167
min_participants,could/activity,unit,114,223992,85,467343,508.9,181.9,51.89,0.0,1.482,179.8,+,0.0
min_participants,would/existence,unit,93,223992,95,467343,415.2,203.3,23.42,0.0,1.031,104.3,+,0.0
min_participants,would/mental,unit,75,223992,89,467343,334.8,190.4,12.59,0.0004,0.816,75.8,+,0.0005
min_participants,could/policy_action,unit,55,223992,71,467343,245.5,151.9,6.94,0.0084,0.696,61.6,+,0.0095
min_participants,could/copular_adj,unit,52,223992,39,467343,232.2,83.5,23.46,0.0,1.471,178.2,+,0.0
min_participants,may/copular_adj,unit,42,223992,45,467343,187.5,96.3,9.41,0.0022,0.963,94.7,+,0.0027
min_participants,could/existence,unit,38,223992,23,467343,169.6,49.2,22.83,0.0,1.773,244.7,+,0.0
min_participants,would/copular_nom,unit,31,223992,31,467343,138.4,66.3,8.2,0.0042,1.061,108.6,+,0.0049
min_participants,should/other,unit,31,223992,42,467343,138.4,89.9,3.23,0.0723,0.629,54.0,+,0.0723
min_participants,may/other,unit,23,223992,17,467343,102.7,36.4,10.61,0.0011,1.486,182.3,+,0.0015
min_committee,will,modal,37,62833,737,628502,588.9,1172.6,20.7,0.0,-0.975,-49.8,-,0.0
min_committee,would,modal,719,62833,2564,628502,11443.0,4079.5,485.75,0.0,1.489,180.5,+,0.0
min_committee,could,modal,83,62833,1478,628502,1321.0,2351.6,31.16,0.0,-0.824,-43.8,-,0.0
min_committee,can,modal,3,62833,40,628502,47.7,63.6,0.25,0.6167,-0.21,-25.0,-,0.6414
min_committee,should,modal,85,62833,272,628502,1352.8,432.8,67.62,0.0,1.65,212.6,+,0.0
min_committee,may,modal,31,62833,310,628502,493.4,493.2,0.0,0.9988,0.021,0.0,+,0.9988
min_committee,would/copular_adj,unit,126,62833,537,628502,2005.3,854.4,61.85,0.0,1.235,134.7,+,0.0
min_committee,would/aspectual,unit,116,62833,192,628502,1846.2,305.5,184.93,0.0,2.598,504.3,+,0.0
min_committee,would/activity,unit,108,62833,252,628502,1718.8,401.0,126.2,0.0,2.104,328.7,+,0.0
min_committee,would/occurrence,unit,89,62833,337,628502,1416.5,536.2,54.42,0.0,1.407,164.2,+,0.0
min_committee,would/mental,unit,71,62833,93,628502,1130.0,148.0,133.87,0.0,2.935,663.6,+,0.0
min_committee,would/policy_action,unit,56,62833,290,628502,891.3,461.4,17.49,0.0,0.96,93.2,+,0.0
min_committee,could/causative,unit,55,62833,380,628502,875.3,604.6,6.0,0.0143,0.545,44.8,+,0.0207
min_committee,would/existence,unit,52,62833,136,628502,827.6,216.4,53.59,0.0,1.944,282.5,+,0.0
min_committee,would/causative,unit,48,62833,215,628502,763.9,342.1,21.25,0.0,1.171,123.3,+,0.0
min_committee,should/communication,unit,38,62833,11,628502,604.8,17.5,132.17,0.0,5.066,3355.5,+,0.0
min_committee,would/other,unit,26,62833,379,628502,413.8,603.0,3.85,0.0496,-0.518,-31.4,-,0.0645
min_committee,would/communication,unit,24,62833,52,628502,382.0,82.7,30.23,0.0,2.223,361.7,+,0.0
min_committee,should/activity,unit,21,62833,44,628502,334.2,70.0,27.32,0.0,2.273,377.4,+,0.0
min_committee,may/causative,unit,14,62833,60,628502,222.8,95.5,6.8,0.0091,1.261,133.4,+,0.014
min_committee,may/copular_adj,unit,13,62833,74,628502,206.9,117.7,3.08,0.0794,0.858,75.7,+,0.0984
min_committee,should/other,unit,12,62833,61,628502,191.0,97.1,3.94,0.0472,1.024,96.8,+,0.0645
min_committee,will/activity,unit,11,62833,141,628502,175.1,224.3,0.67,0.4117,-0.299,-22.0,-,0.4865
min_committee,will/copular_adj,unit,8,62833,59,628502,127.3,93.9,0.61,0.4364,0.515,35.6,+,0.4934
min_committee,will/policy_action,unit,6,62833,76,628502,95.5,120.9,0.33,0.5646,-0.235,-21.0,-,0.6117
min_committee,could/other,unit,6,62833,254,628502,95.5,404.1,20.1,0.0,-1.969,-76.4,-,0.0
min_special,will,modal,49,40777,725,650558,1201.7,1114.4,0.26,0.6136,0.122,7.8,+,0.6136
min_special,would,modal,344,40777,2939,650558,8436.1,4517.7,102.07,0.0,0.903,86.7,+,0.0
min_special,could,modal,283,40777,1278,650558,6940.2,1964.5,279.66,0.0,1.823,253.3,+,0.0
min_special,can,modal,21,40777,22,650558,515.0,33.8,61.97,0.0,3.93,1422.9,+,0.0
min_special,should,modal,58,40777,299,650558,1422.4,459.6,47.87,0.0,1.64,209.5,+,0.0
min_special,may,modal,28,40777,313,650558,686.7,481.1,2.95,0.086,0.536,42.7,+,0.0931
min_special,would/copular_adj,unit,90,40777,573,650558,2207.1,880.8,52.52,0.0,1.332,150.6,+,0.0
min_special,could/other,unit,68,40777,192,650558,1667.6,295.1,109.47,0.0,2.505,465.0,+,0.0
min_special,would/other,unit,62,40777,343,650558,1520.5,527.2,45.99,0.0,1.537,188.4,+,0.0
min_special,could/activity,unit,51,40777,148,650558,1250.7,227.5,80.19,0.0,2.468,449.8,+,0.0
min_special,would/activity,unit,40,40777,320,650558,980.9,491.9,14.19,0.0002,1.012,99.4,+,0.0003
min_special,could/causative,unit,40,40777,395,650558,980.9,607.2,7.35,0.0067,0.708,61.6,+,0.0087
min_special,could/policy_action,unit,39,40777,87,650558,956.4,133.7,75.44,0.0,2.848,615.2,+,0.0
min_special,would/policy_action,unit,33,40777,313,650558,809.3,481.1,7.03,0.008,0.77,68.2,+,0.0099
min_special,would/causative,unit,29,40777,234,650558,711.2,359.7,10.06,0.0015,1.005,97.7,+,0.0021
min_special,would/existence,unit,23,40777,165,650558,564.0,253.6,10.56,0.0012,1.18,122.4,+,0.0017
min_special,could/copular_adj,unit,23,40777,68,650558,564.0,104.5,35.58,0.0,2.452,439.6,+,0.0
min_special,could/occurrence,unit,23,40777,204,650558,564.0,313.6,6.11,0.0135,0.874,79.9,+,0.0159
min_special,would/aspectual,unit,21,40777,287,650558,515.0,441.2,0.45,0.5031,0.255,16.7,+,0.5233
min_special,should/other,unit,18,40777,55,650558,441.4,84.5,27.04,0.0,2.411,422.1,+,0.0
min_special,would/communication,unit,15,40777,61,650558,367.9,93.8,16.83,0.0,2.008,292.3,+,0.0001
min_special,would/copular_nom,unit,11,40777,51,650558,269.8,78.4,10.51,0.0012,1.833,244.1,+,0.0017
min_special,could/mental,unit,11,40777,41,650558,269.8,63.0,13.59,0.0002,2.144,328.0,+,0.0004
min_special,would/occurrence,unit,11,40777,415,650558,269.8,637.9,10.57,0.0011,-1.179,-57.7,-,0.0017
min_special,will/policy_action,unit,9,40777,73,650558,220.7,112.2,3.08,0.0793,1.044,96.7,+,0.0896
min_special,will/other,unit,9,40777,32,650558,220.7,49.2,11.68,0.0006,2.221,348.7,+,0.0011
