layer,unit,n_tokens,zero_T1,rho_cfnai_T1,p_cfnai_T1,rho_vix_T1,p_vix_T1,hac_b_cfnai_T1,hac_p_cfnai_T1,hac_b_vix_T1,hac_p_vix_T1,zero_T2,rho_cfnai_T2,p_cfnai_T2,rho_vix_T2,p_vix_T2,hac_b_cfnai_T2,hac_p_cfnai_T2,hac_b_vix_T2,hac_p_vix_T2,zero_T3,rho_cfnai_T3,p_cfnai_T3,rho_vix_T3,p_vix_T3
statement,ALL,770,0.0,-0.124,0.2158,0.061,0.5425,-0.2078,0.1953,0.0023,0.9743,0.0,-0.178,0.0909,0.045,0.6729,-2.5642,0.2616,0.0831,0.3078,0.0,-0.096,0.2697,-0.116,0.185
statement,will/activity,132,0.01,-0.342,0.0005,0.224,0.0245,-0.3212,0.0001,0.0161,0.5607,0.0,-0.286,0.006,0.241,0.0214,-2.2622,0.0012,0.076,0.0151,0.11,-0.227,0.0086,-0.004,0.9636
statement,will/aspectual,126,0.33,-0.16,0.1092,0.406,0.0,-0.0637,0.4654,0.1466,0.0053,0.35,-0.175,0.0964,0.393,0.0001,-2.0281,0.3006,0.2415,0.0001,0.29,-0.149,0.0861,0.337,0.0001
statement,will/mental,105,0.26,-0.285,0.0039,-0.368,0.0002,-0.5702,0.0,-0.081,0.0601,0.24,-0.181,0.0858,-0.419,0.0,-1.9251,0.0323,-0.1425,0.0015,0.25,-0.27,0.0017,-0.409,0.0
statement,will/policy_action,57,0.61,0.038,0.7031,-0.412,0.0,0.0078,0.8668,-0.0683,0.0065,0.58,0.027,0.7998,-0.387,0.0002,-0.0568,0.9306,-0.1036,0.0009,0.56,0.031,0.7217,-0.199,0.0217
statement,will/copular_adj,51,0.53,0.393,0.0,0.151,0.1317,0.3054,0.0009,0.0246,0.511,0.52,0.338,0.0011,0.219,0.037,1.688,0.0099,0.0772,0.086,0.58,0.353,0.0,-0.008,0.9312
statement,could/causative,50,0.5,-0.062,0.535,0.332,0.0007,0.2237,0.0,0.0449,0.3408,0.48,-0.167,0.1127,0.451,0.0,-1.1499,0.2265,0.1657,0.0,0.59,-0.011,0.9017,0.185,0.0326
statement,will/occurrence,47,0.64,0.177,0.0771,-0.229,0.021,-0.0867,0.3952,-0.0389,0.1613,0.66,0.203,0.0537,-0.364,0.0004,1.366,0.1217,-0.1089,0.0034,0.58,0.095,0.2747,-0.211,0.0148
statement,would/copular_adj,46,0.54,-0.077,0.4432,0.359,0.0002,0.2212,0.0,0.05,0.3016,0.53,-0.181,0.0861,0.474,0.0,-1.2392,0.2018,0.1751,0.0,0.65,-0.021,0.8119,0.247,0.0042
