level,key,unit,macro,rho_T1,p_T1,rho_T2,p_T2,rho_T3,rho_H1,rho_H2,n_tokens_T1,zero_share_T1,T1_only,era_composition,confirmed,unit_level
genre,minutes,may/occurrence,vix,-0.105,0.3024,-0.083,0.4369,-0.154,0.191,-0.056,65,0.556,False,False,False,U3
genre,minutes,may/other,cfnai,-0.09,0.3753,-0.018,0.862,-0.083,0.064,-0.084,124,0.616,False,False,False,U3
genre,minutes,may/other,vix,-0.075,0.4621,-0.04,0.7088,-0.131,0.159,-0.314,124,0.616,False,False,False,U3
genre,minutes,may/policy_action,cfnai,0.048,0.639,0.092,0.385,0.016,0.02,0.184,51,0.758,False,False,False,U3
genre,minutes,may/policy_action,vix,-0.057,0.5751,0.027,0.7995,-0.078,0.111,-0.02,51,0.758,False,False,False,U3
genre,minutes,should/activity,cfnai,-0.049,0.6277,-0.021,0.8433,-0.057,-0.249,0.11,73,0.657,False,False,False,U3
genre,minutes,should/activity,vix,-0.181,0.0732,-0.165,0.1186,-0.147,0.197,0.144,73,0.657,False,False,False,U3
genre,minutes,should/aspectual,cfnai,-0.067,0.5086,-0.025,0.8151,-0.065,-0.002,-0.114,36,0.727,False,False,False,U3
genre,minutes,should/aspectual,vix,-0.262,0.0089,-0.242,0.0209,-0.254,0.032,-0.356,36,0.727,False,False,False,U3
genre,minutes,should/communication,cfnai,-0.141,0.1633,-0.17,0.1076,-0.072,-0.081,-0.194,54,0.596,False,False,False,U3
genre,minutes,should/communication,vix,0.047,0.6427,0.1,0.3435,0.015,0.207,-0.263,54,0.596,False,False,False,U3
genre,minutes,should/other,cfnai,0.111,0.2741,0.14,0.1848,0.121,0.136,0.155,83,0.475,False,False,False,U3
genre,minutes,should/other,vix,-0.141,0.1639,-0.13,0.2204,-0.159,0.006,0.03,83,0.475,False,False,False,U3
genre,minutes,should/policy_action,cfnai,0.244,0.0151,0.232,0.0268,0.081,0.322,0.136,34,0.727,False,False,False,U3
genre,minutes,should/policy_action,vix,-0.093,0.3623,-0.069,0.5181,-0.174,-0.124,0.258,34,0.727,False,False,False,U3
genre,minutes,will/activity,cfnai,-0.276,0.0056,-0.236,0.0246,-0.217,-0.004,-0.42,161,0.0,False,False,True,U3
genre,minutes,will/activity,vix,-0.008,0.9389,-0.055,0.6019,-0.204,0.02,-0.249,161,0.0,False,False,False,U3
genre,minutes,will/aspectual,cfnai,-0.18,0.0751,-0.221,0.0352,-0.195,-0.21,-0.254,172,0.192,False,False,False,U3
genre,minutes,will/aspectual,vix,0.193,0.0561,0.153,0.1469,0.144,0.13,-0.514,172,0.192,False,False,False,U3
genre,minutes,will/causative,cfnai,-0.008,0.9383,0.065,0.5394,0.003,0.128,-0.151,66,0.566,False,False,False,U3
genre,minutes,will/causative,vix,-0.33,0.0009,-0.395,0.0001,-0.19,-0.326,0.132,66,0.566,True,True,False,U3
genre,minutes,will/copular_adj,cfnai,0.313,0.0016,0.283,0.0065,0.25,0.191,0.347,73,0.495,False,False,True,U3
genre,minutes,will/copular_adj,vix,0.121,0.2344,0.112,0.2906,-0.058,0.162,0.206,73,0.495,False,False,False,U3
genre,minutes,will/existence,cfnai,0.209,0.0382,0.163,0.1234,0.204,0.161,0.168,51,0.596,True,False,False,U3
genre,minutes,will/existence,vix,-0.133,0.1889,-0.221,0.035,-0.107,-0.183,0.202,51,0.596,False,False,False,U3
genre,minutes,will/mental,cfnai,-0.195,0.0528,-0.12,0.2569,-0.172,0.125,-0.421,109,0.242,False,False,False,U3
genre,minutes,will/mental,vix,-0.466,0.0,-0.511,0.0,-0.417,-0.282,-0.36,109,0.242,False,False,True,U3
genre,minutes,will/occurrence,cfnai,0.151,0.1353,0.169,0.11,0.054,0.246,0.118,67,0.535,False,False,False,U3
genre,minutes,will/occurrence,vix,-0.338,0.0006,-0.393,0.0001,-0.312,-0.398,-0.111,67,0.535,False,False,True,U3
genre,minutes,will/other,cfnai,0.291,0.0035,0.235,0.0248,0.203,0.108,0.33,74,0.636,False,False,False,U3
genre,minutes,will/other,vix,-0.05,0.6254,-0.067,0.5292,0.083,-0.002,-0.007,74,0.636,False,False,False,U3
genre,minutes,will/policy_action,cfnai,-0.023,0.8239,-0.0,0.9968,-0.015,-0.002,-0.104,88,0.535,False,False,False,U3
genre,minutes,will/policy_action,vix,-0.409,0.0,-0.369,0.0003,-0.248,-0.101,0.041,88,0.535,True,True,False,U3
genre,minutes,would/activity,cfnai,-0.091,0.3683,-0.006,0.9573,-0.038,-0.187,0.129,380,0.01,False,False,False,U3
genre,minutes,would/activity,vix,0.373,0.0001,0.359,0.0005,0.219,0.204,0.316,380,0.01,False,False,True,U3
genre,minutes,would/aspectual,cfnai,-0.01,0.9206,-0.068,0.524,0.019,-0.208,0.178,314,0.051,False,False,False,U3
genre,minutes,would/aspectual,vix,0.144,0.1552,0.034,0.746,0.078,-0.221,-0.155,314,0.051,False,False,False,U3
genre,minutes,would/causative,cfnai,0.032,0.752,0.14,0.1847,0.025,0.09,0.164,295,0.131,False,False,False,U3
genre,minutes,would/causative,vix,0.005,0.9644,-0.004,0.9692,-0.032,-0.062,0.197,295,0.131,False,False,False,U3
genre,minutes,would/communication,cfnai,0.074,0.4648,0.101,0.3418,0.015,0.111,0.073,82,0.505,False,False,False,U3
genre,minutes,would/communication,vix,-0.207,0.04,-0.308,0.003,-0.213,-0.21,-0.004,82,0.505,False,False,True,U3
genre,minutes,would/copular_adj,cfnai,0.147,0.1456,0.137,0.1959,0.123,0.23,0.034,701,0.0,False,False,False,U3
genre,minutes,would/copular_adj,vix,0.376,0.0001,0.323,0.0018,0.286,0.282,0.192,701,0.0,False,False,True,U3
genre,minutes,would/copular_nom,cfnai,-0.018,0.8569,-0.031,0.7678,-0.01,-0.015,-0.027,64,0.515,False,False,False,U3
genre,minutes,would/copular_nom,vix,-0.037,0.7163,-0.099,0.3497,-0.026,-0.014,-0.198,64,0.515,False,False,False,U3
genre,minutes,would/existence,cfnai,0.342,0.0005,0.333,0.0013,0.276,0.294,0.374,196,0.222,False,False,True,U3
genre,minutes,would/existence,vix,0.019,0.8552,-0.099,0.3512,0.028,-0.104,0.134,196,0.222,False,False,False,U3
genre,minutes,would/mental,cfnai,-0.267,0.0077,-0.201,0.0564,-0.311,-0.288,-0.144,168,0.131,True,False,False,U3
genre,minutes,would/mental,vix,-0.254,0.0113,-0.287,0.0058,-0.178,-0.191,-0.251,168,0.131,False,False,True,U3
genre,minutes,would/occurrence,cfnai,0.014,0.8933,0.008,0.9427,0.067,-0.023,-0.02,435,0.01,False,False,False,U3
genre,minutes,would/occurrence,vix,-0.208,0.0389,-0.115,0.2783,-0.157,0.189,0.136,435,0.01,True,False,False,U3
genre,minutes,would/other,cfnai,0.016,0.8753,0.008,0.939,-0.068,-0.136,0.118,437,0.04,False,False,False,U3
genre,minutes,would/other,vix,0.109,0.2826,0.034,0.7482,0.145,0.036,0.167,437,0.04,False,False,False,U3
genre,minutes,would/policy_action,cfnai,-0.066,0.5173,-0.061,0.5674,-0.076,0.046,-0.21,455,0.0,False,False,False,U3
genre,minutes,would/policy_action,vix,-0.397,0.0,-0.466,0.0,-0.36,-0.338,-0.206,455,0.0,False,False,True,U3
genre,press_conf,can/activity,cfnai,0.241,0.0312,0.295,0.0126,0.208,,0.37,533,0.037,True,True,False,U3
genre,press_conf,can/activity,vix,0.398,0.0003,0.259,0.0292,0.356,,0.193,533,0.037,True,True,False,U3
genre,press_conf,can/aspectual,cfnai,-0.028,0.8076,0.03,0.8017,-0.061,,0.071,41,0.637,False,False,False,U3
genre,press_conf,can/aspectual,vix,0.047,0.6771,0.017,0.888,0.034,,-0.141,41,0.637,False,False,False,U3
genre,press_conf,can/causative,cfnai,-0.024,0.8316,0.127,0.2894,-0.043,,0.136,62,0.575,False,False,False,U3
genre,press_conf,can/causative,vix,0.006,0.9551,-0.01,0.9331,0.011,,0.166,62,0.575,False,False,False,U3
genre,press_conf,can/communication,cfnai,-0.117,0.3021,-0.108,0.3681,-0.057,,-0.273,259,0.125,False,False,False,U3
genre,press_conf,can/communication,vix,0.024,0.8326,-0.049,0.6832,0.06,,-0.129,259,0.125,False,False,False,U3
genre,press_conf,can/copular_adj,cfnai,0.053,0.6388,-0.008,0.9441,0.079,,0.008,55,0.525,False,False,False,U3
genre,press_conf,can/copular_adj,vix,-0.082,0.4677,-0.063,0.6008,-0.02,,0.058,55,0.525,False,False,False,U3
genre,press_conf,can/copular_nom,cfnai,-0.124,0.2725,-0.065,0.5896,-0.118,,-0.04,48,0.575,False,False,False,U3
genre,press_conf,can/copular_nom,vix,-0.149,0.1882,-0.199,0.096,-0.077,,-0.053,48,0.575,False,False,False,U3
genre,press_conf,can/existence,cfnai,0.138,0.223,0.155,0.198,0.134,,0.13,83,0.4,False,False,False,U3
genre,press_conf,can/existence,vix,0.201,0.0737,0.195,0.1038,0.179,,0.321,83,0.4,False,False,False,U3
genre,press_conf,can/mental,cfnai,-0.085,0.4538,-0.071,0.5588,-0.069,,-0.135,255,0.087,False,False,False,U3
genre,press_conf,can/mental,vix,0.128,0.2573,0.1,0.406,0.149,,-0.085,255,0.087,False,False,False,U3
genre,press_conf,can/occurrence,cfnai,-0.05,0.6621,0.01,0.935,-0.011,,0.106,69,0.475,False,False,False,U3
genre,press_conf,can/occurrence,vix,0.082,0.4694,0.151,0.2102,0.105,,0.238,69,0.475,False,False,False,U3
genre,press_conf,can/other,cfnai,-0.005,0.9651,0.074,0.5388,-0.046,,0.209,457,0.025,False,False,False,U3
genre,press_conf,can/other,vix,0.353,0.0013,0.325,0.0058,0.331,,0.075,457,0.025,True,True,False,U3
genre,press_conf,can/policy_action,cfnai,0.009,0.9389,0.008,0.9485,-0.043,,0.047,122,0.325,False,False,False,U3
genre,press_conf,can/policy_action,vix,0.145,0.1992,0.017,0.8889,0.176,,-0.204,122,0.325,False,False,False,U3
genre,press_conf,could/activity,cfnai,0.111,0.3257,0.127,0.2897,0.099,,0.152,213,0.113,False,False,False,U3
genre,press_conf,could/activity,vix,-0.132,0.2448,-0.127,0.2897,-0.149,,-0.036,213,0.113,False,False,False,U3
genre,press_conf,could/causative,cfnai,-0.005,0.9672,-0.097,0.4221,-0.013,,-0.043,124,0.275,False,False,False,U3
genre,press_conf,could/causative,vix,-0.391,0.0003,-0.464,0.0,-0.37,,-0.281,124,0.275,True,True,False,U3
genre,press_conf,could/communication,cfnai,0.008,0.9405,0.028,0.8174,0.007,,0.235,161,0.125,False,False,False,U3
genre,press_conf,could/communication,vix,-0.062,0.5857,0.044,0.7162,-0.045,,0.049,161,0.125,False,False,False,U3
genre,press_conf,could/copular_adj,cfnai,-0.096,0.3976,-0.058,0.6335,-0.135,,-0.163,63,0.512,False,False,False,U3
genre,press_conf,could/copular_adj,vix,0.058,0.6074,0.034,0.7799,0.059,,-0.026,63,0.512,False,False,False,U3
genre,press_conf,could/copular_nom,cfnai,-0.139,0.2192,-0.032,0.789,-0.12,,-0.119,82,0.425,False,False,False,U3
genre,press_conf,could/copular_nom,vix,0.07,0.5379,0.031,0.7961,0.102,,-0.247,82,0.425,False,False,False,U3
genre,press_conf,could/existence,cfnai,-0.141,0.2115,-0.135,0.26,-0.125,,-0.228,90,0.463,False,False,False,U3
genre,press_conf,could/existence,vix,-0.233,0.0373,-0.289,0.0146,-0.211,,-0.273,90,0.463,True,True,False,U3
genre,press_conf,could/mental,cfnai,0.069,0.5418,0.155,0.1962,0.04,,0.003,64,0.5,False,False,False,U3
genre,press_conf,could/mental,vix,0.018,0.8751,0.056,0.6442,0.016,,0.122,64,0.5,False,False,False,U3
genre,press_conf,could/occurrence,cfnai,0.096,0.3993,0.092,0.4474,0.091,,0.209,71,0.487,False,False,False,U3
genre,press_conf,could/occurrence,vix,-0.217,0.0531,-0.205,0.087,-0.236,,-0.0,71,0.487,False,False,False,U3
genre,press_conf,could/other,cfnai,-0.021,0.8504,-0.096,0.4278,-0.039,,-0.156,256,0.075,False,False,False,U3
genre,press_conf,could/other,vix,-0.197,0.0805,-0.19,0.1123,-0.177,,-0.132,256,0.075,False,False,False,U3
genre,press_conf,could/policy_action,cfnai,0.163,0.1488,0.119,0.3244,0.111,,0.021,47,0.65,False,False,False,U3
genre,press_conf,could/policy_action,vix,-0.053,0.6384,-0.166,0.1667,-0.061,,-0.231,47,0.65,False,False,False,U3
genre,press_conf,may/activity,cfnai,0.173,0.1245,0.056,0.6447,0.161,,0.066,78,0.463,False,False,False,U3
genre,press_conf,may/activity,vix,0.216,0.0545,0.173,0.1489,0.256,,0.098,78,0.463,False,False,False,U3
genre,press_conf,may/copular_adj,cfnai,-0.281,0.0115,-0.341,0.0036,-0.253,,-0.551,73,0.438,True,True,False,U3
genre,press_conf,may/copular_adj,vix,0.005,0.968,-0.056,0.6421,0.063,,-0.358,73,0.438,False,False,False,U3
genre,press_conf,may/copular_nom,cfnai,-0.075,0.5065,-0.095,0.4293,-0.06,,-0.004,76,0.475,False,False,False,U3
genre,press_conf,may/copular_nom,vix,-0.028,0.8028,-0.092,0.444,-0.033,,-0.07,76,0.475,False,False,False,U3
genre,press_conf,may/existence,cfnai,0.056,0.6204,-0.03,0.8014,0.046,,-0.166,76,0.388,False,False,False,U3
genre,press_conf,may/existence,vix,-0.141,0.2128,-0.144,0.2305,-0.161,,-0.154,76,0.388,False,False,False,U3
genre,press_conf,may/occurrence,cfnai,0.001,0.9942,0.012,0.9208,0.018,,-0.015,46,0.625,False,False,False,U3
genre,press_conf,may/occurrence,vix,-0.003,0.9798,0.053,0.6608,0.014,,0.231,46,0.625,False,False,False,U3
genre,press_conf,may/other,cfnai,-0.014,0.9052,-0.017,0.8866,-0.047,,-0.017,98,0.287,False,False,False,U3
genre,press_conf,may/other,vix,0.101,0.3727,-0.081,0.5041,0.049,,0.224,98,0.287,False,False,False,U3
genre,press_conf,should/activity,cfnai,-0.07,0.5348,-0.118,0.328,-0.063,,-0.185,142,0.25,False,False,False,U3
genre,press_conf,should/activity,vix,-0.064,0.5701,-0.031,0.7999,-0.024,,-0.022,142,0.25,False,False,False,U3
genre,press_conf,should/copular_adj,cfnai,-0.074,0.5137,-0.135,0.2628,-0.074,,-0.188,45,0.613,False,False,False,U3
genre,press_conf,should/copular_adj,vix,-0.055,0.631,-0.016,0.8976,-0.071,,0.054,45,0.613,False,False,False,U3
genre,press_conf,should/copular_nom,cfnai,0.119,0.294,0.053,0.6591,0.136,,0.12,55,0.512,False,False,False,U3
genre,press_conf,should/copular_nom,vix,0.089,0.4318,0.011,0.9243,0.1,,0.296,55,0.512,False,False,False,U3
genre,press_conf,should/existence,cfnai,-0.041,0.7196,-0.098,0.4165,-0.038,,-0.15,47,0.588,False,False,False,U3
genre,press_conf,should/existence,vix,0.163,0.1496,0.128,0.2878,0.187,,0.144,47,0.588,False,False,False,U3
genre,press_conf,should/mental,cfnai,0.08,0.4811,0.112,0.3508,0.118,,-0.113,137,0.225,False,False,False,U3
genre,press_conf,should/mental,vix,-0.042,0.7132,-0.078,0.5202,-0.014,,-0.07,137,0.225,False,False,False,U3
genre,press_conf,should/occurrence,cfnai,0.238,0.0333,0.214,0.0735,0.166,,0.174,37,0.675,False,False,False,U3
genre,press_conf,should/occurrence,vix,-0.023,0.8392,-0.096,0.4238,0.008,,-0.163,37,0.675,False,False,False,U3
genre,press_conf,should/other,cfnai,0.314,0.0046,0.259,0.0294,0.285,,0.219,96,0.338,True,True,False,U3
genre,press_conf,should/other,vix,-0.002,0.9889,-0.088,0.4649,0.077,,-0.021,96,0.338,False,False,False,U3
genre,press_conf,should/policy_action,cfnai,-0.064,0.572,-0.091,0.4509,-0.11,,0.01,45,0.613,False,False,False,U3
genre,press_conf,should/policy_action,vix,-0.121,0.2855,-0.03,0.8031,-0.13,,-0.068,45,0.613,False,False,False,U3
genre,press_conf,will/activity,cfnai,0.06,0.5979,0.063,0.6043,0.025,,0.264,1024,0.0,False,False,False,U3
genre,press_conf,will/activity,vix,0.359,0.0011,0.325,0.0056,0.281,,0.023,1024,0.0,True,True,False,U3
genre,press_conf,will/aspectual,cfnai,0.081,0.4737,0.091,0.4485,0.098,,0.209,356,0.013,False,False,False,U3
genre,press_conf,will/aspectual,vix,0.267,0.0168,0.187,0.119,0.245,,0.437,356,0.013,True,False,False,U3
genre,press_conf,will/causative,cfnai,0.151,0.1799,0.164,0.1712,0.124,,0.193,120,0.3,False,False,False,U3
genre,press_conf,will/causative,vix,0.068,0.5519,0.09,0.4549,0.081,,0.237,120,0.3,False,False,False,U3
genre,press_conf,will/communication,cfnai,0.063,0.5782,0.023,0.8465,0.04,,0.068,284,0.087,False,False,False,U3
genre,press_conf,will/communication,vix,0.179,0.1125,0.254,0.0328,0.159,,0.069,284,0.087,False,False,False,U3
genre,press_conf,will/copular_adj,cfnai,0.132,0.2424,0.131,0.2779,0.109,,0.248,430,0.013,False,False,False,U3
genre,press_conf,will/copular_adj,vix,0.215,0.0555,0.183,0.1258,0.147,,0.329,430,0.013,False,False,False,U3
genre,press_conf,will/copular_nom,cfnai,-0.155,0.1685,-0.034,0.7786,-0.137,,-0.121,320,0.037,False,False,False,U3
genre,press_conf,will/copular_nom,vix,0.134,0.2376,0.092,0.447,0.122,,0.099,320,0.037,False,False,False,U3
genre,press_conf,will/copular_prep,cfnai,0.064,0.5708,0.138,0.25,-0.006,,0.104,69,0.45,False,False,False,U3
genre,press_conf,will/copular_prep,vix,-0.077,0.4979,-0.096,0.4274,-0.044,,-0.116,69,0.45,False,False,False,U3
genre,press_conf,will/existence,cfnai,0.004,0.9689,0.004,0.9735,0.007,,0.064,470,0.013,False,False,False,U3
genre,press_conf,will/existence,vix,0.233,0.0379,0.218,0.0684,0.195,,0.019,470,0.013,True,False,False,U3
genre,press_conf,will/mental,cfnai,-0.024,0.8302,-0.003,0.9785,-0.067,,0.035,627,0.0,False,False,False,U3
genre,press_conf,will/mental,vix,0.174,0.1222,0.278,0.019,0.074,,0.171,627,0.0,False,False,False,U3
genre,press_conf,will/occurrence,cfnai,0.214,0.0563,0.233,0.0509,0.163,,0.426,295,0.062,False,False,False,U3
genre,press_conf,will/occurrence,vix,0.277,0.0129,0.354,0.0025,0.248,,0.535,295,0.062,True,True,False,U3
genre,press_conf,will/other,cfnai,0.219,0.0511,0.253,0.0329,0.177,,0.458,506,0.013,False,False,False,U3
genre,press_conf,will/other,vix,0.314,0.0046,0.255,0.0317,0.291,,0.189,506,0.013,True,True,False,U3
genre,press_conf,will/policy_action,cfnai,0.051,0.6539,0.081,0.5032,0.012,,-0.01,311,0.037,False,False,False,U3
genre,press_conf,will/policy_action,vix,-0.319,0.004,-0.333,0.0046,-0.304,,-0.176,311,0.037,True,True,False,U3
genre,press_conf,would/activity,cfnai,-0.089,0.4342,-0.131,0.2768,-0.116,,-0.102,436,0.0,False,False,False,U3
genre,press_conf,would/activity,vix,-0.073,0.5223,0.037,0.7596,-0.024,,0.034,436,0.0,False,False,False,U3
genre,press_conf,would/aspectual,cfnai,0.055,0.6261,0.118,0.3255,0.01,,0.176,66,0.5,False,False,False,U3
genre,press_conf,would/aspectual,vix,0.075,0.5095,0.102,0.3993,0.017,,0.071,66,0.5,False,False,False,U3
genre,press_conf,would/causative,cfnai,0.015,0.8916,-0.007,0.9565,-0.005,,-0.041,138,0.225,False,False,False,U3
genre,press_conf,would/causative,vix,-0.086,0.4496,-0.043,0.7192,-0.06,,-0.143,138,0.225,False,False,False,U3
genre,press_conf,would/communication,cfnai,-0.067,0.5539,-0.058,0.6338,-0.039,,-0.049,925,0.0,False,False,False,U3
genre,press_conf,would/communication,vix,0.108,0.3411,0.069,0.5691,0.115,,-0.024,925,0.0,False,False,False,U3
genre,press_conf,would/copular_adj,cfnai,0.072,0.5268,0.096,0.4267,0.044,,-0.038,350,0.025,False,False,False,U3
genre,press_conf,would/copular_adj,vix,-0.267,0.0168,-0.194,0.1048,-0.207,,-0.045,350,0.025,True,False,False,U3
genre,press_conf,would/copular_nom,cfnai,-0.039,0.7323,-0.162,0.1767,-0.044,,-0.195,278,0.062,False,False,False,U3
genre,press_conf,would/copular_nom,vix,-0.176,0.1189,-0.107,0.3738,-0.147,,-0.196,278,0.062,False,False,False,U3
genre,press_conf,would/copular_prep,cfnai,0.072,0.524,0.008,0.9475,0.088,,-0.014,56,0.55,False,False,False,U3
genre,press_conf,would/copular_prep,vix,0.104,0.358,0.051,0.6703,0.124,,-0.042,56,0.55,False,False,False,U3
genre,press_conf,would/existence,cfnai,0.183,0.105,0.145,0.2269,0.152,,0.161,313,0.037,False,False,False,U3
genre,press_conf,would/existence,vix,0.055,0.6269,0.105,0.3815,0.036,,-0.074,313,0.037,False,False,False,U3
genre,press_conf,would/mental,cfnai,0.282,0.0113,0.235,0.0486,0.245,,0.237,586,0.0,True,True,False,U3
genre,press_conf,would/mental,vix,0.035,0.7611,-0.032,0.7916,0.039,,0.034,586,0.0,False,False,False,U3
genre,press_conf,would/occurrence,cfnai,-0.03,0.7923,-0.008,0.9453,-0.049,,0.008,77,0.438,False,False,False,U3
genre,press_conf,would/occurrence,vix,-0.168,0.1358,-0.152,0.2054,-0.179,,0.065,77,0.438,False,False,False,U3
genre,press_conf,would/other,cfnai,0.176,0.1177,0.106,0.3785,0.14,,0.293,560,0.013,False,False,False,U3
genre,press_conf,would/other,vix,-0.275,0.0136,-0.226,0.0584,-0.202,,0.123,560,0.013,True,False,False,U3
genre,press_conf,would/policy_action,cfnai,0.046,0.6822,0.01,0.9341,0.014,,-0.012,118,0.338,False,False,False,U3
genre,press_conf,would/policy_action,vix,-0.191,0.0901,-0.114,0.3446,-0.134,,-0.204,118,0.338,False,False,False,U3
genre,speech,can/activity,cfnai,-0.101,0.2664,-0.027,0.7684,-0.117,-0.053,-0.007,109,0.484,False,False,False,U3
genre,speech,can/activity,vix,0.014,0.8796,-0.09,0.3345,0.012,0.083,-0.03,109,0.484,False,False,False,U3
genre,speech,can/causative,cfnai,0.029,0.7489,0.09,0.3317,0.029,0.062,0.159,50,0.702,False,False,False,U3
genre,speech,can/causative,vix,-0.101,0.2637,-0.166,0.0729,-0.12,-0.204,0.145,50,0.702,False,False,False,U3
genre,speech,can/copular_adj,cfnai,0.024,0.7909,0.049,0.5968,0.042,-0.052,0.184,41,0.766,False,False,False,U3
genre,speech,can/copular_adj,vix,0.125,0.1676,0.118,0.2044,0.077,0.104,0.326,41,0.766,False,False,False,U3
genre,speech,can/mental,cfnai,0.015,0.8668,-0.012,0.8972,-0.023,-0.017,-0.03,40,0.782,False,False,False,U3
genre,speech,can/mental,vix,0.047,0.6024,0.097,0.2959,0.017,0.145,0.012,40,0.782,False,False,False,U3
genre,speech,can/other,cfnai,0.033,0.7132,0.092,0.321,0.019,-0.041,0.217,155,0.395,False,False,False,U3
genre,speech,can/other,vix,-0.0,0.9981,-0.062,0.5056,0.047,0.012,0.043,155,0.395,False,False,False,U3
genre,speech,can/policy_action,cfnai,-0.027,0.768,-0.023,0.8027,-0.066,0.046,-0.117,38,0.75,False,False,False,U3
genre,speech,can/policy_action,vix,-0.05,0.5784,-0.045,0.6302,-0.05,0.07,0.076,38,0.75,False,False,False,U3
genre,speech,could/activity,cfnai,0.053,0.5619,-0.019,0.841,0.019,-0.129,0.119,57,0.669,False,False,False,U3
genre,speech,could/activity,vix,-0.085,0.3491,-0.07,0.4531,-0.01,-0.1,0.189,57,0.669,False,False,False,U3
genre,speech,could/causative,cfnai,-0.067,0.4629,-0.065,0.4863,-0.024,-0.051,-0.093,58,0.726,False,False,False,U3
genre,speech,could/causative,vix,-0.08,0.3774,-0.131,0.1565,-0.041,-0.074,-0.002,58,0.726,False,False,False,U3
genre,speech,could/occurrence,cfnai,-0.031,0.7366,-0.054,0.5595,-0.037,-0.061,-0.009,41,0.847,False,False,False,U3
genre,speech,could/occurrence,vix,-0.291,0.001,-0.278,0.0023,-0.284,-0.226,-0.234,41,0.847,False,False,False,U3
genre,speech,could/other,cfnai,0.075,0.4072,0.046,0.6205,-0.006,0.053,0.068,81,0.597,False,False,False,U3
genre,speech,could/other,vix,-0.227,0.0112,-0.228,0.013,-0.139,-0.209,-0.077,81,0.597,False,False,True,U3
genre,speech,may/activity,cfnai,-0.041,0.6486,-0.059,0.5246,-0.053,-0.178,-0.007,71,0.597,False,False,False,U3
genre,speech,may/activity,vix,-0.011,0.9002,0.023,0.8015,0.006,0.007,-0.033,71,0.597,False,False,False,U3
genre,speech,may/causative,cfnai,-0.018,0.8466,-0.009,0.9222,-0.014,0.059,-0.169,43,0.75,False,False,False,U3
genre,speech,may/causative,vix,-0.209,0.02,-0.222,0.0158,-0.15,-0.08,-0.017,43,0.75,False,False,False,U3
genre,speech,may/copular_adj,cfnai,-0.007,0.9395,-0.036,0.7007,0.03,0.048,-0.228,45,0.782,False,False,False,U3
genre,speech,may/copular_adj,vix,-0.193,0.0317,-0.162,0.0793,-0.124,-0.034,-0.099,45,0.782,False,False,False,U3
genre,speech,may/existence,cfnai,0.055,0.5436,0.077,0.4103,0.051,0.13,0.013,30,0.831,False,False,False,U3
genre,speech,may/existence,vix,-0.008,0.9282,-0.003,0.9733,0.017,-0.052,0.226,30,0.831,False,False,False,U3
genre,speech,may/occurrence,cfnai,-0.001,0.9869,-0.027,0.7678,0.011,-0.044,-0.019,31,0.798,False,False,False,U3
genre,speech,may/occurrence,vix,-0.061,0.4985,-0.024,0.7963,-0.013,0.147,0.035,31,0.798,False,False,False,U3
genre,speech,may/other,cfnai,0.048,0.5998,-0.017,0.8549,0.079,0.024,-0.082,83,0.694,False,False,False,U3
genre,speech,may/other,vix,-0.102,0.2591,-0.088,0.3413,-0.029,-0.031,0.118,83,0.694,False,False,False,U3
genre,speech,should/activity,cfnai,0.039,0.6657,0.038,0.6833,0.011,0.123,-0.116,40,0.766,False,False,False,U3
genre,speech,should/activity,vix,-0.002,0.9789,0.002,0.9819,0.081,0.062,0.043,40,0.766,False,False,False,U3
genre,speech,should/other,cfnai,-0.031,0.7339,-0.044,0.634,-0.093,0.045,-0.206,56,0.734,False,False,False,U3
genre,speech,should/other,vix,-0.213,0.0177,-0.222,0.0155,-0.115,-0.147,-0.068,56,0.734,False,False,False,U3
genre,speech,will/activity,cfnai,-0.218,0.0149,-0.193,0.036,-0.178,-0.196,-0.158,179,0.306,False,False,True,U3
genre,speech,will/activity,vix,0.165,0.067,0.131,0.1566,0.142,0.059,-0.085,179,0.306,False,False,False,U3
genre,speech,will/aspectual,cfnai,-0.115,0.2043,-0.074,0.4268,-0.126,0.054,-0.218,114,0.492,False,False,False,U3
genre,speech,will/aspectual,vix,0.023,0.803,-0.006,0.9456,-0.0,0.059,-0.195,114,0.492,False,False,False,U3
genre,speech,will/causative,cfnai,0.047,0.6042,0.024,0.7971,0.048,0.005,0.039,50,0.734,False,False,False,U3
genre,speech,will/causative,vix,-0.175,0.0518,-0.199,0.0306,-0.117,-0.204,-0.017,50,0.734,False,False,False,U3
genre,speech,will/communication,cfnai,-0.037,0.6845,-0.064,0.4902,-0.03,-0.266,0.155,117,0.508,False,False,False,U3
genre,speech,will/communication,vix,-0.131,0.1459,-0.125,0.1777,-0.081,-0.05,-0.043,117,0.508,False,False,False,U3
genre,speech,will/copular_adj,cfnai,0.008,0.9297,-0.027,0.7683,0.048,-0.02,-0.06,84,0.589,False,False,False,U3
genre,speech,will/copular_adj,vix,0.005,0.9588,-0.012,0.8997,0.0,0.055,-0.038,84,0.589,False,False,False,U3
genre,speech,will/copular_nom,cfnai,-0.135,0.1342,-0.094,0.3133,-0.104,0.055,-0.286,41,0.758,False,False,False,U3
genre,speech,will/copular_nom,vix,-0.004,0.9662,-0.058,0.5315,0.003,0.012,-0.16,41,0.758,False,False,False,U3
