layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
statement,will,modal,607,41906,4508,1182535,14484.8,3812.1,684.53,0.0,1.927,280.0,+,0.0
statement,would,modal,49,41906,6361,1182535,1169.3,5379.1,198.51,0.0,-2.187,-78.3,-,0.0
statement,could,modal,50,41906,2137,1182535,1193.1,1807.1,9.64,0.0019,-0.585,-34.0,-,0.0029
statement,can,modal,4,41906,1649,1182535,95.5,1394.5,85.67,0.0,-3.699,-93.2,-,0.0
statement,should,modal,33,41906,821,1182535,787.5,694.3,0.48,0.4864,0.203,13.4,+,0.527
statement,may,modal,27,41906,799,1182535,644.3,675.7,0.06,0.8066,-0.043,-4.6,-,0.8389
statement,will/activity,unit,132,41906,865,1182535,3149.9,731.5,171.7,0.0,2.111,330.6,+,0.0
statement,will/aspectual,unit,126,41906,353,1182535,3006.7,298.5,323.02,0.0,3.336,907.2,+,0.0
statement,will/mental,unit,105,41906,594,1182535,2505.6,502.3,158.61,0.0,2.324,398.8,+,0.0
statement,will/policy_action,unit,57,41906,322,1182535,1360.2,272.3,86.22,0.0,2.331,399.5,+,0.0
statement,will/copular_adj,unit,51,41906,416,1182535,1217.0,351.8,51.11,0.0,1.803,246.0,+,0.0
statement,could/causative,unit,50,41906,473,1182535,1193.1,400.0,40.61,0.0,1.59,198.3,+,0.0
statement,will/occurrence,unit,47,41906,291,1182535,1121.6,246.1,64.91,0.0,2.201,355.8,+,0.0
statement,would/copular_adj,unit,46,41906,887,1182535,1097.7,750.1,5.67,0.0173,0.564,46.3,+,0.0236
statement,will/causative,unit,38,41906,116,1182535,906.8,98.1,92.47,0.0,3.221,824.4,+,0.0
statement,will/existence,unit,29,41906,447,1182535,692.0,378.0,8.38,0.0038,0.895,83.1,+,0.0055
statement,should/activity,unit,21,41906,158,1182535,501.1,133.6,23.31,0.0,1.937,275.1,+,0.0
statement,may/causative,unit,16,41906,84,1182535,381.8,71.0,25.91,0.0,2.462,437.5,+,0.0
statement,will/communication,unit,12,41906,270,1182535,286.4,228.3,0.55,0.4581,0.383,25.4,+,0.5179
statement,may/copular_adj,unit,10,41906,138,1182535,238.6,116.7,3.91,0.0481,1.097,104.5,+,0.0596
statement,will/other,unit,10,41906,462,1182535,238.6,390.7,2.8,0.0943,-0.642,-38.9,-,0.1115
statement,should/causative,unit,6,41906,25,1182535,143.2,21.1,11.78,0.0006,2.847,577.3,+,0.001
statement,should/policy_action,unit,6,41906,61,1182535,143.2,51.6,4.35,0.0371,1.577,177.6,+,0.0482
statement,can/copular_adj,unit,2,41906,58,1182535,47.7,49.0,0.0,0.9696,0.27,-2.7,-,0.9696
statement,can/other,unit,2,41906,360,1182535,47.7,304.4,13.79,0.0002,-2.353,-84.3,-,0.0004
statement,would/aspectual,unit,2,41906,359,1182535,47.7,303.6,13.73,0.0002,-2.349,-84.3,-,0.0004
min_staff_desk,will,modal,35,71942,5080,1152499,486.5,4407.8,394.93,0.0,-3.159,-89.0,-,0.0
min_staff_desk,would,modal,307,71942,6103,1152499,4267.3,5295.4,14.55,0.0001,-0.309,-19.4,-,0.0007
min_staff_desk,could,modal,138,71942,2049,1152499,1918.2,1777.9,0.73,0.3929,0.114,7.9,+,0.4441
