key,unit,period,macro,lag,p_text_to_macro,p_macro_to_text,n,q_text_to_macro
minutes,ALL,T1,cfnai,1,0.6247,0.9404,99,0.9958
minutes,ALL,T1,cfnai,2,0.8692,0.7559,99,0.9806
minutes,ALL,T1,cfnai,3,0.8045,0.4319,99,0.9978
minutes,ALL,T1,vix,1,0.8405,0.2067,99,0.9958
minutes,ALL,T1,vix,2,0.9806,0.1448,99,0.9806
minutes,ALL,T1,vix,3,0.0787,0.2428,99,0.5641
minutes,ALL,T2,cfnai,1,0.4782,0.1177,91,0.8836
minutes,ALL,T2,cfnai,2,0.3684,0.061,91,0.8761
minutes,ALL,T2,cfnai,3,0.7433,0.1357,91,0.9702
minutes,ALL,T2,vix,1,0.4388,0.8969,91,0.8836
minutes,ALL,T2,vix,2,0.2432,0.5519,91,0.8761
minutes,ALL,T2,vix,3,0.4243,0.6995,91,0.9702
minutes,can,T1,cfnai,1,0.0101,0.1984,99,0.4238
minutes,can,T1,cfnai,2,0.0454,0.0127,99,0.5449
minutes,can,T1,cfnai,3,0.0233,0.0355,99,0.28
minutes,can,T1,vix,1,0.2583,0.0,99,0.9958
minutes,can,T1,vix,2,0.0076,0.0,99,0.3204
minutes,can,T1,vix,3,0.0383,0.0,99,0.3368
minutes,could,T1,cfnai,1,0.9721,0.85,99,0.9958
minutes,could,T1,cfnai,2,0.1136,0.4095,99,0.9135
minutes,could,T1,cfnai,3,0.0833,0.4278,99,0.5641
minutes,could,T1,vix,1,0.3948,0.4265,99,0.9958
minutes,could,T1,vix,2,0.3373,0.435,99,0.9804
minutes,could,T1,vix,3,0.0005,0.6674,99,0.0225
minutes,could,T2,cfnai,1,0.9703,0.8398,91,0.9869
minutes,could,T2,cfnai,2,0.2423,0.9971,91,0.8761
minutes,could,T2,cfnai,3,0.2722,0.9794,91,0.9702
minutes,could,T2,vix,1,0.5022,0.6353,91,0.8836
minutes,could,T2,vix,2,0.1996,0.3944,91,0.8761
minutes,could,T2,vix,3,0.159,0.691,91,0.9688
minutes,may,T1,cfnai,1,0.9995,0.8653,99,0.9995
minutes,may,T1,cfnai,2,0.1825,0.8795,99,0.9804
minutes,may,T1,cfnai,3,0.218,0.9214,99,0.953
minutes,may,T1,vix,1,0.3314,0.407,99,0.9958
minutes,may,T1,vix,2,0.5303,0.3018,99,0.9804
minutes,may,T1,vix,3,0.5703,0.2309,99,0.9978
minutes,may,T2,cfnai,1,0.4662,0.5509,91,0.8836
minutes,may,T2,cfnai,2,0.4426,0.6075,91,0.8833
minutes,may,T2,cfnai,3,0.7396,0.725,91,0.9702
minutes,may,T2,vix,1,0.6448,0.2906,91,0.8959
minutes,may,T2,vix,2,0.8655,0.5625,91,0.9661
minutes,may,T2,vix,3,0.9434,0.6711,91,0.9927
minutes,should,T1,cfnai,1,0.667,0.8856,99,0.9958
minutes,should,T1,cfnai,2,0.8865,0.4966,99,0.9806
minutes,should,T1,cfnai,3,0.9638,0.6421,99,0.9978
minutes,should,T1,vix,1,0.7195,0.7763,99,0.9958
minutes,should,T1,vix,2,0.6321,0.1945,99,0.9804
minutes,should,T1,vix,3,0.2881,0.3278,99,0.9978
minutes,should,T2,cfnai,1,0.6555,0.5136,91,0.8959
minutes,should,T2,cfnai,2,0.8885,0.5024,91,0.9661
minutes,should,T2,cfnai,3,0.84,0.0515,91,0.9702
minutes,should,T2,vix,1,0.4308,0.5792,91,0.8836
minutes,should,T2,vix,2,0.6116,0.718,91,0.8956
minutes,should,T2,vix,3,0.2796,0.9511,91,0.9702
minutes,will,T1,cfnai,1,0.8176,0.4374,99,0.9958
minutes,will,T1,cfnai,2,0.5821,0.6193,99,0.9804
minutes,will,T1,cfnai,3,0.8387,0.2252,99,0.9978
minutes,will,T1,vix,1,0.469,0.7012,99,0.9958
minutes,will,T1,vix,2,0.76,0.5175,99,0.9806
minutes,will,T1,vix,3,0.9126,0.7814,99,0.9978
minutes,will,T2,cfnai,1,0.6086,0.4797,91,0.8959
minutes,will,T2,cfnai,2,0.9028,0.4496,91,0.9661
minutes,will,T2,cfnai,3,0.9902,0.8066,91,0.9965
minutes,will,T2,vix,1,0.9784,0.2564,91,0.9869
minutes,will,T2,vix,2,0.5625,0.6189,91,0.8956
minutes,will,T2,vix,3,0.4939,0.7148,91,0.9702
minutes,will/activity,T1,cfnai,1,0.357,0.4222,99,0.9958
minutes,will/activity,T1,cfnai,2,0.0153,0.6848,99,0.3258
minutes,will/activity,T1,cfnai,3,0.015,0.7412,99,0.2103
minutes,will/activity,T1,vix,1,0.2903,0.9997,99,0.9958
minutes,will/activity,T1,vix,2,0.565,0.8509,99,0.9804
minutes,will/activity,T1,vix,3,0.5442,0.8041,99,0.9978
minutes,will/activity,T2,cfnai,1,0.2345,0.7844,91,0.836
minutes,will/activity,T2,cfnai,2,0.5226,0.392,91,0.8956
minutes,will/activity,T2,cfnai,3,0.6283,0.7507,91,0.9702
minutes,will/activity,T2,vix,1,0.6498,0.3488,91,0.8959
minutes,will/activity,T2,vix,2,0.8038,0.4428,91,0.9661
minutes,will/activity,T2,vix,3,0.819,0.0495,91,0.9702
minutes,will/mental,T1,cfnai,1,0.5171,0.0176,99,0.9958
minutes,will/mental,T1,cfnai,2,0.5488,0.0152,99,0.9804
minutes,will/mental,T1,cfnai,3,0.5368,0.0052,99,0.9978
minutes,will/mental,T1,vix,1,0.1064,0.6056,99,0.9958
minutes,will/mental,T1,vix,2,0.2817,0.084,99,0.9804
