layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
min_committee,will,modal,37,62833,4341,533106,588.9,8142.8,706.89,0.0,-3.77,-92.8,-,0.0
min_committee,would,modal,719,62833,3127,533106,11443.0,5865.6,226.07,0.0,0.965,95.1,+,0.0
min_committee,could,modal,83,62833,626,533106,1321.0,1174.3,0.99,0.3208,0.177,12.5,+,0.3208
min_committee,can,modal,3,62833,1610,533106,47.7,3020.0,328.55,0.0,-5.761,-98.4,-,0.0
min_committee,should,modal,85,62833,497,533106,1352.8,932.3,9.21,0.0024,0.544,45.1,+,0.0032
min_committee,may,modal,31,62833,485,533106,493.4,909.8,13.1,0.0003,-0.861,-45.8,-,0.0005
min_committee,would/copular_adj,unit,126,62833,270,533106,2005.3,506.5,131.69,0.0,1.988,295.9,+,0.0
min_committee,would/aspectual,unit,116,62833,53,533106,1846.2,99.4,323.51,0.0,4.208,1757.0,+,0.0
min_committee,would/activity,unit,108,62833,344,533106,1718.8,645.3,65.51,0.0,1.418,166.4,+,0.0
min_committee,would/occurrence,unit,89,62833,50,533106,1416.5,93.8,229.98,0.0,3.91,1410.2,+,0.0
min_committee,would/mental,unit,71,62833,475,533106,1130.0,891.0,3.29,0.0698,0.351,26.8,+,0.0825
min_committee,would/policy_action,unit,56,62833,91,533106,891.3,170.7,76.87,0.0,2.389,422.1,+,0.0
min_committee,could/causative,unit,55,62833,88,533106,875.3,165.1,76.52,0.0,2.412,430.3,+,0.0
min_committee,would/existence,unit,52,62833,251,533106,827.6,470.8,12.08,0.0005,0.825,75.8,+,0.0007
min_committee,would/causative,unit,48,62833,89,533106,763.9,166.9,58.34,0.0,2.201,357.6,+,0.0
min_committee,should/communication,unit,38,62833,21,533106,604.8,39.4,98.83,0.0,3.925,1435.3,+,0.0
min_committee,would/other,unit,26,62833,388,533106,413.8,727.8,9.19,0.0024,-0.789,-43.1,-,0.0032
min_committee,would/communication,unit,24,62833,846,533106,382.0,1586.9,76.83,0.0,-2.026,-75.9,-,0.0
min_committee,should/activity,unit,21,62833,114,533106,334.2,213.8,3.19,0.0742,0.672,56.3,+,0.0839
min_committee,may/causative,unit,14,62833,26,533106,222.8,48.8,16.99,0.0,2.215,356.9,+,0.0001
min_committee,may/copular_adj,unit,13,62833,61,533106,206.9,114.4,3.3,0.0694,0.897,80.8,+,0.0825
min_committee,should/other,unit,12,62833,68,533106,191.0,127.6,1.51,0.219,0.631,49.7,+,0.2372
min_committee,will/activity,unit,11,62833,845,533106,175.1,1585.1,120.13,0.0,-3.115,-89.0,-,0.0
min_committee,will/copular_adj,unit,8,62833,400,533106,127.3,750.3,46.38,0.0,-2.473,-83.0,-,0.0
min_committee,will/policy_action,unit,6,62833,297,533106,95.5,557.1,34.23,0.0,-2.431,-82.9,-,0.0
min_committee,could/other,unit,6,62833,81,533106,95.5,151.9,1.38,0.2402,-0.563,-37.2,-,0.2498
pc_chair,will,modal,4341,533106,37,62833,8142.8,588.9,706.89,0.0,3.77,1282.8,+,0.0
pc_chair,would,modal,3127,533106,719,62833,5865.6,11443.0,226.07,0.0,-0.965,-48.7,-,0.0
pc_chair,could,modal,626,533106,83,62833,1174.3,1321.0,0.99,0.3208,-0.177,-11.1,-,0.3208
pc_chair,can,modal,1610,533106,3,62833,3020.0,47.7,328.55,0.0,5.761,6225.3,+,0.0
pc_chair,should,modal,497,533106,85,62833,932.3,1352.8,9.21,0.0024,-0.544,-31.1,-,0.0026
pc_chair,may,modal,485,533106,31,62833,909.8,493.4,13.1,0.0003,0.861,84.4,+,0.0004
pc_chair,would/communication,unit,846,533106,24,62833,1586.9,382.0,76.83,0.0,2.026,315.5,+,0.0
pc_chair,will/activity,unit,845,533106,11,62833,1585.1,175.1,120.13,0.0,3.115,805.4,+,0.0
pc_chair,will/mental,unit,589,533106,2,62833,1104.8,31.8,113.5,0.0,4.797,3371.0,+,0.0
pc_chair,would/mental,unit,475,533106,71,62833,891.0,1130.0,3.29,0.0698,-0.351,-21.1,-,0.0726
pc_chair,will/other,unit,431,533106,2,62833,808.5,31.8,79.54,0.0,4.346,2439.9,+,0.0
pc_chair,will/existence,unit,430,533106,0,62833,806.6,0.0,95.82,0.0,6.665,inf,+,0.0
