key,unit,period,macro,lag,p_text_to_macro,p_macro_to_text,n,q_text_to_macro
minutes,ALL,T1,cfnai,1,0.2882,0.5849,99,0.7788
minutes,ALL,T1,cfnai,2,0.0096,0.6755,99,0.1139
minutes,ALL,T1,cfnai,3,0.0223,0.7022,99,0.1336
minutes,ALL,T1,vix,1,0.0138,0.3057,99,0.2063
minutes,ALL,T1,vix,2,0.0473,0.1382,99,0.2354
minutes,ALL,T1,vix,3,0.0172,0.1973,99,0.129
minutes,ALL,T2,cfnai,1,0.0994,0.8218,91,0.5843
minutes,ALL,T2,cfnai,2,0.1583,0.924,91,0.6988
minutes,ALL,T2,cfnai,3,0.1352,0.4274,91,0.9043
minutes,ALL,T2,vix,1,0.2686,0.2225,91,0.5843
minutes,ALL,T2,vix,2,0.2634,0.0991,91,0.6995
minutes,ALL,T2,vix,3,0.3051,0.1056,91,0.9043
minutes,could,T1,cfnai,1,0.3466,0.3508,99,0.7788
minutes,could,T1,cfnai,2,0.8271,0.3172,99,0.9519
minutes,could,T1,cfnai,3,0.0118,0.388,99,0.1178
minutes,could,T1,vix,1,0.5233,0.9835,99,0.9171
minutes,could,T1,vix,2,0.0385,0.3383,99,0.2354
minutes,could,T1,vix,3,0.0555,0.4295,99,0.238
minutes,could,T2,cfnai,1,0.3792,0.0745,91,0.5988
minutes,could,T2,cfnai,2,0.1752,0.1432,91,0.6988
minutes,could,T2,cfnai,3,0.2013,0.0932,91,0.9043
minutes,could,T2,vix,1,0.1256,0.0437,91,0.5843
minutes,could,T2,vix,2,0.1863,0.0061,91,0.6988
minutes,could,T2,vix,3,0.5091,0.0123,91,0.9237
minutes,should,T1,cfnai,1,0.7704,0.6369,99,0.9213
minutes,should,T1,cfnai,2,0.8113,0.783,99,0.9519
minutes,should,T1,cfnai,3,0.9609,0.9138,99,0.9988
minutes,should,T1,vix,1,0.3635,0.4146,99,0.7788
minutes,should,T1,vix,2,0.6743,0.7406,99,0.9519
minutes,should,T1,vix,3,0.8515,0.8062,99,0.9988
minutes,should,T2,cfnai,1,0.973,0.9031,91,0.973
minutes,should,T2,cfnai,2,0.9803,0.775,91,0.9877
minutes,should,T2,cfnai,3,0.5608,0.3978,91,0.9237
minutes,should,T2,vix,1,0.6625,0.8448,91,0.8641
minutes,should,T2,vix,2,0.8338,0.7886,91,0.9621
minutes,should,T2,vix,3,0.6689,0.5416,91,0.9237
minutes,would,T1,cfnai,1,0.1934,0.1443,99,0.6181
minutes,would,T1,cfnai,2,0.0114,0.2508,99,0.1139
minutes,would,T1,cfnai,3,0.0023,0.3173,99,0.0679
minutes,would,T1,vix,1,0.3179,0.3276,99,0.7788
minutes,would,T1,vix,2,0.4066,0.4852,99,0.9382
minutes,would,T1,vix,3,0.2413,0.6197,99,0.6272
minutes,would,T2,cfnai,1,0.0833,0.2043,91,0.5843
minutes,would,T2,cfnai,2,0.3248,0.5785,91,0.6995
minutes,would,T2,cfnai,3,0.623,0.8078,91,0.9237
minutes,would,T2,vix,1,0.3506,0.6007,91,0.5843
minutes,would,T2,vix,2,0.6194,0.266,91,0.8446
minutes,would,T2,vix,3,0.8744,0.491,91,0.9369
speech,ALL,T1,cfnai,1,0.7337,0.2825,124,0.9171
speech,ALL,T1,cfnai,2,0.6389,0.3461,124,0.9519
speech,ALL,T1,cfnai,3,0.8218,0.2882,124,0.9988
speech,ALL,T1,vix,1,0.962,0.7088,124,0.9651
speech,ALL,T1,vix,2,0.8616,0.4409,124,0.9519
speech,ALL,T1,vix,3,0.9531,0.4958,124,0.9988
speech,ALL,T2,cfnai,1,0.528,0.7315,118,0.7543
speech,ALL,T2,cfnai,2,0.6896,0.8219,118,0.8994
speech,ALL,T2,cfnai,3,0.8275,0.4548,118,0.9237
speech,ALL,T2,vix,1,0.9146,0.7413,118,0.973
speech,ALL,T2,vix,2,0.9877,0.7173,118,0.9877
speech,ALL,T2,vix,3,0.9564,0.7514,118,0.9894
speech,can,T1,cfnai,1,0.5342,0.0002,124,0.9171
speech,can,T1,cfnai,2,0.2606,0.001,124,0.7829
speech,can,T1,cfnai,3,0.2509,0.0007,124,0.6272
speech,can,T1,vix,1,0.5258,0.0682,124,0.9171
speech,can,T1,vix,2,0.4983,0.0524,124,0.9519
speech,can,T1,vix,3,0.7151,0.1155,124,0.9988
speech,can,T2,cfnai,1,0.961,0.977,118,0.973
speech,can,T2,cfnai,2,0.3719,0.7208,118,0.6995
speech,can,T2,cfnai,3,0.5844,0.9653,118,0.9237
speech,can,T2,vix,1,0.1392,0.9841,118,0.5843
speech,can,T2,vix,2,0.308,0.3901,118,0.6995
speech,can,T2,vix,3,0.5161,0.375,118,0.9237
speech,could,T1,cfnai,1,0.206,0.5642,124,0.6181
speech,could,T1,cfnai,2,0.4724,0.7584,124,0.9519
speech,could,T1,cfnai,3,0.4331,0.7806,124,0.8662
speech,could,T1,vix,1,0.7108,0.398,124,0.9171
speech,could,T1,vix,2,0.7745,0.0997,124,0.9519
speech,could,T1,vix,3,0.8717,0.1426,124,0.9988
speech,could,T2,cfnai,1,0.1985,0.8225,118,0.5843
speech,could,T2,cfnai,2,0.2941,0.9479,118,0.6995
speech,could,T2,cfnai,3,0.1498,0.9701,118,0.9043
speech,could,T2,vix,1,0.3375,0.1789,118,0.5843
speech,could,T2,vix,2,0.4817,0.0743,118,0.7558
speech,could,T2,vix,3,0.7192,0.0931,118,0.9237
speech,may,T1,cfnai,1,0.8292,0.8139,124,0.9213
speech,may,T1,cfnai,2,0.9661,0.5916,124,0.9661
speech,may,T1,cfnai,3,0.9785,0.7933,124,0.9988
speech,may,T1,vix,1,0.6991,0.2241,124,0.9171
speech,may,T1,vix,2,0.8885,0.343,124,0.9519
speech,may,T1,vix,3,0.9694,0.4934,124,0.9988
speech,may,T2,cfnai,1,0.4724,0.3556,118,0.7086
speech,may,T2,cfnai,2,0.7774,0.6343,118,0.9328
speech,may,T2,cfnai,3,0.7861,0.4425,118,0.9237
speech,may,T2,vix,1,0.9193,0.3059,118,0.973
speech,may,T2,vix,2,0.9773,0.5525,118,0.9877
speech,may,T2,vix,3,0.9965,0.5274,118,0.9965
speech,should,T1,cfnai,1,0.7071,0.222,124,0.9171
speech,should,T1,cfnai,2,0.9218,0.5008,124,0.9536
speech,should,T1,cfnai,3,0.9988,0.6616,124,0.9988
speech,should,T1,vix,1,0.0783,0.0926,124,0.4699
speech,should,T1,vix,2,0.261,0.0649,124,0.7829
speech,should,T1,vix,3,0.42,0.1186,124,0.8662
speech,should,T2,cfnai,1,0.7515,0.7537,118,0.9018
speech,should,T2,cfnai,2,0.9178,0.7492,118,0.9877
speech,should,T2,cfnai,3,0.8313,0.5499,118,0.9237
speech,should,T2,vix,1,0.0905,0.5665,118,0.5843
speech,should,T2,vix,2,0.2594,0.1547,118,0.6995
speech,should,T2,vix,3,0.2746,0.1996,118,0.9043
speech,will,T1,cfnai,1,0.5663,0.4604,124,0.9171
speech,will,T1,cfnai,2,0.8374,0.3665,124,0.9519
speech,will,T1,cfnai,3,0.7918,0.3791,124,0.9988
speech,will,T1,vix,1,0.1696,0.0779,124,0.6181
speech,will,T1,vix,2,0.4061,0.2257,124,0.9382
speech,will,T1,vix,3,0.6223,0.091,124,0.9988
speech,will,T2,cfnai,1,0.3234,0.981,118,0.5843
speech,will,T2,cfnai,2,0.0508,0.7573,118,0.6988
speech,will,T2,cfnai,3,0.0056,0.2022,118,0.1666
speech,will,T2,vix,1,0.0262,0.1335,118,0.5843
speech,will,T2,vix,2,0.0839,0.3412,118,0.6988
speech,will,T2,vix,3,0.1772,0.1611,118,0.9043
speech,would,T1,cfnai,1,0.1708,0.2119,124,0.6181
speech,would,T1,cfnai,2,0.5119,0.3012,124,0.9519
speech,would,T1,cfnai,3,0.4017,0.4881,124,0.8662
speech,would,T1,vix,1,0.9651,0.279,124,0.9651
speech,would,T1,vix,2,0.8623,0.3046,124,0.9519
speech,would,T1,vix,3,0.8711,0.3825,124,0.9988
speech,would,T2,cfnai,1,0.8472,0.9702,118,0.973
speech,would,T2,cfnai,2,0.6052,0.9728,118,0.8446
speech,would,T2,cfnai,3,0.2644,0.6645,118,0.9043
speech,would,T2,vix,1,0.7357,0.544,118,0.9018
speech,would,T2,vix,2,0.7556,0.1583,118,0.9328
speech,would,T2,vix,3,0.3511,0.3158,118,0.9043
statement,ALL,T1,cfnai,1,0.0206,0.3315,101,0.2063
statement,ALL,T1,cfnai,2,0.0549,0.1438,101,0.2354
statement,ALL,T1,cfnai,3,0.0515,0.1184,101,0.238
statement,ALL,T1,vix,1,0.0624,0.0345,101,0.4682
statement,ALL,T1,vix,2,0.0507,0.0248,101,0.2354
statement,ALL,T1,vix,3,0.0905,0.0007,101,0.3392
statement,ALL,T2,cfnai,1,0.6154,0.1263,91,0.8391
