key,unit,period,macro,lag,p_text_to_macro,p_macro_to_text,n,q_text_to_macro
minutes,ALL,T1,cfnai,1,0.2882,0.5849,99,0.9681
minutes,ALL,T1,cfnai,2,0.0096,0.6755,99,0.1215
minutes,ALL,T1,cfnai,3,0.0223,0.7022,99,0.1188
minutes,ALL,T1,vix,1,0.0138,0.3057,99,0.2201
minutes,ALL,T1,vix,2,0.0473,0.1382,99,0.1953
minutes,ALL,T1,vix,3,0.0172,0.1973,99,0.1101
minutes,ALL,T2,cfnai,1,0.0994,0.8218,91,0.4674
minutes,ALL,T2,cfnai,2,0.1583,0.924,91,0.4587
minutes,ALL,T2,cfnai,3,0.1352,0.4274,91,0.8134
minutes,ALL,T2,vix,1,0.2686,0.2225,91,0.4674
minutes,ALL,T2,vix,2,0.2634,0.0991,91,0.5191
minutes,ALL,T2,vix,3,0.3051,0.1056,91,0.8134
minutes,could,T1,cfnai,1,0.3466,0.3508,99,0.9681
minutes,could,T1,cfnai,2,0.8271,0.3172,99,0.8822
minutes,could,T1,cfnai,3,0.0118,0.388,99,0.0943
minutes,could,T1,vix,1,0.5233,0.9835,99,0.9681
minutes,could,T1,vix,2,0.0385,0.3383,99,0.1953
minutes,could,T1,vix,3,0.0555,0.4295,99,0.2222
minutes,could,T2,cfnai,1,0.3792,0.0745,91,0.4854
minutes,could,T2,cfnai,2,0.1752,0.1432,91,0.4587
minutes,could,T2,cfnai,3,0.2013,0.0932,91,0.8134
minutes,could,T2,vix,1,0.1256,0.0437,91,0.4674
minutes,could,T2,vix,2,0.1863,0.0061,91,0.4587
minutes,could,T2,vix,3,0.5091,0.0123,91,0.8134
minutes,could+impede,T1,cfnai,1,0.9193,0.0425,99,0.9681
minutes,could+impede,T1,cfnai,2,0.3706,0.0692,99,0.6847
minutes,could+impede,T1,cfnai,3,0.5349,0.0007,99,0.8151
minutes,could+impede,T1,vix,1,0.7954,0.3389,99,0.9681
minutes,could+impede,T1,vix,2,0.7272,0.2587,99,0.8618
minutes,could+impede,T1,vix,3,0.8897,0.0575,99,0.9817
minutes,could+impede,T2,cfnai,1,0.2191,0.3053,91,0.4674
minutes,could+impede,T2,cfnai,2,0.1706,0.4082,91,0.4587
minutes,could+impede,T2,cfnai,3,0.3863,0.4209,91,0.8134
minutes,could+impede,T2,vix,1,0.3264,0.8423,91,0.4674
minutes,could+impede,T2,vix,2,0.3424,0.7654,91,0.5191
minutes,could+impede,T2,vix,3,0.6694,0.5924,91,0.8134
minutes,should,T1,cfnai,1,0.7704,0.6369,99,0.9681
minutes,should,T1,cfnai,2,0.8113,0.783,99,0.8822
minutes,should,T1,cfnai,3,0.9609,0.9138,99,0.9919
minutes,should,T1,vix,1,0.3635,0.4146,99,0.9681
minutes,should,T1,vix,2,0.6743,0.7406,99,0.8618
minutes,should,T1,vix,3,0.8515,0.8062,99,0.9817
minutes,should,T2,cfnai,1,0.973,0.9031,91,0.973
minutes,should,T2,cfnai,2,0.9803,0.775,91,0.9843
minutes,should,T2,cfnai,3,0.5608,0.3978,91,0.8134
minutes,should,T2,vix,1,0.6625,0.8448,91,0.731
minutes,should,T2,vix,2,0.8338,0.7886,91,0.9201
minutes,should,T2,vix,3,0.6689,0.5416,91,0.8134
minutes,would,T1,cfnai,1,0.1934,0.1443,99,0.9017
minutes,would,T1,cfnai,2,0.0114,0.2508,99,0.1215
minutes,would,T1,cfnai,3,0.0023,0.3173,99,0.0724
minutes,would,T1,vix,1,0.3179,0.3276,99,0.9681
minutes,would,T1,vix,2,0.4066,0.4852,99,0.6847
minutes,would,T1,vix,3,0.2413,0.6197,99,0.5148
minutes,would,T2,cfnai,1,0.0833,0.2043,91,0.4674
minutes,would,T2,cfnai,2,0.3248,0.5785,91,0.5191
minutes,would,T2,cfnai,3,0.623,0.8078,91,0.8134
minutes,would,T2,vix,1,0.3506,0.6007,91,0.4674
minutes,would,T2,vix,2,0.6194,0.266,91,0.7341
minutes,would,T2,vix,3,0.8744,0.491,91,0.9327
minutes,would+be+prepared,T1,cfnai,1,0.9193,0.0425,99,0.9681
minutes,would+be+prepared,T1,cfnai,2,0.3706,0.0692,99,0.6847
minutes,would+be+prepared,T1,cfnai,3,0.5349,0.0007,99,0.8151
minutes,would+be+prepared,T1,vix,1,0.7954,0.3389,99,0.9681
minutes,would+be+prepared,T1,vix,2,0.7272,0.2587,99,0.8618
minutes,would+be+prepared,T1,vix,3,0.8897,0.0575,99,0.9817
minutes,would+be+prepared,T2,cfnai,1,0.2191,0.3053,91,0.4674
minutes,would+be+prepared,T2,cfnai,2,0.1706,0.4082,91,0.4587
minutes,would+be+prepared,T2,cfnai,3,0.3863,0.4209,91,0.8134
minutes,would+be+prepared,T2,vix,1,0.3264,0.8423,91,0.4674
minutes,would+be+prepared,T2,vix,2,0.3424,0.7654,91,0.5191
minutes,would+be+prepared,T2,vix,3,0.6694,0.5924,91,0.8134
minutes,would+continue,T1,cfnai,1,0.6173,0.0979,99,0.9681
minutes,would+continue,T1,cfnai,2,0.026,0.0428,99,0.1953
minutes,would+continue,T1,cfnai,3,0.0097,0.0371,99,0.0943
minutes,would+continue,T1,vix,1,0.78,0.0157,99,0.9681
minutes,would+continue,T1,vix,2,0.8148,0.045,99,0.8822
minutes,would+continue,T1,vix,3,0.4727,0.0553,99,0.8151
minutes,would+continue,T2,cfnai,1,0.4524,0.4048,91,0.5362
minutes,would+continue,T2,cfnai,2,0.7183,0.7868,91,0.8209
minutes,would+continue,T2,cfnai,3,0.9205,0.353,91,0.9502
minutes,would+continue,T2,vix,1,0.7634,0.0355,91,0.788
minutes,would+continue,T2,vix,2,0.9843,0.0454,91,0.9843
minutes,would+continue,T2,vix,3,0.9604,0.0118,91,0.9604
minutes,would+take,T1,cfnai,1,0.8263,0.4179,99,0.9681
minutes,would+take,T1,cfnai,2,0.4033,0.5293,99,0.6847
minutes,would+take,T1,cfnai,3,0.7591,0.8162,99,0.9817
minutes,would+take,T1,vix,1,0.1202,0.5602,99,0.7691
minutes,would+take,T1,vix,2,0.2933,0.7337,99,0.6847
minutes,would+take,T1,vix,3,0.5284,0.8978,99,0.8151
minutes,would+take,T2,cfnai,1,0.0973,0.6282,91,0.4674
minutes,would+take,T2,cfnai,2,0.1625,0.7676,91,0.4587
minutes,would+take,T2,cfnai,3,0.3208,0.9257,91,0.8134
minutes,would+take,T2,vix,1,0.1909,0.8003,91,0.4674
minutes,would+take,T2,vix,2,0.3603,0.9482,91,0.5191
minutes,would+take,T2,vix,3,0.5557,0.9898,91,0.8134
statement,ALL,T1,cfnai,1,0.0206,0.3315,101,0.2201
statement,ALL,T1,cfnai,2,0.0549,0.1438,101,0.1953
statement,ALL,T1,cfnai,3,0.0515,0.1184,101,0.2222
statement,ALL,T1,vix,1,0.0624,0.0345,101,0.4994
statement,ALL,T1,vix,2,0.0507,0.0248,101,0.1953
statement,ALL,T1,vix,3,0.0905,0.0007,101,0.2895
statement,ALL,T2,cfnai,1,0.6154,0.1263,91,0.7033
statement,ALL,T2,cfnai,2,0.4075,0.2811,91,0.5434
statement,ALL,T2,cfnai,3,0.6811,0.4951,91,0.8134
statement,ALL,T2,vix,1,0.3145,0.2945,91,0.4674
statement,ALL,T2,vix,2,0.16,0.4617,91,0.4587
statement,ALL,T2,vix,3,0.2143,0.2441,91,0.8134
statement,could,T1,cfnai,1,0.7148,0.0013,101,0.9681
statement,could,T1,cfnai,2,0.3848,0.0002,101,0.6847
statement,could,T1,cfnai,3,0.194,0.0,101,0.4434
statement,could,T1,vix,1,0.8152,0.3723,101,0.9681
statement,could,T1,vix,2,0.6591,0.4159,101,0.8618
statement,could,T1,vix,3,0.8214,0.2871,101,0.9817
statement,could,T2,cfnai,1,0.3393,0.4179,91,0.4674
statement,could,T2,cfnai,2,0.3731,0.6842,91,0.5191
statement,could,T2,cfnai,3,0.5553,0.8189,91,0.8134
statement,could,T2,vix,1,0.2259,0.6007,91,0.4674
statement,could,T2,vix,2,0.1523,0.7311,91,0.4587
statement,could,T2,vix,3,0.3617,0.73,91,0.8134
statement,could+impede,T1,cfnai,1,0.7716,0.0004,101,0.9681
statement,could+impede,T1,cfnai,2,0.3409,0.0001,101,0.6847
statement,could+impede,T1,cfnai,3,0.143,0.0,101,0.3814
statement,could+impede,T1,vix,1,0.8902,0.5018,101,0.9681
statement,could+impede,T1,vix,2,0.6636,0.4482,101,0.8618
statement,could+impede,T1,vix,3,0.821,0.2919,101,0.9817
statement,could+impede,T2,cfnai,1,0.2329,0.5034,91,0.4674
statement,could+impede,T2,cfnai,2,0.3681,0.9396,91,0.5191
statement,could+impede,T2,cfnai,3,0.7111,0.9893,91,0.8134
