key,unit,period,macro,lag,p_text_to_macro,p_macro_to_text,n,q_text_to_macro
speech,will,T1,cfnai,3,0.7918,0.3791,124,0.9988
speech,will,T1,vix,1,0.1696,0.0779,124,0.9795
speech,will,T1,vix,2,0.4061,0.2257,124,0.9798
speech,will,T1,vix,3,0.6223,0.091,124,0.9988
speech,will,T2,cfnai,1,0.3234,0.981,118,0.9447
speech,will,T2,cfnai,2,0.0508,0.7573,118,0.7628
speech,will,T2,cfnai,3,0.0056,0.2022,118,0.0722
speech,will,T2,vix,1,0.0262,0.1335,118,0.6801
speech,will,T2,vix,2,0.0839,0.3412,118,0.7628
speech,will,T2,vix,3,0.1772,0.1611,118,0.8926
speech,will/activity,T1,cfnai,1,0.1737,0.0027,124,0.9795
speech,will/activity,T1,cfnai,2,0.5127,0.0018,124,0.9798
speech,will/activity,T1,cfnai,3,0.2506,0.0042,124,0.9988
speech,will/activity,T1,vix,1,0.8943,0.0002,124,0.9795
speech,will/activity,T1,vix,2,0.9798,0.0014,124,0.9798
speech,will/activity,T1,vix,3,0.9859,0.0045,124,0.9988
speech,will/activity,T2,cfnai,1,0.6288,0.6414,118,0.961
speech,will/activity,T2,cfnai,2,0.107,0.3569,118,0.7628
speech,will/activity,T2,cfnai,3,0.1996,0.2055,118,0.8926
speech,will/activity,T2,vix,1,0.4723,0.0095,118,0.9447
speech,will/activity,T2,vix,2,0.4619,0.0398,118,0.7827
speech,will/activity,T2,vix,3,0.6279,0.0923,118,0.9825
speech,will/occurrence,T1,cfnai,1,0.5378,0.4241,124,0.9795
speech,will/occurrence,T1,cfnai,2,0.8044,0.713,124,0.9798
speech,will/occurrence,T1,cfnai,3,0.8432,0.8805,124,0.9988
speech,will/occurrence,T1,vix,1,0.8859,0.0767,124,0.9795
speech,will/occurrence,T1,vix,2,0.2785,0.1852,124,0.9798
speech,will/occurrence,T1,vix,3,0.4679,0.3974,124,0.9988
speech,will/occurrence,T2,cfnai,1,0.2119,0.4989,118,0.9447
speech,will/occurrence,T2,cfnai,2,0.339,0.7586,118,0.7628
speech,will/occurrence,T2,cfnai,3,0.5411,0.886,118,0.9825
speech,will/occurrence,T2,vix,1,0.9479,0.1703,118,0.961
speech,will/occurrence,T2,vix,2,0.3574,0.3659,118,0.7628
speech,will/occurrence,T2,vix,3,0.5934,0.6236,118,0.9825
speech,will/other,T1,cfnai,1,0.8602,0.7509,124,0.9795
speech,will/other,T1,cfnai,2,0.819,0.9097,124,0.9798
speech,will/other,T1,cfnai,3,0.8717,0.738,124,0.9988
speech,will/other,T1,vix,1,0.5309,0.5201,124,0.9795
speech,will/other,T1,vix,2,0.7642,0.817,124,0.9798
speech,will/other,T1,vix,3,0.8599,0.6483,124,0.9988
speech,will/other,T2,cfnai,1,0.8701,0.637,118,0.961
speech,will/other,T2,cfnai,2,0.3361,0.8511,118,0.7628
speech,will/other,T2,cfnai,3,0.0047,0.9341,118,0.0722
speech,will/other,T2,vix,1,0.2272,0.6409,118,0.9447
speech,will/other,T2,vix,2,0.3895,0.91,118,0.7628
speech,will/other,T2,vix,3,0.5503,0.7764,118,0.9825
speech,would,T1,cfnai,1,0.1708,0.2119,124,0.9795
speech,would,T1,cfnai,2,0.5119,0.3012,124,0.9798
speech,would,T1,cfnai,3,0.4017,0.4881,124,0.9988
speech,would,T1,vix,1,0.9651,0.279,124,0.9795
speech,would,T1,vix,2,0.8623,0.3046,124,0.9798
speech,would,T1,vix,3,0.8711,0.3825,124,0.9988
speech,would,T2,cfnai,1,0.8472,0.9702,118,0.961
speech,would,T2,cfnai,2,0.6052,0.9728,118,0.9256
speech,would,T2,cfnai,3,0.2644,0.6645,118,0.8926
speech,would,T2,vix,1,0.7357,0.544,118,0.961
speech,would,T2,vix,2,0.7556,0.1583,118,0.9625
speech,would,T2,vix,3,0.3511,0.3158,118,0.9825
speech,would/other,T1,cfnai,1,0.9554,0.3523,124,0.9795
speech,would/other,T1,cfnai,2,0.884,0.6371,124,0.9798
speech,would/other,T1,cfnai,3,0.7958,0.7521,124,0.9988
speech,would/other,T1,vix,1,0.3637,0.3525,124,0.9795
speech,would/other,T1,vix,2,0.7148,0.2124,124,0.9798
speech,would/other,T1,vix,3,0.8066,0.2119,124,0.9988
speech,would/other,T2,cfnai,1,0.9302,0.955,118,0.961
speech,would/other,T2,cfnai,2,0.9248,0.9283,118,0.9877
speech,would/other,T2,cfnai,3,0.9488,0.9897,118,0.9947
speech,would/other,T2,vix,1,0.6299,0.666,118,0.961
speech,would/other,T2,vix,2,0.8785,0.1114,118,0.9877
speech,would/other,T2,vix,3,0.9119,0.1221,118,0.9947
