key,unit,period,macro,lag,p_text_to_macro,p_macro_to_text,n,q_text_to_macro
minutes,should,T2,vix,2,0.4173,0.4871,91,0.8843
minutes,should,T2,vix,3,0.1303,0.7205,91,0.893
minutes,will,T1,cfnai,1,0.7887,0.7951,99,0.9879
minutes,will,T1,cfnai,2,0.4156,0.8685,99,0.7469
minutes,will,T1,cfnai,3,0.4048,0.7186,99,0.748
minutes,will,T1,vix,1,0.4017,0.3893,99,0.9879
minutes,will,T1,vix,2,0.6656,0.6998,99,0.8402
minutes,will,T1,vix,3,0.5771,0.8276,99,0.8486
minutes,will,T2,cfnai,1,0.8729,0.943,91,0.9706
minutes,will,T2,cfnai,2,0.7563,0.9661,91,0.9485
minutes,will,T2,cfnai,3,0.7024,0.9276,91,0.9789
minutes,will,T2,vix,1,0.1288,0.6243,91,0.7764
minutes,will,T2,vix,2,0.2386,0.8478,91,0.8843
minutes,will,T2,vix,3,0.1853,0.9332,91,0.893
minutes,would,T1,cfnai,1,0.5305,0.6359,99,0.9879
minutes,would,T1,cfnai,2,0.1731,0.5506,99,0.6719
minutes,would,T1,cfnai,3,0.004,0.7675,99,0.0939
minutes,would,T1,vix,1,0.6349,0.3122,99,0.9879
minutes,would,T1,vix,2,0.4743,0.5392,99,0.8125
minutes,would,T1,vix,3,0.7501,0.8642,99,0.9101
minutes,would,T2,cfnai,1,0.2936,0.2418,91,0.7764
minutes,would,T2,cfnai,2,0.6494,0.0159,91,0.9485
minutes,would,T2,cfnai,3,0.8601,0.0136,91,0.9789
minutes,would,T2,vix,1,0.9345,0.4538,91,0.9706
minutes,would,T2,vix,2,0.6939,0.7642,91,0.9485
minutes,would,T2,vix,3,0.8375,0.8554,91,0.9789
minutes,would+be+appropriate,T1,cfnai,1,0.6878,0.0755,99,0.9879
minutes,would+be+appropriate,T1,cfnai,2,0.3416,0.0035,99,0.7116
minutes,would+be+appropriate,T1,cfnai,3,0.3419,0.0005,99,0.748
minutes,would+be+appropriate,T1,vix,1,0.3016,0.0637,99,0.9879
minutes,would+be+appropriate,T1,vix,2,0.5739,0.1396,99,0.8402
minutes,would+be+appropriate,T1,vix,3,0.707,0.1169,99,0.9101
minutes,would+be+appropriate,T2,cfnai,1,0.9383,0.0906,91,0.9706
minutes,would+be+appropriate,T2,cfnai,2,0.2379,0.0054,91,0.8843
minutes,would+be+appropriate,T2,cfnai,3,0.122,0.0205,91,0.893
minutes,would+be+appropriate,T2,vix,1,0.1341,0.0299,91,0.7764
minutes,would+be+appropriate,T2,vix,2,0.148,0.3492,91,0.8843
minutes,would+be+appropriate,T2,vix,3,0.2034,0.6783,91,0.893
minutes,would+continue,T1,cfnai,1,0.2758,0.7095,99,0.9879
minutes,would+continue,T1,cfnai,2,0.3041,0.9316,99,0.691
minutes,would+continue,T1,cfnai,3,0.3955,0.6357,99,0.748
minutes,would+continue,T1,vix,1,0.5591,0.0003,99,0.9879
minutes,would+continue,T1,vix,2,0.606,0.0033,99,0.8402
minutes,would+continue,T1,vix,3,0.4807,0.0061,99,0.7754
minutes,would+continue,T2,cfnai,1,0.7078,0.4479,91,0.9436
minutes,would+continue,T2,cfnai,2,0.8541,0.6568,91,0.9674
minutes,would+continue,T2,cfnai,3,0.3333,0.8285,91,0.9789
minutes,would+continue,T2,vix,1,0.7612,0.0469,91,0.9436
minutes,would+continue,T2,vix,2,0.9045,0.0485,91,0.9831
minutes,would+continue,T2,vix,3,0.8894,0.07,91,0.9789
press_conf,ALL,T1,cfnai,1,0.3894,0.293,80,0.9879
press_conf,ALL,T1,cfnai,2,0.2032,0.648,80,0.6719
press_conf,ALL,T1,cfnai,3,0.1976,0.7889,80,0.6626
press_conf,ALL,T1,vix,1,0.5008,0.0178,80,0.9879
press_conf,ALL,T1,vix,2,0.7268,0.1357,80,0.8402
press_conf,ALL,T1,vix,3,0.9557,0.2442,80,0.9932
press_conf,ALL,T2,cfnai,1,0.182,0.0024,71,0.7764
press_conf,ALL,T2,cfnai,2,0.3803,0.0085,71,0.8843
press_conf,ALL,T2,cfnai,3,0.6816,0.0135,71,0.9789
press_conf,ALL,T2,vix,1,0.7397,0.0369,71,0.9436
press_conf,ALL,T2,vix,2,0.5157,0.1269,71,0.9209
press_conf,ALL,T2,vix,3,0.461,0.1297,71,0.9789
press_conf,can,T1,cfnai,1,0.3877,0.2363,80,0.9879
press_conf,can,T1,cfnai,2,0.6459,0.163,80,0.8402
press_conf,can,T1,cfnai,3,0.7067,0.2645,80,0.9101
press_conf,can,T1,vix,1,0.8569,0.0047,80,0.9879
press_conf,can,T1,vix,2,0.5955,0.0064,80,0.8402
press_conf,can,T1,vix,3,0.7827,0.008,80,0.9101
press_conf,can,T2,cfnai,1,0.9512,0.4798,71,0.9706
press_conf,can,T2,cfnai,2,0.948,0.7477,71,0.9852
press_conf,can,T2,cfnai,3,0.4972,0.7242,71,0.9789
press_conf,can,T2,vix,1,0.2795,0.3059,71,0.7764
press_conf,can,T2,vix,2,0.6338,0.5739,71,0.9485
press_conf,can,T2,vix,3,0.0587,0.5502,71,0.893
press_conf,could,T1,cfnai,1,0.0125,0.1234,80,0.3121
press_conf,could,T1,cfnai,2,0.0582,0.0467,80,0.3638
press_conf,could,T1,cfnai,3,0.1353,0.0709,80,0.6151
press_conf,could,T1,vix,1,0.4695,0.3772,80,0.9879
press_conf,could,T1,vix,2,0.4875,0.4223,80,0.8125
press_conf,could,T1,vix,3,0.5951,0.5888,80,0.8502
press_conf,could,T2,cfnai,1,0.7679,0.5653,71,0.9436
press_conf,could,T2,cfnai,2,0.8157,0.9222,71,0.9485
press_conf,could,T2,cfnai,3,0.555,0.9765,71,0.9789
press_conf,could,T2,vix,1,0.37,0.0415,71,0.7764
press_conf,could,T2,vix,2,0.7287,0.302,71,0.9485
press_conf,could,T2,vix,3,0.9102,0.5489,71,0.9789
press_conf,may,T1,cfnai,1,0.4803,0.9946,80,0.9879
press_conf,may,T1,cfnai,2,0.221,0.6372,80,0.6719
press_conf,may,T1,cfnai,3,0.4273,0.7525,80,0.748
press_conf,may,T1,vix,1,0.7525,0.8086,80,0.9879
press_conf,may,T1,vix,2,0.9927,0.8384,80,0.9927
press_conf,may,T1,vix,3,0.9787,0.9514,80,0.9932
press_conf,may,T2,cfnai,1,0.7321,0.9197,71,0.9436
press_conf,may,T2,cfnai,2,0.7651,0.8551,71,0.9485
press_conf,may,T2,cfnai,3,0.543,0.8411,71,0.9789
press_conf,may,T2,vix,1,0.3991,0.6351,71,0.7764
press_conf,may,T2,vix,2,0.6733,0.3918,71,0.9485
press_conf,may,T2,vix,3,0.8303,0.5698,71,0.9789
press_conf,should,T1,cfnai,1,0.2586,0.2702,80,0.9879
press_conf,should,T1,cfnai,2,0.2822,0.5272,80,0.6719
press_conf,should,T1,cfnai,3,0.4324,0.6778,80,0.748
press_conf,should,T1,vix,1,0.4444,0.2332,80,0.9879
press_conf,should,T1,vix,2,0.2617,0.3305,80,0.6719
press_conf,should,T1,vix,3,0.2431,0.5589,80,0.7441
press_conf,should,T2,cfnai,1,0.109,0.4427,71,0.7764
press_conf,should,T2,cfnai,2,0.2673,0.9378,71,0.8843
press_conf,should,T2,cfnai,3,0.3756,0.7228,71,0.9789
press_conf,should,T2,vix,1,0.4008,0.3059,71,0.7764
press_conf,should,T2,vix,2,0.1689,0.7065,71,0.8843
press_conf,should,T2,vix,3,0.1764,0.8875,71,0.893
press_conf,will,T1,cfnai,1,0.1682,0.0979,80,0.9343
press_conf,will,T1,cfnai,2,0.1787,0.1224,80,0.6719
press_conf,will,T1,cfnai,3,0.1988,0.2447,80,0.6626
press_conf,will,T1,vix,1,0.1016,0.0728,80,0.726
press_conf,will,T1,vix,2,0.275,0.5415,80,0.6719
press_conf,will,T1,vix,3,0.3569,0.6186,80,0.748
press_conf,will,T2,cfnai,1,0.7489,0.1868,71,0.9436
press_conf,will,T2,cfnai,2,0.2457,0.1938,71,0.8843
press_conf,will,T2,cfnai,3,0.1207,0.4173,71,0.893
press_conf,will,T2,vix,1,0.9309,0.0403,71,0.9706
press_conf,will,T2,vix,2,0.9822,0.1884,71,0.9852
press_conf,will,T2,vix,3,0.9594,0.1062,71,0.9789
press_conf,will+continue,T1,cfnai,1,0.9026,0.4658,80,0.9879
press_conf,will+continue,T1,cfnai,2,0.018,0.686,80,0.2251
press_conf,will+continue,T1,cfnai,3,0.0179,0.4583,80,0.1791
press_conf,will+continue,T1,vix,1,0.5856,0.7179,80,0.9879
press_conf,will+continue,T1,vix,2,0.3857,0.7659,80,0.7418
press_conf,will+continue,T1,vix,3,0.7667,0.9805,80,0.9101
press_conf,will+continue,T2,cfnai,1,0.8676,0.6299,71,0.9706
press_conf,will+continue,T2,cfnai,2,0.8018,0.9426,71,0.9485
press_conf,will+continue,T2,cfnai,3,0.9516,0.8924,71,0.9789
press_conf,will+continue,T2,vix,1,0.0448,0.8541,71,0.7764
press_conf,will+continue,T2,vix,2,0.198,0.5364,71,0.8843
press_conf,will+continue,T2,vix,3,0.2427,0.6995,71,0.9051
press_conf,will+have,T1,cfnai,1,0.5999,0.9227,80,0.9879
press_conf,will+have,T1,cfnai,2,0.8454,0.7143,80,0.8994
press_conf,will+have,T1,cfnai,3,0.8415,0.8867,80,0.9146
press_conf,will+have,T1,vix,1,0.7648,0.3637,80,0.9879
press_conf,will+have,T1,vix,2,0.531,0.4866,80,0.8402
press_conf,will+have,T1,vix,3,0.4338,0.4121,80,0.748
press_conf,will+have,T2,cfnai,1,0.3692,0.1948,71,0.7764
press_conf,will+have,T2,cfnai,2,0.4391,0.4769,71,0.8843
press_conf,will+have,T2,cfnai,3,0.688,0.6358,71,0.9789
press_conf,will+have,T2,vix,1,0.4037,0.6457,71,0.7764
press_conf,will+have,T2,vix,2,0.4159,0.1229,71,0.8843
press_conf,will+have,T2,vix,3,0.5418,0.261,71,0.9789
press_conf,will+take,T1,cfnai,1,0.9379,0.8819,80,0.9879
press_conf,will+take,T1,cfnai,2,0.7393,0.989,80,0.8402
press_conf,will+take,T1,cfnai,3,0.7252,0.9972,80,0.9101
press_conf,will+take,T1,vix,1,0.6717,0.0909,80,0.9879
press_conf,will+take,T1,vix,2,0.0156,0.2133,80,0.2251
press_conf,will+take,T1,vix,3,0.0726,0.405,80,0.4035
press_conf,will+take,T2,cfnai,1,0.0578,0.327,71,0.7764
press_conf,will+take,T2,cfnai,2,0.1696,0.4466,71,0.8843
press_conf,will+take,T2,cfnai,3,0.1579,0.6024,71,0.893
press_conf,will+take,T2,vix,1,0.5502,0.0102,71,0.9171
press_conf,will+take,T2,vix,2,0.9309,0.0299,71,0.9852
press_conf,will+take,T2,vix,3,0.8849,0.062,71,0.9789
press_conf,would,T1,cfnai,1,0.152,0.1241,80,0.9343
press_conf,would,T1,cfnai,2,0.1462,0.4178,80,0.6719
press_conf,would,T1,cfnai,3,0.253,0.53,80,0.7441
press_conf,would,T1,vix,1,0.5802,0.1477,80,0.9879
press_conf,would,T1,vix,2,0.7155,0.5113,80,0.8402
press_conf,would,T1,vix,3,0.5225,0.575,80,0.8164
press_conf,would,T2,cfnai,1,0.2543,0.0504,71,0.7764
press_conf,would,T2,cfnai,2,0.0911,0.1734,71,0.8843
press_conf,would,T2,cfnai,3,0.093,0.1333,71,0.893
press_conf,would,T2,vix,1,0.3531,0.4432,71,0.7764
press_conf,would,T2,vix,2,0.5778,0.6185,71,0.9485
press_conf,would,T2,vix,3,0.829,0.7632,71,0.9789
press_conf,would+say,T1,cfnai,1,0.476,0.9844,80,0.9879
press_conf,would+say,T1,cfnai,2,0.2574,0.9326,80,0.6719
press_conf,would+say,T1,cfnai,3,0.3551,0.4066,80,0.748
press_conf,would+say,T1,vix,1,0.2879,0.3775,80,0.9879
press_conf,would+say,T1,vix,2,0.4183,0.2248,80,0.7469
press_conf,would+say,T1,vix,3,0.5556,0.3002,80,0.8419
press_conf,would+say,T2,cfnai,1,0.9992,0.9298,71,0.9992
press_conf,would+say,T2,cfnai,2,0.9852,0.745,71,0.9852
press_conf,would+say,T2,cfnai,3,0.9406,0.2553,71,0.9789
press_conf,would+say,T2,vix,1,0.2888,0.2206,71,0.7764
press_conf,would+say,T2,vix,2,0.5915,0.1044,71,0.9485
press_conf,would+say,T2,vix,3,0.514,0.1709,71,0.9789
statement,ALL,T1,cfnai,1,0.0206,0.3315,101,0.3439
statement,ALL,T1,cfnai,2,0.0549,0.1438,101,0.3638
statement,ALL,T1,cfnai,3,0.0515,0.1184,101,0.3677
statement,ALL,T1,vix,1,0.0624,0.0345,101,0.6242
statement,ALL,T1,vix,2,0.0507,0.0248,101,0.3638
statement,ALL,T1,vix,3,0.0905,0.0007,101,0.4523
statement,ALL,T2,cfnai,1,0.6154,0.1263,91,0.9436
statement,ALL,T2,cfnai,2,0.4075,0.2811,91,0.8843
statement,ALL,T2,cfnai,3,0.6811,0.4951,91,0.9789
statement,ALL,T2,vix,1,0.3145,0.2945,91,0.7764
statement,ALL,T2,vix,2,0.16,0.4617,91,0.8843
statement,ALL,T2,vix,3,0.2143,0.2441,91,0.893
statement,could,T1,cfnai,1,0.7148,0.0013,101,0.9879
statement,could,T1,cfnai,2,0.3848,0.0002,101,0.7418
statement,could,T1,cfnai,3,0.194,0.0,101,0.6626
statement,could,T1,vix,1,0.8152,0.3723,101,0.9879
statement,could,T1,vix,2,0.6591,0.4159,101,0.8402
statement,could,T1,vix,3,0.8214,0.2871,101,0.9126
statement,could,T2,cfnai,1,0.3393,0.4179,91,0.7764
statement,could,T2,cfnai,2,0.3731,0.6842,91,0.8843
statement,could,T2,cfnai,3,0.5553,0.8189,91,0.9789
statement,could,T2,vix,1,0.2259,0.6007,91,0.7764
statement,could,T2,vix,2,0.1523,0.7311,91,0.8843
statement,could,T2,vix,3,0.3617,0.73,91,0.9789
statement,will,T1,cfnai,1,0.0007,0.0371,101,0.0337
statement,will,T1,cfnai,2,0.0107,0.0078,101,0.2251
statement,will,T1,cfnai,3,0.0061,0.0262,101,0.0939
statement,will,T1,vix,1,0.1972,0.2054,101,0.9862
statement,will,T1,vix,2,0.1528,0.3141,101,0.6719
statement,will,T1,vix,3,0.1718,0.0041,101,0.6626
statement,will,T2,cfnai,1,0.343,0.3156,91,0.7764
statement,will,T2,cfnai,2,0.4875,0.5271,91,0.9209
statement,will,T2,cfnai,3,0.5627,0.6129,91,0.9789
statement,will,T2,vix,1,0.1034,0.4536,91,0.7764
statement,will,T2,vix,2,0.0342,0.744,91,0.8843
statement,will,T2,vix,3,0.0764,0.5027,91,0.893
statement,will+continue,T1,cfnai,1,0.9681,0.7815,101,0.9879
statement,will+continue,T1,cfnai,2,0.3336,0.9889,101,0.7116
statement,will+continue,T1,cfnai,3,0.3244,0.9434,101,0.748
statement,will+continue,T1,vix,1,0.9332,0.0034,101,0.9879
statement,will+continue,T1,vix,2,0.5446,0.0111,101,0.8402
statement,will+continue,T1,vix,3,0.3785,0.0174,101,0.748
statement,will+continue,T2,cfnai,1,0.4521,0.3534,91,0.8098
statement,will+continue,T2,cfnai,2,0.3087,0.6191,91,0.8843
statement,will+continue,T2,cfnai,3,0.5746,0.8105,91,0.9789
statement,will+continue,T2,vix,1,0.3259,0.2822,91,0.7764
statement,will+continue,T2,vix,2,0.1671,0.1167,91,0.8843
statement,will+continue,T2,vix,3,0.2534,0.2339,91,0.9051
statement,will+take,T1,cfnai,1,0.2281,0.8201,101,0.9879
statement,will+take,T1,cfnai,2,0.0378,0.7242,101,0.3638
statement,will+take,T1,cfnai,3,0.0666,0.3317,101,0.4035
statement,will+take,T1,vix,1,0.9503,0.0991,101,0.9879
statement,will+take,T1,vix,2,0.9256,0.2307,101,0.9445
statement,will+take,T1,vix,3,0.9932,0.0898,101,0.9932
statement,will+take,T2,cfnai,1,0.031,0.5179,91,0.7764
statement,will+take,T2,cfnai,2,0.0773,0.6282,91,0.8843
statement,will+take,T2,cfnai,3,0.3116,0.7858,91,0.9789
statement,will+take,T2,vix,1,0.7172,0.0315,91,0.9436
statement,will+take,T2,vix,2,0.8706,0.0861,91,0.9674
statement,will+take,T2,vix,3,0.5929,0.0983,91,0.9789
statement,would,T1,cfnai,1,0.7137,0.0249,101,0.9879
statement,would,T1,cfnai,2,0.6316,0.0221,101,0.8402
statement,would,T1,cfnai,3,0.6761,0.004,101,0.9101
statement,would,T1,vix,1,0.8733,0.7377,101,0.9879
statement,would,T1,vix,2,0.8819,0.661,101,0.9187
statement,would,T1,vix,3,0.9518,0.4323,101,0.9932
statement,would,T2,cfnai,1,0.3123,0.6412,91,0.7764
statement,would,T2,cfnai,2,0.5038,0.4927,91,0.9209
statement,would,T2,cfnai,3,0.7721,0.5286,91,0.9789
statement,would,T2,vix,1,0.1905,0.7747,91,0.7764
statement,would,T2,vix,2,0.3624,0.7637,91,0.8843
statement,would,T2,vix,3,0.7117,0.8773,91,0.9789
