layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
statement,will,modal,607,41906,1336,884282,14484.8,1510.8,1468.59,0.0,3.262,858.7,+,0.0
statement,would,modal,49,41906,3807,884282,1169.3,4305.2,130.71,0.0,-1.866,-72.8,-,0.0
statement,could,modal,50,41906,1866,884282,1193.1,2110.2,19.08,0.0,-0.809,-43.5,-,0.0
statement,can,modal,4,41906,553,884282,95.5,625.4,28.51,0.0,-2.543,-84.7,-,0.0
statement,should,modal,33,41906,534,884282,787.5,603.9,2.03,0.1545,0.403,30.4,+,0.1854
statement,may,modal,27,41906,696,884282,644.3,787.1,1.11,0.2924,-0.263,-18.1,-,0.2924
min_staff_desk,will,modal,35,71942,1908,854246,486.5,2233.5,136.89,0.0,-2.179,-78.2,-,0.0
min_staff_desk,would,modal,307,71942,3549,854246,4267.3,4154.5,0.2,0.6537,0.041,2.7,+,0.6537
min_staff_desk,could,modal,138,71942,1778,854246,1918.2,2081.4,0.87,0.35,-0.113,-7.8,-,0.42
min_staff_desk,can,modal,5,71942,552,854246,69.5,646.2,57.73,0.0,-3.081,-89.2,-,0.0
min_staff_desk,should,modal,27,71942,540,854246,375.3,632.1,8.21,0.0042,-0.727,-40.6,-,0.0083
min_staff_desk,may,modal,41,71942,682,854246,569.9,798.4,4.86,0.0275,-0.47,-28.6,-,0.0412
min_staff,will,modal,16,249885,1927,676303,64.0,2849.3,1068.31,0.0,-5.432,-97.8,-,0.0
min_staff,would,modal,327,249885,3529,676303,1308.6,5218.1,836.93,0.0,-1.993,-74.9,-,0.0
min_staff,could,modal,132,249885,1784,676303,528.2,2637.9,506.83,0.0,-2.315,-80.0,-,0.0
min_staff,can,modal,2,249885,555,676303,8.0,820.6,327.75,0.0,-6.359,-99.0,-,0.0
min_staff,should,modal,5,249885,562,676303,20.0,831.0,309.26,0.0,-5.24,-97.6,-,0.0
min_staff,may,modal,57,249885,666,676303,228.1,984.8,169.19,0.0,-2.099,-76.8,-,0.0
min_participants,will,modal,30,223992,1913,702196,133.9,2724.3,834.67,0.0,-4.323,-95.1,-,0.0
min_participants,would,modal,1537,223992,2319,702196,6861.9,3302.5,461.68,0.0,1.055,107.8,+,0.0
min_participants,could,modal,875,223992,1041,702196,3906.4,1482.5,418.76,0.0,1.398,163.5,+,0.0
min_participants,can,modal,8,223992,549,702196,35.7,781.8,242.93,0.0,-4.366,-95.4,-,0.0
min_participants,should,modal,149,223992,418,702196,665.2,595.3,1.33,0.2486,0.163,11.7,+,0.2486
min_participants,may,modal,157,223992,566,702196,700.9,806.0,2.46,0.1165,-0.198,-13.0,-,0.1398
min_committee,will,modal,37,62833,1906,863355,588.9,2207.7,100.49,0.0,-1.888,-73.3,-,0.0
min_committee,would,modal,719,62833,3137,863355,11443.0,3633.5,599.95,0.0,1.656,214.9,+,0.0
min_committee,could,modal,83,62833,1833,863355,1321.0,2123.1,20.73,0.0,-0.676,-37.8,-,0.0
min_committee,can,modal,3,62833,554,863355,47.7,641.7,56.65,0.0,-3.527,-92.6,-,0.0
min_committee,should,modal,85,62833,482,863355,1352.8,558.3,45.95,0.0,1.284,142.3,+,0.0
min_committee,may,modal,31,62833,692,863355,493.4,801.5,8.13,0.0044,-0.678,-38.4,-,0.0044
min_special,will,modal,49,40777,1894,885411,1201.7,2139.1,19.2,0.0,-0.818,-43.8,-,0.0
min_special,would,modal,344,40777,3512,885411,8436.1,3966.5,145.78,0.0,1.091,112.7,+,0.0
min_special,could,modal,283,40777,1633,885411,6940.2,1844.3,310.17,0.0,1.914,276.3,+,0.0
min_special,can,modal,21,40777,536,885411,515.0,605.4,0.56,0.4561,-0.201,-14.9,-,0.4786
min_special,should,modal,58,40777,509,885411,1422.4,574.9,33.78,0.0,1.318,147.4,+,0.0
min_special,may,modal,28,40777,695,885411,686.7,784.9,0.5,0.4786,-0.168,-12.5,-,0.4786
speech_chair,will,modal,1169,234853,774,691335,4977.6,1119.6,1048.02,0.0,2.152,344.6,+,0.0
speech_chair,would,modal,573,234853,3283,691335,2439.8,4748.8,251.55,0.0,-0.96,-48.6,-,0.0
speech_chair,could,modal,355,234853,1561,691335,1511.6,2258.0,50.53,0.0,-0.577,-33.1,-,0.0
speech_chair,can,modal,514,234853,43,691335,2188.6,62.2,1132.82,0.0,5.122,3418.7,+,0.0
speech_chair,should,modal,210,234853,357,691335,894.2,516.4,37.62,0.0,0.794,73.2,+,0.0
speech_chair,may,modal,382,234853,341,691335,1626.5,493.2,247.79,0.0,1.721,229.8,+,0.0
