layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
min_committee,would/aspectual,unit,116,62833,20,276759,1846.2,72.3,286.05,0.0,4.646,2454.7,+,0.0
min_committee,would/activity,unit,108,62833,52,276759,1718.8,187.9,183.94,0.0,3.186,814.8,+,0.0
min_committee,would/occurrence,unit,89,62833,42,276759,1416.5,151.8,153.16,0.0,3.213,833.4,+,0.0
min_committee,would/mental,unit,71,62833,39,276759,1130.0,140.9,112.5,0.0,2.995,701.9,+,0.0
min_committee,would/policy_action,unit,56,62833,21,276759,891.3,75.9,107.33,0.0,3.533,1074.6,+,0.0
min_committee,could/causative,unit,55,62833,108,276759,875.3,390.2,21.38,0.0,1.172,124.3,+,0.0
min_committee,would/existence,unit,52,62833,47,276759,827.6,169.8,57.72,0.0,2.283,387.3,+,0.0
min_committee,would/causative,unit,48,62833,48,276759,763.9,173.4,48.53,0.0,2.139,340.5,+,0.0
min_committee,should/communication,unit,38,62833,14,276759,604.8,50.6,73.38,0.0,3.548,1095.6,+,0.0
min_committee,would/other,unit,26,62833,158,276759,413.8,570.9,2.5,0.1142,-0.441,-27.5,-,0.1349
min_committee,would/communication,unit,24,62833,26,276759,382.0,93.9,22.39,0.0,2.026,306.6,+,0.0
min_committee,should/activity,unit,21,62833,61,276759,334.2,220.4,2.52,0.1124,0.623,51.6,+,0.1349
min_committee,may/causative,unit,14,62833,59,276759,222.8,213.2,0.02,0.8824,0.102,4.5,+,0.8965
min_committee,may/copular_adj,unit,13,62833,55,276759,206.9,198.7,0.02,0.8965,0.1,4.1,+,0.8965
min_committee,should/other,unit,12,62833,56,276759,191.0,202.3,0.03,0.855,-0.037,-5.6,-,0.8965
min_committee,will/activity,unit,11,62833,311,276759,175.1,1123.7,68.47,0.0,-2.62,-84.4,-,0.0
min_committee,will/copular_adj,unit,8,62833,135,276759,127.3,487.8,20.56,0.0,-1.856,-73.9,-,0.0
min_committee,will/policy_action,unit,6,62833,134,276759,95.5,484.2,25.54,0.0,-2.232,-80.3,-,0.0
min_committee,could/other,unit,6,62833,81,276759,95.5,292.7,9.73,0.0018,-1.509,-67.4,-,0.0024
speech_chair,will,modal,1169,234853,644,104739,4977.6,6148.6,18.13,0.0,-0.305,-19.0,-,0.0
speech_chair,would,modal,573,234853,768,104739,2439.8,7332.5,398.82,0.0,-1.587,-66.7,-,0.0
speech_chair,could,modal,355,234853,133,104739,1511.6,1269.8,3.01,0.0825,0.248,19.0,+,0.0894
speech_chair,can,modal,514,234853,7,104739,2188.6,66.8,321.34,0.0,4.935,3174.7,+,0.0
speech_chair,should,modal,210,234853,118,104739,894.2,1126.6,3.94,0.0471,-0.336,-20.6,-,0.0533
speech_chair,may,modal,382,234853,58,104739,1626.5,553.8,75.15,0.0,1.544,193.7,+,0.0
speech_chair,will/other,unit,253,234853,12,104739,1077.3,114.6,117.11,0.0,3.177,840.3,+,0.0
speech_chair,will/activity,unit,179,234853,143,104739,762.2,1365.3,26.09,0.0,-0.842,-44.2,-,0.0
speech_chair,would/other,unit,158,234853,26,104739,672.8,248.2,27.81,0.0,1.415,171.0,+,0.0
speech_chair,can/other,unit,155,234853,2,104739,660.0,19.1,97.6,0.0,4.794,3356.3,+,0.0
speech_chair,will/occurrence,unit,119,234853,49,104739,506.7,467.8,0.22,0.6364,0.107,8.3,+,0.6364
speech_chair,will/communication,unit,117,234853,12,104739,498.2,114.6,34.68,0.0,2.068,334.8,+,0.0
speech_chair,will/aspectual,unit,114,234853,130,104739,485.4,1241.2,52.71,0.0,-1.354,-60.9,-,0.0
speech_chair,can/activity,unit,109,234853,0,104739,464.1,0.0,80.4,0.0,6.61,inf,+,0.0
speech_chair,would/copular_adj,unit,92,234853,172,104739,391.7,1642.2,131.14,0.0,-2.064,-76.1,-,0.0
speech_chair,will/copular_adj,unit,84,234853,59,104739,357.7,563.3,6.91,0.0086,-0.659,-36.5,-,0.0106
speech_chair,may/other,unit,83,234853,1,104739,353.4,9.5,52.72,0.0,4.634,3601.6,+,0.0
speech_chair,could/other,unit,81,234853,6,104739,344.9,57.3,30.19,0.0,2.483,502.1,+,0.0
speech_chair,will/policy_action,unit,77,234853,63,104739,327.9,601.5,12.32,0.0004,-0.878,-45.5,-,0.0006
speech_chair,may/activity,unit,71,234853,0,104739,302.3,0.0,52.37,0.0,5.995,inf,+,0.0
speech_chair,will/mental,unit,68,234853,107,104739,289.5,1021.6,68.04,0.0,-1.815,-71.7,-,0.0
speech_chair,could/causative,unit,58,234853,105,104739,247.0,1002.5,77.58,0.0,-2.016,-75.4,-,0.0
speech_chair,will/existence,unit,58,234853,29,104739,247.0,276.9,0.25,0.6175,-0.177,-10.8,-,0.6364
speech_chair,could/activity,unit,57,234853,6,104739,242.7,57.3,16.53,0.0,1.98,323.7,+,0.0001
speech_chair,should/other,unit,56,234853,12,104739,238.4,114.6,6.16,0.0131,1.011,108.1,+,0.0155
speech_chair,would/activity,unit,52,234853,108,104739,221.4,1031.1,90.64,0.0,-2.212,-78.5,-,0.0
