key,unit,period,macro,k,n,r,p_r,rho,p_rho
minutes,would,T2,cfnai,-1,91,0.4266,0.0,0.4688,0.0
minutes,would,T2,cfnai,0,91,0.3711,0.0003,0.4251,0.0
minutes,would,T2,cfnai,1,91,0.442,0.0,0.4553,0.0
minutes,would,T2,cfnai,2,91,0.4047,0.0001,0.4707,0.0
minutes,would,T2,cfnai,3,91,0.4656,0.0,0.482,0.0
minutes,would,T2,cfnai,4,90,0.27,0.0101,0.4428,0.0
minutes,would,T2,cfnai,5,89,0.3336,0.0014,0.4619,0.0
minutes,would,T2,cfnai,6,89,0.3394,0.0011,0.4926,0.0
minutes,would,T2,cfnai,7,88,0.1739,0.1051,0.4661,0.0
minutes,would,T2,cfnai,8,87,0.1785,0.0982,0.4894,0.0
minutes,would,T2,cfnai,9,87,0.0735,0.4986,0.4067,0.0001
minutes,would,T2,vix,-9,91,-0.0405,0.7029,-0.0253,0.8118
minutes,would,T2,vix,-8,91,0.0023,0.9829,0.0736,0.4883
minutes,would,T2,vix,-7,91,-0.0787,0.4582,-0.0327,0.7582
minutes,would,T2,vix,-6,91,-0.0507,0.6335,-0.0565,0.5948
minutes,would,T2,vix,-5,91,-0.105,0.3221,-0.1512,0.1525
minutes,would,T2,vix,-4,91,-0.1464,0.1661,-0.2131,0.0426
minutes,would,T2,vix,-3,91,-0.1326,0.2101,-0.1684,0.1106
minutes,would,T2,vix,-2,91,-0.0957,0.3669,-0.1146,0.2794
minutes,would,T2,vix,-1,91,0.0488,0.646,0.0358,0.7365
minutes,would,T2,vix,0,91,-0.0193,0.8561,-0.0721,0.4972
minutes,would,T2,vix,1,91,-0.0245,0.8177,-0.0734,0.4892
minutes,would,T2,vix,2,91,-0.0295,0.7812,-0.0565,0.5947
minutes,would,T2,vix,3,91,-0.1187,0.2624,-0.0443,0.6767
minutes,would,T2,vix,4,90,-0.1389,0.1916,-0.1403,0.1872
minutes,would,T2,vix,5,89,-0.2207,0.0377,-0.1367,0.2016
minutes,would,T2,vix,6,89,-0.1745,0.102,-0.0933,0.3844
minutes,would,T2,vix,7,88,-0.1209,0.2616,-0.0907,0.4008
minutes,would,T2,vix,8,87,-0.1273,0.2398,-0.0546,0.6158
minutes,would,T2,vix,9,87,-0.0576,0.5963,-0.0223,0.8375
minutes,would+be+prepared,T1,cfnai,-9,99,-0.0478,0.6386,-0.1006,0.3219
minutes,would+be+prepared,T1,cfnai,-8,99,-0.0544,0.5929,-0.1056,0.2981
minutes,would+be+prepared,T1,cfnai,-7,99,-0.0989,0.3302,-0.1688,0.0948
minutes,would+be+prepared,T1,cfnai,-6,99,-0.049,0.6301,-0.1301,0.1994
minutes,would+be+prepared,T1,cfnai,-5,99,0.0105,0.9179,-0.1596,0.1147
minutes,would+be+prepared,T1,cfnai,-4,99,0.068,0.5035,-0.12,0.2368
minutes,would+be+prepared,T1,cfnai,-3,99,0.1035,0.3078,-0.1241,0.2211
minutes,would+be+prepared,T1,cfnai,-2,99,0.1034,0.3085,-0.1051,0.3003
minutes,would+be+prepared,T1,cfnai,-1,99,0.0924,0.3629,-0.1027,0.3115
minutes,would+be+prepared,T1,cfnai,0,99,0.0402,0.6928,-0.1211,0.2326
minutes,would+be+prepared,T1,cfnai,1,99,0.0243,0.8116,-0.1251,0.2173
minutes,would+be+prepared,T1,cfnai,2,99,0.0311,0.76,-0.1303,0.1987
minutes,would+be+prepared,T1,cfnai,3,99,0.01,0.9217,-0.1447,0.153
minutes,would+be+prepared,T1,cfnai,4,98,0.0098,0.9234,-0.1798,0.0764
minutes,would+be+prepared,T1,cfnai,5,97,0.0027,0.9793,-0.1824,0.0738
minutes,would+be+prepared,T1,cfnai,6,97,0.0047,0.9634,-0.1847,0.0701
minutes,would+be+prepared,T1,cfnai,7,96,0.0026,0.9802,-0.1943,0.0578
minutes,would+be+prepared,T1,cfnai,8,95,0.0069,0.9471,-0.1734,0.0929
minutes,would+be+prepared,T1,cfnai,9,95,-0.0024,0.9814,-0.1518,0.142
minutes,would+be+prepared,T1,vix,-9,99,0.3944,0.0001,0.4673,0.0
minutes,would+be+prepared,T1,vix,-8,99,0.4216,0.0,0.4946,0.0
minutes,would+be+prepared,T1,vix,-7,99,0.4221,0.0,0.4579,0.0
minutes,would+be+prepared,T1,vix,-6,99,0.3311,0.0008,0.4162,0.0
minutes,would+be+prepared,T1,vix,-5,99,0.4188,0.0,0.4745,0.0
minutes,would+be+prepared,T1,vix,-4,99,0.2781,0.0053,0.4416,0.0
minutes,would+be+prepared,T1,vix,-3,99,0.2226,0.0268,0.4198,0.0
minutes,would+be+prepared,T1,vix,-2,99,0.3539,0.0003,0.4423,0.0
minutes,would+be+prepared,T1,vix,-1,99,0.2214,0.0276,0.3722,0.0001
minutes,would+be+prepared,T1,vix,0,99,0.1473,0.1457,0.3218,0.0012
minutes,would+be+prepared,T1,vix,1,99,0.2379,0.0177,0.3379,0.0006
minutes,would+be+prepared,T1,vix,2,99,0.1286,0.2046,0.2888,0.0037
minutes,would+be+prepared,T1,vix,3,99,0.1018,0.316,0.2626,0.0087
minutes,would+be+prepared,T1,vix,4,98,0.1641,0.1065,0.2785,0.0055
minutes,would+be+prepared,T1,vix,5,97,0.1049,0.3065,0.2489,0.014
minutes,would+be+prepared,T1,vix,6,97,0.0244,0.8124,0.2023,0.0469
minutes,would+be+prepared,T1,vix,7,96,0.0614,0.5526,0.151,0.1421
minutes,would+be+prepared,T1,vix,8,95,0.0302,0.7712,0.1626,0.1155
minutes,would+be+prepared,T1,vix,9,95,-0.0074,0.943,0.1134,0.2738
minutes,would+be+prepared,T2,cfnai,-9,91,-0.0469,0.6586,-0.1402,0.1851
minutes,would+be+prepared,T2,cfnai,-8,91,-0.0124,0.9075,-0.1371,0.1949
minutes,would+be+prepared,T2,cfnai,-7,91,-0.037,0.7279,-0.2101,0.0456
minutes,would+be+prepared,T2,cfnai,-6,91,0.0162,0.8786,-0.1664,0.1149
minutes,would+be+prepared,T2,cfnai,-5,91,-0.033,0.7562,-0.2138,0.0419
minutes,would+be+prepared,T2,cfnai,-4,91,-0.0859,0.4181,-0.2283,0.0295
minutes,would+be+prepared,T2,cfnai,-3,91,-0.1297,0.2204,-0.2373,0.0235
minutes,would+be+prepared,T2,cfnai,-2,91,-0.1294,0.2215,-0.2108,0.0449
minutes,would+be+prepared,T2,cfnai,-1,91,-0.1362,0.198,-0.2216,0.0347
minutes,would+be+prepared,T2,cfnai,0,91,-0.1581,0.1345,-0.2015,0.0555
minutes,would+be+prepared,T2,cfnai,1,91,-0.1494,0.1576,-0.176,0.0951
minutes,would+be+prepared,T2,cfnai,2,91,-0.1182,0.2644,-0.1809,0.0861
minutes,would+be+prepared,T2,cfnai,3,91,-0.0748,0.4812,-0.1598,0.1302
minutes,would+be+prepared,T2,cfnai,4,90,0.0541,0.6123,-0.1839,0.0827
minutes,would+be+prepared,T2,cfnai,5,89,0.0487,0.6504,-0.1811,0.0894
minutes,would+be+prepared,T2,cfnai,6,89,0.0928,0.387,-0.1551,0.1466
minutes,would+be+prepared,T2,cfnai,7,88,0.0475,0.6603,-0.1801,0.0932
minutes,would+be+prepared,T2,cfnai,8,87,0.0393,0.7178,-0.1613,0.1356
minutes,would+be+prepared,T2,cfnai,9,87,0.0229,0.8329,-0.1172,0.2797
minutes,would+be+prepared,T2,vix,-9,91,0.422,0.0,0.4454,0.0
minutes,would+be+prepared,T2,vix,-8,91,0.4846,0.0,0.4905,0.0
minutes,would+be+prepared,T2,vix,-7,91,0.4295,0.0,0.4423,0.0
minutes,would+be+prepared,T2,vix,-6,91,0.3966,0.0001,0.3933,0.0001
minutes,would+be+prepared,T2,vix,-5,91,0.4628,0.0,0.4792,0.0
minutes,would+be+prepared,T2,vix,-4,91,0.4551,0.0,0.4578,0.0
minutes,would+be+prepared,T2,vix,-3,91,0.4325,0.0,0.4516,0.0
minutes,would+be+prepared,T2,vix,-2,91,0.4835,0.0,0.485,0.0
minutes,would+be+prepared,T2,vix,-1,91,0.4335,0.0,0.4373,0.0
minutes,would+be+prepared,T2,vix,0,91,0.3989,0.0001,0.4,0.0001
minutes,would+be+prepared,T2,vix,1,91,0.4083,0.0001,0.4295,0.0
minutes,would+be+prepared,T2,vix,2,91,0.3747,0.0003,0.3855,0.0002
minutes,would+be+prepared,T2,vix,3,91,0.2112,0.0444,0.3586,0.0005
minutes,would+be+prepared,T2,vix,4,90,0.2665,0.0111,0.3735,0.0003
minutes,would+be+prepared,T2,vix,5,89,0.1713,0.1084,0.3362,0.0013
minutes,would+be+prepared,T2,vix,6,89,0.0845,0.4312,0.2899,0.0059
minutes,would+be+prepared,T2,vix,7,88,0.1344,0.2119,0.2325,0.0293
minutes,would+be+prepared,T2,vix,8,87,0.0787,0.4688,0.2439,0.0228
minutes,would+be+prepared,T2,vix,9,87,0.0239,0.8264,0.1676,0.1208
minutes,would+continue,T1,cfnai,-9,99,0.0411,0.6862,-0.0664,0.514
minutes,would+continue,T1,cfnai,-8,99,-0.063,0.5354,-0.0806,0.4279
minutes,would+continue,T1,cfnai,-7,99,-0.1433,0.1571,-0.1827,0.0703
minutes,would+continue,T1,cfnai,-6,99,-0.1074,0.2901,-0.1468,0.147
minutes,would+continue,T1,cfnai,-5,99,0.034,0.7381,-0.1844,0.0677
minutes,would+continue,T1,cfnai,-4,99,0.1079,0.2878,-0.1214,0.2314
minutes,would+continue,T1,cfnai,-3,99,-0.0733,0.4708,-0.1213,0.2315
minutes,would+continue,T1,cfnai,-2,99,-0.1638,0.1052,-0.1054,0.2993
minutes,would+continue,T1,cfnai,-1,99,-0.182,0.0714,-0.1279,0.207
minutes,would+continue,T1,cfnai,0,99,-0.1029,0.3107,-0.1048,0.3021
minutes,would+continue,T1,cfnai,1,99,-0.0314,0.7576,-0.0628,0.537
minutes,would+continue,T1,cfnai,2,99,-0.0028,0.9777,-0.0614,0.5462
minutes,would+continue,T1,cfnai,3,99,0.1919,0.0571,0.0201,0.8431
minutes,would+continue,T1,cfnai,4,98,0.2391,0.0178,0.0696,0.4956
minutes,would+continue,T1,cfnai,5,97,0.2337,0.0212,0.0878,0.3923
minutes,would+continue,T1,cfnai,6,97,0.0494,0.6307,0.0592,0.5646
minutes,would+continue,T1,cfnai,7,96,0.0178,0.8631,-0.0006,0.9953
minutes,would+continue,T1,cfnai,8,95,0.0471,0.6503,0.0238,0.8189
minutes,would+continue,T1,cfnai,9,95,0.0743,0.4743,0.0896,0.3879
minutes,would+continue,T1,vix,-9,99,0.4359,0.0,0.5127,0.0
minutes,would+continue,T1,vix,-8,99,0.4772,0.0,0.5272,0.0
minutes,would+continue,T1,vix,-7,99,0.4733,0.0,0.485,0.0
minutes,would+continue,T1,vix,-6,99,0.334,0.0007,0.4407,0.0
minutes,would+continue,T1,vix,-5,99,0.3937,0.0001,0.4455,0.0
minutes,would+continue,T1,vix,-4,99,0.4414,0.0,0.4749,0.0
minutes,would+continue,T1,vix,-3,99,0.3932,0.0001,0.4304,0.0
minutes,would+continue,T1,vix,-2,99,0.5196,0.0,0.5565,0.0
minutes,would+continue,T1,vix,-1,99,0.4534,0.0,0.5066,0.0
minutes,would+continue,T1,vix,0,99,0.3981,0.0,0.4489,0.0
minutes,would+continue,T1,vix,1,99,0.381,0.0001,0.4151,0.0
minutes,would+continue,T1,vix,2,99,0.1736,0.0857,0.3229,0.0011
minutes,would+continue,T1,vix,3,99,0.1365,0.1779,0.2988,0.0027
minutes,would+continue,T1,vix,4,98,0.1631,0.1086,0.2729,0.0066
minutes,would+continue,T1,vix,5,97,0.1383,0.1768,0.2477,0.0144
minutes,would+continue,T1,vix,6,97,0.0787,0.4435,0.2437,0.0162
minutes,would+continue,T1,vix,7,96,0.0993,0.336,0.1917,0.0614
minutes,would+continue,T1,vix,8,95,0.1107,0.2854,0.2059,0.0453
minutes,would+continue,T1,vix,9,95,-0.0236,0.8205,0.1039,0.3164
minutes,would+continue,T2,cfnai,-9,91,0.0652,0.5389,-0.0349,0.7426
minutes,would+continue,T2,cfnai,-8,91,0.0363,0.7326,-0.0217,0.8381
minutes,would+continue,T2,cfnai,-7,91,0.0058,0.9563,-0.1241,0.2411
minutes,would+continue,T2,cfnai,-6,91,0.0126,0.9055,-0.0808,0.4466
minutes,would+continue,T2,cfnai,-5,91,-0.0537,0.6133,-0.166,0.1158
minutes,would+continue,T2,cfnai,-4,91,-0.0169,0.8733,-0.1465,0.1658
minutes,would+continue,T2,cfnai,-3,91,-0.0896,0.3983,-0.1585,0.1336
minutes,would+continue,T2,cfnai,-2,91,0.0249,0.8147,-0.1103,0.2979
minutes,would+continue,T2,cfnai,-1,91,-0.0127,0.905,-0.1184,0.2636
minutes,would+continue,T2,cfnai,0,91,-0.0438,0.6804,-0.1149,0.2781
minutes,would+continue,T2,cfnai,1,91,-0.0583,0.5832,-0.1257,0.2352
minutes,would+continue,T2,cfnai,2,91,-0.0677,0.5236,-0.1126,0.2877
minutes,would+continue,T2,cfnai,3,91,0.0148,0.8891,-0.0659,0.5351
minutes,would+continue,T2,cfnai,4,90,0.1099,0.3025,-0.072,0.5
minutes,would+continue,T2,cfnai,5,89,0.1153,0.2821,-0.0718,0.5037
minutes,would+continue,T2,cfnai,6,89,0.0585,0.5859,-0.0387,0.7185
minutes,would+continue,T2,cfnai,7,88,0.0261,0.8094,-0.0767,0.4776
minutes,would+continue,T2,cfnai,8,87,0.0378,0.7284,-0.0377,0.7285
minutes,would+continue,T2,cfnai,9,87,0.0546,0.6155,0.0187,0.8634
minutes,would+continue,T2,vix,-9,91,0.5066,0.0,0.5246,0.0
minutes,would+continue,T2,vix,-8,91,0.5674,0.0,0.5609,0.0
minutes,would+continue,T2,vix,-7,91,0.525,0.0,0.5218,0.0
minutes,would+continue,T2,vix,-6,91,0.4967,0.0,0.4716,0.0
minutes,would+continue,T2,vix,-5,91,0.5025,0.0,0.5022,0.0
minutes,would+continue,T2,vix,-4,91,0.5314,0.0,0.4976,0.0
minutes,would+continue,T2,vix,-3,91,0.4108,0.0001,0.4388,0.0
minutes,would+continue,T2,vix,-2,91,0.5063,0.0,0.5372,0.0
minutes,would+continue,T2,vix,-1,91,0.4097,0.0001,0.4541,0.0
minutes,would+continue,T2,vix,0,91,0.3865,0.0002,0.3949,0.0001
minutes,would+continue,T2,vix,1,91,0.3563,0.0005,0.3872,0.0001
minutes,would+continue,T2,vix,2,91,0.2581,0.0135,0.2918,0.005
minutes,would+continue,T2,vix,3,91,0.1129,0.2866,0.2707,0.0094
minutes,would+continue,T2,vix,4,90,0.1373,0.197,0.2621,0.0126
minutes,would+continue,T2,vix,5,89,0.1266,0.2372,0.2361,0.0259
minutes,would+continue,T2,vix,6,89,0.0403,0.7075,0.2275,0.0321
minutes,would+continue,T2,vix,7,88,0.0463,0.6686,0.1578,0.1419
minutes,would+continue,T2,vix,8,87,0.1018,0.348,0.1937,0.0722
minutes,would+continue,T2,vix,9,87,-0.0298,0.7841,0.0878,0.4188
minutes,would+take,T1,cfnai,-9,99,-0.024,0.8139,-0.1074,0.2899
minutes,would+take,T1,cfnai,-8,99,-0.0342,0.7367,-0.1239,0.2218
minutes,would+take,T1,cfnai,-7,99,-0.0456,0.6542,-0.1184,0.243
minutes,would+take,T1,cfnai,-6,99,-0.0367,0.7187,-0.073,0.4728
minutes,would+take,T1,cfnai,-5,99,0.0205,0.8406,-0.1301,0.1993
minutes,would+take,T1,cfnai,-4,99,0.0234,0.8183,-0.1846,0.0674
minutes,would+take,T1,cfnai,-3,99,-0.0385,0.7051,-0.1917,0.0574
minutes,would+take,T1,cfnai,-2,99,-0.095,0.3497,-0.1742,0.0846
minutes,would+take,T1,cfnai,-1,99,-0.1126,0.2673,-0.1942,0.0541
minutes,would+take,T1,cfnai,0,99,-0.0626,0.5379,-0.16,0.1136
minutes,would+take,T1,cfnai,1,99,-0.0264,0.795,-0.1608,0.1118
minutes,would+take,T1,cfnai,2,99,-0.0591,0.5612,-0.2519,0.0119
minutes,would+take,T1,cfnai,3,99,-0.0939,0.3555,-0.2517,0.012
minutes,would+take,T1,cfnai,4,98,-0.0907,0.3746,-0.2406,0.017
minutes,would+take,T1,cfnai,5,97,-0.0872,0.3958,-0.219,0.0311
minutes,would+take,T1,cfnai,6,97,-0.0016,0.9873,-0.1599,0.1176
minutes,would+take,T1,cfnai,7,96,0.0095,0.9266,-0.123,0.2324
minutes,would+take,T1,cfnai,8,95,0.0013,0.9899,-0.1125,0.2777
minutes,would+take,T1,cfnai,9,95,0.0181,0.8614,-0.088,0.3966
minutes,would+take,T1,vix,-9,99,0.065,0.523,0.0816,0.4222
minutes,would+take,T1,vix,-8,99,0.0982,0.3336,0.1453,0.1512
minutes,would+take,T1,vix,-7,99,0.0965,0.342,0.1482,0.1432
minutes,would+take,T1,vix,-6,99,0.0816,0.4219,0.1172,0.2478
minutes,would+take,T1,vix,-5,99,0.1288,0.2037,0.1804,0.0739
minutes,would+take,T1,vix,-4,99,0.1261,0.2135,0.1892,0.0607
minutes,would+take,T1,vix,-3,99,0.1398,0.1676,0.1686,0.0952
minutes,would+take,T1,vix,-2,99,0.2306,0.0217,0.2559,0.0106
minutes,would+take,T1,vix,-1,99,0.2476,0.0135,0.2901,0.0036
minutes,would+take,T1,vix,0,99,0.1665,0.0995,0.2199,0.0287
minutes,would+take,T1,vix,1,99,0.2005,0.0466,0.2791,0.0051
minutes,would+take,T1,vix,2,99,0.2919,0.0034,0.3665,0.0002
minutes,would+take,T1,vix,3,99,0.2465,0.0139,0.3101,0.0018
minutes,would+take,T1,vix,4,98,0.2589,0.01,0.3475,0.0005
minutes,would+take,T1,vix,5,97,0.213,0.0362,0.3096,0.002
minutes,would+take,T1,vix,6,97,0.1741,0.0882,0.2786,0.0057
minutes,would+take,T1,vix,7,96,0.1789,0.0812,0.2277,0.0257
minutes,would+take,T1,vix,8,95,0.1266,0.2213,0.2386,0.0199
minutes,would+take,T1,vix,9,95,0.1628,0.1151,0.2429,0.0177
minutes,would+take,T2,cfnai,-9,91,-0.0185,0.8617,-0.0776,0.4644
minutes,would+take,T2,cfnai,-8,91,-0.0229,0.8295,-0.0868,0.4131
minutes,would+take,T2,cfnai,-7,91,-0.0322,0.7618,-0.0819,0.4404
minutes,would+take,T2,cfnai,-6,91,-0.0293,0.7829,-0.0473,0.6563
minutes,would+take,T2,cfnai,-5,91,-0.0572,0.5901,-0.1305,0.2176
minutes,would+take,T2,cfnai,-4,91,-0.0922,0.3848,-0.1865,0.0768
minutes,would+take,T2,cfnai,-3,91,-0.104,0.3265,-0.1919,0.0683
minutes,would+take,T2,cfnai,-2,91,-0.0944,0.3734,-0.1302,0.2188
minutes,would+take,T2,cfnai,-1,91,-0.1065,0.3152,-0.1505,0.1544
minutes,would+take,T2,cfnai,0,91,-0.1035,0.3291,-0.1472,0.1638
minutes,would+take,T2,cfnai,1,91,-0.1555,0.1409,-0.17,0.1071
minutes,would+take,T2,cfnai,2,91,-0.2205,0.0357,-0.2589,0.0132
minutes,would+take,T2,cfnai,3,91,-0.2469,0.0183,-0.279,0.0074
minutes,would+take,T2,cfnai,4,90,-0.0993,0.3519,-0.272,0.0095
minutes,would+take,T2,cfnai,5,89,-0.1062,0.3219,-0.2654,0.012
minutes,would+take,T2,cfnai,6,89,-0.0712,0.5075,-0.2329,0.0281
minutes,would+take,T2,cfnai,7,88,-0.0281,0.7949,-0.1833,0.0873
minutes,would+take,T2,cfnai,8,87,-0.0232,0.8308,-0.1694,0.1167
minutes,would+take,T2,cfnai,9,87,-0.0008,0.9942,-0.1587,0.142
minutes,would+take,T2,vix,-9,91,0.081,0.4453,0.0906,0.3932
minutes,would+take,T2,vix,-8,91,0.1091,0.3032,0.1373,0.1944
minutes,would+take,T2,vix,-7,91,0.1123,0.2892,0.1658,0.1162
minutes,would+take,T2,vix,-6,91,0.1688,0.1097,0.1519,0.1507
minutes,would+take,T2,vix,-5,91,0.1798,0.0881,0.2024,0.0544
minutes,would+take,T2,vix,-4,91,0.1642,0.1198,0.2039,0.0526
minutes,would+take,T2,vix,-3,91,0.169,0.1093,0.1818,0.0846
minutes,would+take,T2,vix,-2,91,0.2634,0.0117,0.2734,0.0087
minutes,would+take,T2,vix,-1,91,0.2954,0.0045,0.2998,0.0039
minutes,would+take,T2,vix,0,91,0.2287,0.0292,0.2304,0.028
minutes,would+take,T2,vix,1,91,0.2331,0.0262,0.2772,0.0078
minutes,would+take,T2,vix,2,91,0.3429,0.0009,0.3678,0.0003
minutes,would+take,T2,vix,3,91,0.2293,0.0288,0.2992,0.004
minutes,would+take,T2,vix,4,90,0.2493,0.0178,0.3463,0.0008
minutes,would+take,T2,vix,5,89,0.1937,0.069,0.3069,0.0034
minutes,would+take,T2,vix,6,89,0.1566,0.1428,0.2736,0.0095
minutes,would+take,T2,vix,7,88,0.1611,0.1338,0.2137,0.0456
minutes,would+take,T2,vix,8,87,0.1067,0.3252,0.2336,0.0295
minutes,would+take,T2,vix,9,87,0.1439,0.1835,0.2346,0.0287
statement,ALL,T1,cfnai,-9,101,-0.032,0.7509,-0.232,0.0196
statement,ALL,T1,cfnai,-8,101,-0.0655,0.5153,-0.244,0.0139
statement,ALL,T1,cfnai,-7,101,-0.1178,0.2408,-0.2803,0.0045
statement,ALL,T1,cfnai,-6,101,-0.1254,0.2113,-0.1992,0.0459
statement,ALL,T1,cfnai,-5,101,-0.0917,0.3618,-0.1812,0.0698
statement,ALL,T1,cfnai,-4,101,-0.0405,0.6873,-0.132,0.1883
statement,ALL,T1,cfnai,-3,101,-0.081,0.421,-0.1004,0.318
statement,ALL,T1,cfnai,-2,101,-0.0573,0.569,-0.1242,0.2158
statement,ALL,T1,cfnai,-1,101,-0.0389,0.699,-0.0476,0.6363
statement,ALL,T1,cfnai,0,101,0.0574,0.5685,0.0426,0.6723
statement,ALL,T1,cfnai,1,101,0.233,0.019,0.1211,0.2277
statement,ALL,T1,cfnai,2,101,0.2725,0.0058,0.139,0.1657
statement,ALL,T1,cfnai,3,101,0.3176,0.0012,0.1521,0.1288
statement,ALL,T1,cfnai,4,100,0.0719,0.4774,-0.0039,0.9693
statement,ALL,T1,cfnai,5,99,0.0704,0.4886,0.0353,0.7284
statement,ALL,T1,cfnai,6,99,0.0989,0.3301,0.0498,0.6244
statement,ALL,T1,cfnai,7,98,0.0506,0.6206,0.0141,0.8906
statement,ALL,T1,cfnai,8,97,0.0624,0.5434,0.0105,0.9183
statement,ALL,T1,cfnai,9,97,-0.0272,0.7911,-0.0234,0.8199
statement,ALL,T1,vix,-9,101,0.2286,0.0215,0.2496,0.0118
statement,ALL,T1,vix,-8,101,0.2718,0.006,0.2855,0.0038
statement,ALL,T1,vix,-7,101,0.2083,0.0366,0.1588,0.1126
statement,ALL,T1,vix,-6,101,0.173,0.0837,0.1405,0.1612
statement,ALL,T1,vix,-5,101,0.2105,0.0346,0.1884,0.0592
statement,ALL,T1,vix,-4,101,0.2137,0.0319,0.228,0.0218
statement,ALL,T1,vix,-3,101,0.2119,0.0334,0.2561,0.0097
statement,ALL,T1,vix,-2,101,0.2189,0.0279,0.2227,0.0252
statement,ALL,T1,vix,-1,101,0.1466,0.1434,0.1221,0.2237
statement,ALL,T1,vix,0,101,-0.1479,0.1399,-0.0319,0.7515
statement,ALL,T1,vix,1,101,-0.0751,0.4557,0.0161,0.8732
statement,ALL,T1,vix,2,101,-0.1819,0.0687,-0.0555,0.5817
statement,ALL,T1,vix,3,101,-0.1999,0.045,-0.035,0.7283
statement,ALL,T1,vix,4,100,-0.2009,0.045,-0.0827,0.4134
statement,ALL,T1,vix,5,99,-0.2493,0.0128,-0.1081,0.287
statement,ALL,T1,vix,6,99,-0.3006,0.0025,-0.134,0.1862
statement,ALL,T1,vix,7,98,-0.2425,0.0161,-0.1167,0.2526
statement,ALL,T1,vix,8,97,-0.2251,0.0267,-0.1311,0.2004
statement,ALL,T1,vix,9,97,-0.2407,0.0176,-0.1443,0.1586
statement,ALL,T2,cfnai,-9,91,-0.0325,0.7599,-0.2652,0.0111
statement,ALL,T2,cfnai,-8,91,-0.0476,0.6544,-0.2409,0.0215
statement,ALL,T2,cfnai,-7,91,-0.1033,0.3297,-0.2538,0.0152
statement,ALL,T2,cfnai,-6,91,-0.1049,0.3226,-0.2209,0.0354
statement,ALL,T2,cfnai,-5,91,-0.1403,0.1848,-0.2246,0.0324
statement,ALL,T2,cfnai,-4,91,-0.1785,0.0904,-0.2191,0.037
statement,ALL,T2,cfnai,-3,91,-0.1571,0.1369,-0.1804,0.087
statement,ALL,T2,cfnai,-2,91,-0.1355,0.2004,-0.1783,0.0909
statement,ALL,T2,cfnai,-1,91,-0.0741,0.4851,-0.1071,0.3121
statement,ALL,T2,cfnai,0,91,-0.0628,0.5543,-0.0581,0.5844
statement,ALL,T2,cfnai,1,91,0.0122,0.9088,0.001,0.9927
statement,ALL,T2,cfnai,2,91,0.0093,0.93,0.0198,0.8524
statement,ALL,T2,cfnai,3,91,0.1334,0.2074,0.0264,0.8035
statement,ALL,T2,cfnai,4,90,0.1963,0.0637,-0.0108,0.9193
statement,ALL,T2,cfnai,5,89,0.2478,0.0192,0.0507,0.6372
statement,ALL,T2,cfnai,6,89,0.3036,0.0038,0.1178,0.2716
statement,ALL,T2,cfnai,7,88,0.1563,0.1459,0.1012,0.3483
statement,ALL,T2,cfnai,8,87,0.125,0.2485,0.0776,0.4748
statement,ALL,T2,cfnai,9,87,0.0102,0.9252,0.0409,0.707
statement,ALL,T2,vix,-9,91,0.2531,0.0155,0.2525,0.0157
statement,ALL,T2,vix,-8,91,0.2971,0.0042,0.2775,0.0078
statement,ALL,T2,vix,-7,91,0.2332,0.0261,0.1935,0.0662
statement,ALL,T2,vix,-6,91,0.1378,0.1928,0.1174,0.2677
statement,ALL,T2,vix,-5,91,0.1945,0.0647,0.1763,0.0945
statement,ALL,T2,vix,-4,91,0.143,0.1763,0.1447,0.1712
statement,ALL,T2,vix,-3,91,0.1604,0.1289,0.1821,0.0841
statement,ALL,T2,vix,-2,91,0.1326,0.2102,0.1268,0.2311
statement,ALL,T2,vix,-1,91,0.0985,0.3528,0.0815,0.4423
statement,ALL,T2,vix,0,91,-0.0122,0.9089,-0.0444,0.6757
statement,ALL,T2,vix,1,91,0.0718,0.499,0.0498,0.6395
statement,ALL,T2,vix,2,91,-0.0369,0.7283,-0.0258,0.8083
statement,ALL,T2,vix,3,91,-0.1203,0.2561,0.0127,0.9045
statement,ALL,T2,vix,4,90,-0.1543,0.1464,-0.046,0.6669
statement,ALL,T2,vix,5,89,-0.2303,0.0299,-0.0692,0.5191
statement,ALL,T2,vix,6,89,-0.2769,0.0086,-0.0862,0.4218
statement,ALL,T2,vix,7,88,-0.1855,0.0835,-0.0649,0.5479
statement,ALL,T2,vix,8,87,-0.1813,0.0929,-0.0793,0.4655
statement,ALL,T2,vix,9,87,-0.2091,0.052,-0.0906,0.4041
statement,could,T1,cfnai,-9,101,-0.029,0.7734,-0.0988,0.3257
statement,could,T1,cfnai,-8,101,-0.0195,0.8469,-0.0795,0.4294
statement,could,T1,cfnai,-7,101,-0.0584,0.562,-0.1111,0.2685
statement,could,T1,cfnai,-6,101,-0.0196,0.8458,-0.0585,0.5609
statement,could,T1,cfnai,-5,101,-0.0206,0.8379,-0.0826,0.4113
statement,could,T1,cfnai,-4,101,0.0356,0.7239,-0.0421,0.6756
statement,could,T1,cfnai,-3,101,0.1041,0.3003,-0.0443,0.6602
statement,could,T1,cfnai,-2,101,0.1416,0.1578,-0.0624,0.535
statement,could,T1,cfnai,-1,101,0.135,0.1783,-0.0597,0.5533
statement,could,T1,cfnai,0,101,0.0864,0.3904,-0.0581,0.5636
statement,could,T1,cfnai,1,101,0.1195,0.2341,-0.0409,0.685
