layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
min_staff_desk,will,modal,35,71942,132,577487,486.5,228.6,13.54,0.0002,1.105,112.8,+,0.0014
min_staff_desk,would,modal,307,71942,2927,577487,4267.3,5068.5,8.62,0.0033,-0.246,-15.8,-,0.01
min_staff_desk,could,modal,138,71942,1373,577487,1918.2,2377.5,6.13,0.0133,-0.305,-19.3,-,0.0266
min_staff_desk,can,modal,5,71942,34,577487,69.5,58.9,0.12,0.7344,0.356,18.0,+,0.7344
min_staff_desk,should,modal,27,71942,297,577487,375.3,514.3,2.68,0.1014,-0.431,-27.0,-,0.1521
min_staff_desk,may,modal,41,71942,273,577487,569.9,472.7,1.19,0.2755,0.285,20.6,+,0.3305
min_staff,will,modal,16,249885,151,399544,64.0,377.9,71.8,0.0,-2.522,-83.1,-,0.0
min_staff,would,modal,327,249885,2907,399544,1308.6,7275.8,1330.48,0.0,-2.473,-82.0,-,0.0
min_staff,could,modal,132,249885,1379,399544,528.2,3451.4,696.22,0.0,-2.703,-84.7,-,0.0
min_staff,can,modal,2,249885,37,399544,8.0,92.6,23.99,0.0,-3.23,-91.4,-,0.0
min_staff,should,modal,5,249885,319,399544,20.0,798.4,267.84,0.0,-5.183,-97.5,-,0.0
min_staff,may,modal,57,249885,257,399544,228.1,643.2,61.08,0.0,-1.486,-64.5,-,0.0
min_participants,will,modal,30,223992,137,425437,133.9,322.0,22.5,0.0,-1.247,-58.4,-,0.0
min_participants,would,modal,1537,223992,1697,425437,6861.9,3988.8,232.45,0.0,0.783,72.0,+,0.0
min_participants,could,modal,875,223992,636,425437,3906.4,1494.9,344.14,0.0,1.385,161.3,+,0.0
min_participants,can,modal,8,223992,31,425437,35.7,72.9,3.68,0.0552,-0.964,-51.0,-,0.0552
min_participants,should,modal,149,223992,175,425437,665.2,411.3,18.19,0.0,0.694,61.7,+,0.0
min_participants,may,modal,157,223992,157,425437,700.9,369.0,31.77,0.0,0.925,89.9,+,0.0
min_committee,will,modal,37,62833,130,586596,588.9,221.6,22.65,0.0,1.424,165.7,+,0.0
min_committee,would,modal,719,62833,2515,586596,11443.0,4287.4,443.48,0.0,1.417,166.9,+,0.0
min_committee,could,modal,83,62833,1428,586596,1321.0,2434.4,35.3,0.0,-0.874,-45.7,-,0.0
min_committee,can,modal,3,62833,36,586596,47.7,61.4,0.19,0.6651,-0.16,-22.2,-,0.7981
min_committee,should,modal,85,62833,239,586596,1352.8,407.4,72.77,0.0,1.737,232.0,+,0.0
min_committee,may,modal,31,62833,283,586596,493.4,482.4,0.01,0.906,0.053,2.3,+,0.906
min_special,will,modal,49,40777,118,608652,1201.7,193.9,84.44,0.0,2.64,519.8,+,0.0
min_special,would,modal,344,40777,2890,608652,8436.1,4748.2,87.45,0.0,0.831,77.7,+,0.0
min_special,could,modal,283,40777,1228,608652,6940.2,2017.6,268.51,0.0,1.784,244.0,+,0.0
min_special,can,modal,21,40777,18,608652,515.0,29.6,64.75,0.0,4.117,1641.4,+,0.0
min_special,should,modal,58,40777,266,608652,1422.4,437.0,51.09,0.0,1.712,225.5,+,0.0
min_special,may,modal,28,40777,286,608652,686.7,469.9,3.31,0.0688,0.57,46.1,+,0.0688
