layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
pc_chair,will,modal,4341,533106,1169,234853,8142.8,4977.6,243.9,0.0,0.71,63.6,+,0.0
pc_chair,would,modal,3127,533106,573,234853,5865.6,2439.8,450.75,0.0,1.264,140.4,+,0.0
pc_chair,could,modal,626,533106,355,234853,1174.3,1511.6,14.08,0.0002,-0.365,-22.3,-,0.0002
pc_chair,can,modal,1610,533106,514,234853,3020.0,2188.6,42.59,0.0,0.464,38.0,+,0.0
pc_chair,should,modal,497,533106,210,234853,932.3,894.2,0.26,0.6112,0.058,4.3,+,0.6112
pc_chair,may,modal,485,533106,382,234853,909.8,1626.5,69.58,0.0,-0.839,-44.1,-,0.0
pc_chair,would+say,unit,662,533106,1,234853,1241.8,4.3,470.66,0.0,7.604,29063.6,+,0.0
pc_chair,will+continue,unit,243,533106,77,234853,455.8,327.9,6.7,0.0096,0.469,39.0,+,0.0104
pc_chair,will+have,unit,216,533106,20,234853,405.2,85.2,68.1,0.0,2.218,375.8,+,0.0
pc_chair,will+see,unit,177,533106,4,234853,332.0,17.0,100.29,0.0,4.119,1849.4,+,0.0
pc_chair,can+do,unit,159,533106,22,234853,298.3,93.7,34.27,0.0,1.643,218.4,+,0.0
pc_chair,will+do,unit,151,533106,14,234853,283.2,59.6,47.56,0.0,2.203,375.2,+,0.0
pc_chair,will+take,unit,146,533106,28,234853,273.9,119.2,19.4,0.0,1.179,129.7,+,0.0
pc_chair,will+look,unit,143,533106,5,234853,268.2,21.3,72.54,0.0,3.523,1159.9,+,0.0
pc_chair,will+say,unit,132,533106,4,234853,247.6,17.0,69.75,0.0,3.697,1353.8,+,0.0
pc_chair,would+like,unit,112,533106,54,234853,210.1,229.9,0.29,0.588,-0.137,-8.6,-,0.6112
pc_chair,would+want,unit,108,533106,1,234853,202.6,4.3,69.84,0.0,4.994,4657.8,+,0.0
