key,unit,period,macro,p_text_to_macro,p_macro_to_text,n,q_text_to_macro,q_macro_to_text
minutes,ALL,T1,cfnai,0.2448,0.8072,99,0.858991304347826,0.9225142857142857
minutes,ALL,T1,vix,0.2224,0.5284,99,0.858991304347826,0.8860828828828828
minutes,ALL,T2,cfnai,0.6547,0.0632,91,0.9603692307692308,0.4615111111111111
minutes,ALL,T2,vix,0.2956,0.6522,91,0.858991304347826,0.8860828828828828
minutes,could,T1,cfnai,0.0067,0.4843,99,0.576,0.8860828828828828
minutes,could,T1,vix,0.1034,0.5603,99,0.858991304347826,0.8860828828828828
minutes,could,T2,cfnai,0.4421,0.9646,91,0.9127225806451613,0.9882412698412698
minutes,could,T2,vix,0.2996,0.3919,91,0.858991304347826,0.8860828828828828
minutes,may,T1,cfnai,0.7803,0.7247,99,0.9603692307692308,0.8860828828828828
minutes,may,T1,vix,0.7156,0.0924,99,0.9603692307692308,0.5631999999999999
minutes,may,T2,cfnai,0.7965,0.5748,91,0.9667555555555555,0.8860828828828828
minutes,may,T2,vix,0.7489,0.7684,91,0.9603692307692308,0.8860828828828828
minutes,should,T1,cfnai,0.8144,0.7519,99,0.9667555555555555,0.8860828828828828
minutes,should,T1,vix,0.7076,0.2944,99,0.9603692307692308,0.8475826086956522
minutes,should,T2,cfnai,0.7056,0.2375,91,0.9603692307692308,0.7414634146341463
minutes,should,T2,vix,0.4173,0.4871,91,0.8923733333333334,0.8860828828828828
minutes,will,T1,cfnai,0.4156,0.8685,99,0.8923733333333334,0.9501538461538462
minutes,will,T1,vix,0.6656,0.6998,99,0.9603692307692308,0.8860828828828828
minutes,will,T2,cfnai,0.7563,0.9661,91,0.9603692307692308,0.9882412698412698
minutes,will,T2,vix,0.2386,0.8478,91,0.858991304347826,0.9435586206896551
minutes,would,T1,cfnai,0.1731,0.5506,99,0.858991304347826,0.8860828828828828
minutes,would,T1,vix,0.4743,0.5392,99,0.9297126760563381,0.8860828828828828
minutes,would,T2,cfnai,0.6494,0.0159,91,0.9603692307692308,0.20352
minutes,would,T2,vix,0.6939,0.7642,91,0.9603692307692308,0.8860828828828828
minutes,would+be+appropriate,T1,cfnai,0.3416,0.0035,99,0.8923733333333334,0.112
minutes,would+be+appropriate,T1,vix,0.5739,0.1396,99,0.9603692307692308,0.6135466666666667
minutes,would+be+appropriate,T2,cfnai,0.2379,0.0054,91,0.858991304347826,0.136
minutes,would+be+appropriate,T2,vix,0.148,0.3492,91,0.858991304347826,0.8595692307692308
minutes,would+continue,T1,cfnai,0.3041,0.9316,99,0.858991304347826,0.9864325203252032
minutes,would+continue,T1,vix,0.606,0.0033,99,0.9603692307692308,0.112
