layer,feature,chi2,dof,p,cramers_v
min_committee,neg,10.3,5,0.0676454613291246,0.104
min_committee,passive,19.0,5,0.0019319542030726592,0.141
min_committee,perfect,66.1,5,6.495699995075914e-13,0.263
min_committee,progressive,2.3,5,0.7997878034166004,0.049
min_committee,cond,111.7,5,1.7537023529716978e-22,0.342
min_committee,reported,122.8,5,7.93972038254885e-25,0.358
