key,unit,period,macro,lag,p_text_to_macro,p_macro_to_text,n,q_text_to_macro
minutes,ALL,T1,cfnai,1,0.2882,0.5849,99,0.7577
minutes,ALL,T1,cfnai,2,0.0096,0.6755,99,0.0819
minutes,ALL,T1,cfnai,3,0.0223,0.7022,99,0.0891
minutes,ALL,T1,vix,1,0.0138,0.3057,99,0.1378
minutes,ALL,T1,vix,2,0.0473,0.1382,99,0.135
minutes,ALL,T1,vix,3,0.0172,0.1973,99,0.0878
minutes,ALL,T2,cfnai,1,0.0994,0.8218,91,0.6282
minutes,ALL,T2,cfnai,2,0.1583,0.924,91,0.7217
minutes,ALL,T2,cfnai,3,0.1352,0.4274,91,0.8717
minutes,ALL,T2,vix,1,0.2686,0.2225,91,0.666
minutes,ALL,T2,vix,2,0.2634,0.0991,91,0.7217
minutes,ALL,T2,vix,3,0.3051,0.1056,91,0.8717
minutes,could,T1,cfnai,1,0.3466,0.3508,99,0.7577
minutes,could,T1,cfnai,2,0.8271,0.3172,99,0.9665
minutes,could,T1,cfnai,3,0.0118,0.388,99,0.0878
minutes,could,T1,vix,1,0.5233,0.9835,99,0.8631
minutes,could,T1,vix,2,0.0385,0.3383,99,0.135
minutes,could,T1,vix,3,0.0555,0.4295,99,0.1587
minutes,could,T2,cfnai,1,0.3792,0.0745,91,0.666
minutes,could,T2,cfnai,2,0.1752,0.1432,91,0.7217
minutes,could,T2,cfnai,3,0.2013,0.0932,91,0.8717
minutes,could,T2,vix,1,0.1256,0.0437,91,0.6282
minutes,could,T2,vix,2,0.1863,0.0061,91,0.7217
minutes,could,T2,vix,3,0.5091,0.0123,91,0.8918
minutes,could/causative,T1,cfnai,1,0.8488,0.2312,99,0.9844
minutes,could/causative,T1,cfnai,2,0.6777,0.3926,99,0.9665
minutes,could/causative,T1,cfnai,3,0.8288,0.1623,99,0.9828
minutes,could/causative,T1,vix,1,0.8417,0.3918,99,0.9844
minutes,could/causative,T1,vix,2,0.9532,0.3522,99,0.9665
minutes,could/causative,T1,vix,3,0.965,0.205,99,0.9828
minutes,could/causative,T2,cfnai,1,0.3684,0.5447,91,0.666
minutes,could/causative,T2,cfnai,2,0.3028,0.3768,91,0.7217
minutes,could/causative,T2,cfnai,3,0.2968,0.3324,91,0.8717
minutes,could/causative,T2,vix,1,0.7316,0.2574,91,0.8129
minutes,could/causative,T2,vix,2,0.9709,0.3086,91,0.9803
minutes,could/causative,T2,vix,3,0.8357,0.2391,91,0.9452
minutes,should,T1,cfnai,1,0.7704,0.6369,99,0.9844
minutes,should,T1,cfnai,2,0.8113,0.783,99,0.9665
minutes,should,T1,cfnai,3,0.9609,0.9138,99,0.9828
minutes,should,T1,vix,1,0.3635,0.4146,99,0.7577
minutes,should,T1,vix,2,0.6743,0.7406,99,0.9665
minutes,should,T1,vix,3,0.8515,0.8062,99,0.9828
