layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
statement,will,modal,607,41906,1169,234853,14484.8,4977.6,394.43,0.0,1.542,191.0,+,0.0
statement,would,modal,49,41906,573,234853,1169.3,2439.8,30.09,0.0,-1.048,-52.1,-,0.0
statement,could,modal,50,41906,355,234853,1193.1,1511.6,2.6,0.1067,-0.329,-21.1,-,0.1261
statement,can,modal,4,41906,514,234853,95.5,2188.6,137.01,0.0,-4.351,-95.6,-,0.0
statement,should,modal,33,41906,210,234853,787.5,894.2,0.47,0.4908,-0.165,-11.9,-,0.5184
statement,may,modal,27,41906,382,234853,644.3,1626.5,28.43,0.0,-1.311,-60.4,-,0.0
statement,will/activity,unit,132,41906,179,234853,3149.9,762.2,133.13,0.0,2.049,313.3,+,0.0
statement,will/aspectual,unit,126,41906,114,234853,3006.7,485.4,181.03,0.0,2.63,519.4,+,0.0
statement,will/mental,unit,105,41906,68,234853,2505.6,289.5,186.9,0.0,3.11,765.4,+,0.0
statement,will/policy_action,unit,57,41906,77,234853,1360.2,327.9,57.72,0.0,2.056,314.9,+,0.0
statement,will/copular_adj,unit,51,41906,84,234853,1217.0,357.7,41.13,0.0,1.772,240.3,+,0.0
statement,could/causative,unit,50,41906,58,234853,1193.1,247.0,58.69,0.0,2.274,383.1,+,0.0
statement,will/occurrence,unit,47,41906,119,234853,1121.6,506.7,18.69,0.0,1.156,121.3,+,0.0
statement,would/copular_adj,unit,46,41906,92,234853,1097.7,391.7,28.2,0.0,1.494,180.2,+,0.0
statement,will/causative,unit,38,41906,50,234853,906.8,212.9,39.53,0.0,2.095,325.9,+,0.0
statement,will/existence,unit,29,41906,58,234853,692.0,247.0,17.78,0.0,1.499,180.2,+,0.0
statement,should/activity,unit,21,41906,40,234853,501.1,170.3,13.87,0.0002,1.573,194.2,+,0.0003
statement,may/causative,unit,16,41906,43,234853,381.8,183.1,5.56,0.0183,1.088,108.5,+,0.0265
statement,will/communication,unit,12,41906,117,234853,286.4,498.2,3.88,0.0489,-0.746,-42.5,-,0.0605
statement,may/copular_adj,unit,10,41906,45,234853,238.6,191.6,0.38,0.5398,0.371,24.5,+,0.5398
statement,will/other,unit,10,41906,253,234853,238.6,1077.3,35.83,0.0,-2.107,-77.8,-,0.0
statement,should/causative,unit,6,41906,10,234853,143.2,42.6,4.77,0.029,1.795,236.3,+,0.0377
statement,should/policy_action,unit,6,41906,22,234853,143.2,93.7,0.78,0.377,0.695,52.8,+,0.4262
statement,can/copular_adj,unit,2,41906,41,234853,47.7,174.6,4.84,0.0279,-1.567,-72.7,-,0.0377
statement,can/other,unit,2,41906,155,234853,47.7,660.0,37.02,0.0,-3.472,-92.8,-,0.0
statement,would/aspectual,unit,2,41906,18,234853,47.7,76.6,0.46,0.4984,-0.401,-37.7,-,0.5184
speech_chair,will,modal,1169,234853,607,41906,4977.6,14484.8,394.43,0.0,-1.542,-65.6,-,0.0
speech_chair,would,modal,573,234853,49,41906,2439.8,1169.3,30.09,0.0,1.048,108.7,+,0.0
speech_chair,could,modal,355,234853,50,41906,1511.6,1193.1,2.6,0.1067,0.329,26.7,+,0.111
speech_chair,can,modal,514,234853,4,41906,2188.6,95.5,137.01,0.0,4.351,2192.9,+,0.0
speech_chair,should,modal,210,234853,33,41906,894.2,787.5,0.47,0.4908,0.165,13.5,+,0.4908
speech_chair,may,modal,382,234853,27,41906,1626.5,644.3,28.43,0.0,1.311,152.5,+,0.0
speech_chair,will/other,unit,253,234853,10,41906,1077.3,238.6,35.83,0.0,2.107,351.4,+,0.0
speech_chair,will/activity,unit,179,234853,132,41906,762.2,3149.9,133.13,0.0,-2.049,-75.8,-,0.0
speech_chair,would/other,unit,158,234853,0,41906,672.8,0.0,51.88,0.0,5.822,inf,+,0.0
speech_chair,can/other,unit,155,234853,2,41906,660.0,47.7,37.02,0.0,3.472,1282.9,+,0.0
speech_chair,will/occurrence,unit,119,234853,47,41906,506.7,1121.6,18.69,0.0,-1.156,-54.8,-,0.0
speech_chair,will/communication,unit,117,234853,12,41906,498.2,286.4,3.88,0.0489,0.746,74.0,+,0.0529
speech_chair,will/aspectual,unit,114,234853,126,41906,485.4,3006.7,181.03,0.0,-2.63,-83.9,-,0.0
speech_chair,can/activity,unit,109,234853,0,41906,464.1,0.0,35.79,0.0,5.288,inf,+,0.0
speech_chair,would/copular_adj,unit,92,234853,46,41906,391.7,1097.7,28.2,0.0,-1.494,-64.3,-,0.0
speech_chair,will/copular_adj,unit,84,234853,51,41906,357.7,1217.0,41.13,0.0,-1.772,-70.6,-,0.0
speech_chair,may/other,unit,83,234853,1,41906,353.4,23.9,20.18,0.0,3.312,1381.0,+,0.0
speech_chair,could/other,unit,81,234853,0,41906,344.9,0.0,26.6,0.0,4.862,inf,+,0.0
speech_chair,will/policy_action,unit,77,234853,57,41906,327.9,1360.2,57.72,0.0,-2.056,-75.9,-,0.0
speech_chair,may/activity,unit,71,234853,0,41906,302.3,0.0,23.31,0.0,4.673,inf,+,0.0
speech_chair,will/mental,unit,68,234853,105,41906,289.5,2505.6,186.9,0.0,-3.11,-88.4,-,0.0
speech_chair,could/causative,unit,58,234853,50,41906,247.0,1193.1,58.69,0.0,-2.274,-79.3,-,0.0
speech_chair,will/existence,unit,58,234853,29,41906,247.0,692.0,17.78,0.0,-1.499,-64.3,-,0.0
speech_chair,could/activity,unit,57,234853,0,41906,242.7,0.0,18.72,0.0,4.359,inf,+,0.0
speech_chair,should/other,unit,56,234853,0,41906,238.4,0.0,18.39,0.0,4.334,inf,+,0.0
speech_chair,would/activity,unit,52,234853,0,41906,221.4,0.0,17.08,0.0,4.228,inf,+,0.0
