layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
statement,will,modal,607,41906,5510,767959,14484.8,7174.9,224.32,0.0,1.015,101.9,+,0.0
statement,would,modal,49,41906,3700,767959,1169.3,4818.0,160.97,0.0,-2.028,-75.7,-,0.0
statement,could,modal,50,41906,981,767959,1193.1,1277.4,0.23,0.6344,-0.085,-6.6,-,0.6595
statement,can,modal,4,41906,2124,767959,95.5,2765.8,191.19,0.0,-4.687,-96.5,-,0.0
statement,should,modal,33,41906,707,767959,787.5,920.6,0.81,0.369,-0.205,-14.5,-,0.3997
statement,may,modal,27,41906,867,767959,644.3,1129.0,9.88,0.0017,-0.784,-42.9,-,0.0026
statement,will/activity,unit,132,41906,1024,767959,3149.9,1333.4,69.46,0.0,1.245,136.2,+,0.0
statement,will/aspectual,unit,126,41906,450,767959,3006.7,586.0,188.93,0.0,2.363,413.1,+,0.0
statement,will/mental,unit,105,41906,657,767959,2505.6,855.5,80.68,0.0,1.556,192.9,+,0.0
statement,will/policy_action,unit,57,41906,374,767959,1360.2,487.0,40.61,0.0,1.492,179.3,+,0.0
statement,will/copular_adj,unit,51,41906,484,767959,1217.0,630.2,16.78,0.0,0.962,93.1,+,0.0001
statement,could/causative,unit,50,41906,146,767959,1193.1,190.1,89.05,0.0,2.659,527.6,+,0.0
statement,will/occurrence,unit,47,41906,394,767959,1121.6,513.0,20.98,0.0,1.142,118.6,+,0.0
statement,would/copular_adj,unit,46,41906,362,767959,1097.7,471.4,23.51,0.0,1.233,132.9,+,0.0
statement,will/causative,unit,38,41906,155,767959,906.8,201.8,50.06,0.0,2.182,349.3,+,0.0
statement,will/existence,unit,29,41906,488,767959,692.0,635.5,0.19,0.6595,0.146,8.9,+,0.6595
statement,should/activity,unit,21,41906,154,767959,501.1,200.5,12.32,0.0004,1.351,149.9,+,0.0007
statement,may/causative,unit,16,41906,69,767959,381.8,89.8,19.88,0.0,2.121,324.9,+,0.0
statement,will/communication,unit,12,41906,384,767959,286.4,500.0,4.33,0.0374,-0.747,-42.7,-,0.0512
statement,may/copular_adj,unit,10,41906,106,767959,238.6,138.0,2.36,0.1244,0.853,72.9,+,0.1618
statement,will/other,unit,10,41906,684,767959,238.6,890.7,27.26,0.0,-1.831,-73.2,-,0.0
statement,should/causative,unit,6,41906,25,767959,143.2,32.6,7.73,0.0054,2.224,339.8,+,0.0078
statement,should/policy_action,unit,6,41906,55,767959,143.2,71.6,2.16,0.1414,1.102,99.9,+,0.1671
statement,can/copular_adj,unit,2,41906,91,767959,47.7,118.5,2.2,0.1379,-0.998,-59.7,-,0.1671
statement,can/other,unit,2,41906,506,767959,47.7,658.9,39.47,0.0,-3.467,-92.8,-,0.0
statement,would/aspectual,unit,2,41906,71,767959,47.7,92.5,1.06,0.304,-0.642,-48.4,-,0.3437
pc_chair,will,modal,4341,533106,1776,276759,8142.8,6417.1,73.78,0.0,0.343,26.9,+,0.0
pc_chair,would,modal,3127,533106,622,276759,5865.6,2247.4,581.63,0.0,1.383,161.0,+,0.0
pc_chair,could,modal,626,533106,405,276759,1174.3,1463.4,11.71,0.0006,-0.318,-19.8,-,0.0009
pc_chair,can,modal,1610,533106,518,276759,3020.0,1871.7,96.77,0.0,0.689,61.4,+,0.0
pc_chair,should,modal,497,533106,243,276759,932.3,878.0,0.59,0.4422,0.085,6.2,+,0.479
pc_chair,may,modal,485,533106,409,276759,909.8,1477.8,51.03,0.0,-0.7,-38.4,-,0.0
pc_chair,would/communication,unit,846,533106,26,276759,1586.9,93.9,529.46,0.0,4.052,1589.2,+,0.0
pc_chair,will/activity,unit,845,533106,311,276759,1585.1,1123.7,28.26,0.0,0.495,41.1,+,0.0
pc_chair,will/mental,unit,589,533106,173,276759,1104.8,625.1,47.73,0.0,0.819,76.7,+,0.0
pc_chair,would/mental,unit,475,533106,39,276759,891.0,140.9,204.89,0.0,2.644,532.3,+,0.0
pc_chair,will/other,unit,431,533106,263,276759,808.5,950.3,4.21,0.0403,-0.234,-14.9,-,0.0523
pc_chair,will/existence,unit,430,533106,87,276759,806.6,314.4,77.88,0.0,1.353,156.6,+,0.0
pc_chair,can/activity,unit,428,533106,109,276759,802.8,393.8,50.17,0.0,1.023,103.8,+,0.0
pc_chair,will/copular_adj,unit,400,533106,135,276759,750.3,487.8,19.99,0.0,0.618,53.8,+,0.0
pc_chair,would/other,unit,388,533106,158,276759,727.8,570.9,6.84,0.0089,0.348,27.5,+,0.0122
pc_chair,can/other,unit,351,533106,157,276759,658.4,567.3,2.45,0.1174,0.212,16.1,+,0.1454
pc_chair,would/activity,unit,344,533106,52,276759,645.3,187.9,91.36,0.0,1.768,243.4,+,0.0
pc_chair,will/aspectual,unit,336,533106,240,276759,630.3,867.2,13.95,0.0002,-0.461,-27.3,-,0.0003
pc_chair,will/policy_action,unit,297,533106,134,276759,557.1,484.2,1.85,0.1739,0.199,15.1,+,0.1965
pc_chair,will/copular_nom,unit,287,533106,41,276759,538.4,148.1,80.9,0.0,1.847,263.4,+,0.0
pc_chair,will/occurrence,unit,275,533106,166,276759,515.8,599.8,2.32,0.1275,-0.219,-14.0,-,0.1507
pc_chair,would/copular_adj,unit,270,533106,138,276759,506.5,498.6,0.02,0.8814,0.02,1.6,+,0.8814
pc_chair,will/communication,unit,267,533106,129,276759,500.8,466.1,0.45,0.501,0.101,7.5,+,0.521
pc_chair,would/existence,unit,251,533106,47,276759,470.8,169.8,51.06,0.0,1.459,177.2,+,0.0
pc_chair,can/mental,unit,237,533106,40,276759,444.6,144.5,55.36,0.0,1.606,207.6,+,0.0
pc_chair,would/copular_nom,unit,219,533106,18,276759,410.8,65.0,94.41,0.0,2.623,531.6,+,0.0
speech_chair,will,modal,1169,234853,4948,575012,4977.6,8605.0,315.34,0.0,-0.789,-42.2,-,0.0
speech_chair,would,modal,573,234853,3176,575012,2439.8,5523.4,387.87,0.0,-1.178,-55.8,-,0.0
speech_chair,could,modal,355,234853,676,575012,1511.6,1175.6,14.3,0.0002,0.364,28.6,+,0.0002
speech_chair,can,modal,514,234853,1614,575012,2188.6,2806.9,25.15,0.0,-0.358,-22.0,-,0.0
speech_chair,should,modal,210,234853,530,575012,894.2,921.7,0.14,0.7092,-0.042,-3.0,-,0.8017
speech_chair,may,modal,382,234853,512,575012,1626.5,890.4,76.08,0.0,0.87,82.7,+,0.0
speech_chair,will/other,unit,253,234853,441,575012,1077.3,766.9,17.93,0.0,0.491,40.5,+,0.0
speech_chair,will/activity,unit,179,234853,977,575012,762.2,1699.1,115.85,0.0,-1.153,-55.1,-,0.0
speech_chair,would/other,unit,158,234853,388,575012,672.8,674.8,0.0,0.9748,-0.002,-0.3,-,0.9748
speech_chair,can/other,unit,155,234853,353,575012,660.0,613.9,0.56,0.4547,0.107,7.5,+,0.5373
speech_chair,will/occurrence,unit,119,234853,322,575012,506.7,560.0,0.88,0.3476,-0.14,-9.5,-,0.4304
speech_chair,will/communication,unit,117,234853,279,575012,498.2,485.2,0.06,0.811,0.042,2.7,+,0.8785
speech_chair,will/aspectual,unit,114,234853,462,575012,485.4,803.5,25.57,0.0,-0.722,-39.6,-,0.0
speech_chair,can/activity,unit,109,234853,428,575012,464.1,744.3,21.19,0.0,-0.677,-37.6,-,0.0
speech_chair,would/copular_adj,unit,92,234853,316,575012,391.7,549.6,8.66,0.0032,-0.483,-28.7,-,0.0044
speech_chair,will/copular_adj,unit,84,234853,451,575012,357.7,784.3,51.78,0.0,-1.126,-54.4,-,0.0
speech_chair,may/other,unit,83,234853,70,575012,353.4,121.7,42.44,0.0,1.536,190.3,+,0.0
speech_chair,could/other,unit,81,234853,81,575012,344.9,140.9,31.44,0.0,1.292,144.8,+,0.0
speech_chair,will/policy_action,unit,77,234853,354,575012,327.9,615.6,28.53,0.0,-0.902,-46.7,-,0.0
speech_chair,may/activity,unit,71,234853,65,575012,302.3,113.0,32.03,0.0,1.418,167.4,+,0.0
speech_chair,will/mental,unit,68,234853,694,575012,289.5,1206.9,185.33,0.0,-2.05,-76.0,-,0.0
speech_chair,could/causative,unit,58,234853,138,575012,247.0,240.0,0.03,0.8552,0.048,2.9,+,0.8894
speech_chair,will/existence,unit,58,234853,459,575012,247.0,798.2,94.99,0.0,-1.682,-69.1,-,0.0
speech_chair,could/activity,unit,57,234853,110,575012,242.7,191.3,2.07,0.1502,0.349,26.9,+,0.1953
speech_chair,should/other,unit,56,234853,68,575012,238.4,118.3,14.49,0.0001,1.014,101.6,+,0.0002
speech_chair,would/activity,unit,52,234853,344,575012,221.4,598.2,56.38,0.0,-1.422,-63.0,-,0.0
