key,unit,period,macro,k,n,r,p_r,rho,p_rho
statement,ALL,T2,vix,4,90,-0.1543,0.1464,-0.046,0.6669
statement,ALL,T2,vix,5,89,-0.2303,0.0299,-0.0692,0.5191
statement,ALL,T2,vix,6,89,-0.2769,0.0086,-0.0862,0.4218
statement,ALL,T2,vix,7,88,-0.1855,0.0835,-0.0649,0.5479
statement,ALL,T2,vix,8,87,-0.1813,0.0929,-0.0793,0.4655
statement,ALL,T2,vix,9,87,-0.2091,0.052,-0.0906,0.4041
statement,could,T1,cfnai,-9,101,-0.029,0.7734,-0.0988,0.3257
statement,could,T1,cfnai,-8,101,-0.0195,0.8469,-0.0795,0.4294
statement,could,T1,cfnai,-7,101,-0.0584,0.562,-0.1111,0.2685
statement,could,T1,cfnai,-6,101,-0.0196,0.8458,-0.0585,0.5609
statement,could,T1,cfnai,-5,101,-0.0206,0.8379,-0.0826,0.4113
statement,could,T1,cfnai,-4,101,0.0356,0.7239,-0.0421,0.6756
statement,could,T1,cfnai,-3,101,0.1041,0.3003,-0.0443,0.6602
statement,could,T1,cfnai,-2,101,0.1416,0.1578,-0.0624,0.535
statement,could,T1,cfnai,-1,101,0.135,0.1783,-0.0597,0.5533
statement,could,T1,cfnai,0,101,0.0864,0.3904,-0.0581,0.5636
statement,could,T1,cfnai,1,101,0.1195,0.2341,-0.0409,0.685
statement,could,T1,cfnai,2,101,0.1324,0.1868,-0.0257,0.799
statement,could,T1,cfnai,3,101,0.0709,0.4812,-0.0411,0.6831
statement,could,T1,cfnai,4,100,-0.0435,0.6675,-0.1466,0.1455
statement,could,T1,cfnai,5,99,-0.0567,0.5772,-0.1733,0.0863
statement,could,T1,cfnai,6,99,-0.0137,0.8933,-0.1703,0.0918
statement,could,T1,cfnai,7,98,-0.0043,0.9662,-0.1694,0.0954
statement,could,T1,cfnai,8,97,0.0084,0.9351,-0.1636,0.1093
statement,could,T1,cfnai,9,97,-0.0127,0.9021,-0.1901,0.0621
statement,could,T1,vix,-9,101,0.384,0.0001,0.4364,0.0
statement,could,T1,vix,-8,101,0.3982,0.0,0.4632,0.0
statement,could,T1,vix,-7,101,0.387,0.0001,0.3971,0.0
statement,could,T1,vix,-6,101,0.3585,0.0002,0.3956,0.0
statement,could,T1,vix,-5,101,0.4288,0.0,0.4566,0.0
statement,could,T1,vix,-4,101,0.2998,0.0023,0.4583,0.0
statement,could,T1,vix,-3,101,0.2511,0.0113,0.4525,0.0
statement,could,T1,vix,-2,101,0.3728,0.0001,0.4567,0.0
statement,could,T1,vix,-1,101,0.2151,0.0307,0.3481,0.0004
statement,could,T1,vix,0,101,0.0329,0.7442,0.2842,0.004
statement,could,T1,vix,1,101,0.1389,0.1658,0.289,0.0034
statement,could,T1,vix,2,101,0.0929,0.3557,0.2368,0.0171
statement,could,T1,vix,3,101,0.0691,0.4924,0.2237,0.0245
statement,could,T1,vix,4,100,0.1619,0.1077,0.2635,0.0081
statement,could,T1,vix,5,99,0.0906,0.3726,0.2101,0.0369
statement,could,T1,vix,6,99,0.0135,0.8942,0.1988,0.0485
statement,could,T1,vix,7,98,0.0483,0.6367,0.1657,0.1031
statement,could,T1,vix,8,97,0.0351,0.7327,0.1657,0.1048
statement,could,T1,vix,9,97,0.0069,0.9464,0.1259,0.219
statement,could,T2,cfnai,-9,91,-0.0317,0.7658,-0.1533,0.1468
statement,could,T2,cfnai,-8,91,0.0145,0.8912,-0.114,0.2821
statement,could,T2,cfnai,-7,91,0.0025,0.9814,-0.1447,0.1711
statement,could,T2,cfnai,-6,91,0.043,0.6857,-0.1075,0.3104
statement,could,T2,cfnai,-5,91,-0.0072,0.9463,-0.1517,0.1511
statement,could,T2,cfnai,-4,91,-0.0315,0.767,-0.1615,0.1262
statement,could,T2,cfnai,-3,91,-0.0666,0.5305,-0.1655,0.1168
statement,could,T2,cfnai,-2,91,-0.079,0.4567,-0.1674,0.1127
statement,could,T2,cfnai,-1,91,-0.0984,0.3537,-0.1937,0.0659
statement,could,T2,cfnai,0,91,-0.1122,0.2898,-0.1692,0.1088
statement,could,T2,cfnai,1,91,-0.0879,0.4074,-0.1147,0.2791
statement,could,T2,cfnai,2,91,-0.0567,0.5933,-0.1018,0.3368
statement,could,T2,cfnai,3,91,-0.0138,0.8969,-0.0802,0.4497
statement,could,T2,cfnai,4,90,0.0777,0.4669,-0.1071,0.315
statement,could,T2,cfnai,5,89,0.0728,0.4978,-0.1274,0.2342
statement,could,T2,cfnai,6,89,0.1129,0.2923,-0.0987,0.3574
statement,could,T2,cfnai,7,88,0.0617,0.568,-0.1105,0.3053
statement,could,T2,cfnai,8,87,0.0555,0.6095,-0.1134,0.2957
statement,could,T2,cfnai,9,87,0.0286,0.7927,-0.1251,0.2482
statement,could,T2,vix,-9,91,0.4231,0.0,0.4126,0.0
statement,could,T2,vix,-8,91,0.4704,0.0,0.4481,0.0
statement,could,T2,vix,-7,91,0.4102,0.0001,0.3988,0.0001
statement,could,T2,vix,-6,91,0.3902,0.0001,0.3697,0.0003
statement,could,T2,vix,-5,91,0.45,0.0,0.458,0.0
statement,could,T2,vix,-4,91,0.4652,0.0,0.4629,0.0
statement,could,T2,vix,-3,91,0.4607,0.0,0.4791,0.0
statement,could,T2,vix,-2,91,0.5005,0.0,0.4985,0.0
statement,could,T2,vix,-1,91,0.4457,0.0,0.4378,0.0
statement,could,T2,vix,0,91,0.4149,0.0,0.4146,0.0
statement,could,T2,vix,1,91,0.4168,0.0,0.4331,0.0
statement,could,T2,vix,2,91,0.3973,0.0001,0.3832,0.0002
statement,could,T2,vix,3,91,0.2236,0.0331,0.3702,0.0003
statement,could,T2,vix,4,90,0.3042,0.0036,0.4043,0.0001
statement,could,T2,vix,5,89,0.1718,0.1073,0.3337,0.0014
statement,could,T2,vix,6,89,0.1026,0.3386,0.3406,0.0011
statement,could,T2,vix,7,88,0.1719,0.1092,0.2994,0.0046
statement,could,T2,vix,8,87,0.108,0.3196,0.2924,0.006
statement,could,T2,vix,9,87,0.0536,0.6221,0.2226,0.0382
statement,could+impede,T1,cfnai,-9,101,-0.0274,0.7853,-0.086,0.3923
statement,could+impede,T1,cfnai,-8,101,-0.0193,0.8482,-0.0757,0.452
statement,could+impede,T1,cfnai,-7,101,-0.0602,0.5496,-0.1188,0.2368
statement,could+impede,T1,cfnai,-6,101,-0.0208,0.8363,-0.071,0.4805
statement,could+impede,T1,cfnai,-5,101,-0.0214,0.832,-0.0903,0.3691
statement,could+impede,T1,cfnai,-4,101,0.0347,0.7307,-0.0593,0.5561
statement,could+impede,T1,cfnai,-3,101,0.0988,0.3254,-0.0621,0.537
statement,could+impede,T1,cfnai,-2,101,0.1358,0.1757,-0.0771,0.4432
statement,could+impede,T1,cfnai,-1,101,0.1278,0.2028,-0.0867,0.3887
statement,could+impede,T1,cfnai,0,101,0.0793,0.4306,-0.0836,0.4057
statement,could+impede,T1,cfnai,1,101,0.1104,0.2719,-0.0747,0.4581
statement,could+impede,T1,cfnai,2,101,0.122,0.2242,-0.0672,0.5043
statement,could+impede,T1,cfnai,3,101,0.0614,0.5417,-0.0823,0.4134
statement,could+impede,T1,cfnai,4,100,-0.0446,0.6594,-0.1748,0.0819
statement,could+impede,T1,cfnai,5,99,-0.0587,0.5637,-0.204,0.0428
statement,could+impede,T1,cfnai,6,99,-0.017,0.8672,-0.199,0.0483
statement,could+impede,T1,cfnai,7,98,-0.007,0.9455,-0.1925,0.0575
statement,could+impede,T1,cfnai,8,97,0.0056,0.9568,-0.1775,0.0821
statement,could+impede,T1,cfnai,9,97,-0.0129,0.9004,-0.1901,0.0622
statement,could+impede,T1,vix,-9,101,0.3927,0.0,0.4467,0.0
statement,could+impede,T1,vix,-8,101,0.408,0.0,0.4734,0.0
statement,could+impede,T1,vix,-7,101,0.3973,0.0,0.408,0.0
statement,could+impede,T1,vix,-6,101,0.368,0.0002,0.4049,0.0
statement,could+impede,T1,vix,-5,101,0.4412,0.0,0.4732,0.0
statement,could+impede,T1,vix,-4,101,0.3111,0.0015,0.471,0.0
statement,could+impede,T1,vix,-3,101,0.2624,0.008,0.4627,0.0
statement,could+impede,T1,vix,-2,101,0.3863,0.0001,0.4732,0.0
statement,could+impede,T1,vix,-1,101,0.2305,0.0204,0.3727,0.0001
statement,could+impede,T1,vix,0,101,0.0501,0.6189,0.3094,0.0016
statement,could+impede,T1,vix,1,101,0.1592,0.1118,0.3205,0.0011
statement,could+impede,T1,vix,2,101,0.1159,0.2483,0.2747,0.0054
statement,could+impede,T1,vix,3,101,0.0935,0.3524,0.2665,0.0071
statement,could+impede,T1,vix,4,100,0.1811,0.0713,0.2914,0.0033
statement,could+impede,T1,vix,5,99,0.1157,0.254,0.253,0.0115
statement,could+impede,T1,vix,6,99,0.0284,0.7801,0.2136,0.0337
statement,could+impede,T1,vix,7,98,0.0593,0.5617,0.1742,0.0862
statement,could+impede,T1,vix,8,97,0.0529,0.6068,0.1877,0.0656
statement,could+impede,T1,vix,9,97,0.0157,0.8787,0.1261,0.2184
statement,could+impede,T2,cfnai,-9,91,-0.0289,0.7858,-0.1327,0.2098
statement,could+impede,T2,cfnai,-8,91,0.018,0.8653,-0.1076,0.31
statement,could+impede,T2,cfnai,-7,91,0.0057,0.9569,-0.1487,0.1595
statement,could+impede,T2,cfnai,-6,91,0.0468,0.6597,-0.1157,0.2749
statement,could+impede,T2,cfnai,-5,91,-0.0041,0.9696,-0.1546,0.1434
statement,could+impede,T2,cfnai,-4,91,-0.0306,0.7735,-0.1739,0.0993
statement,could+impede,T2,cfnai,-3,91,-0.0693,0.514,-0.1795,0.0886
statement,could+impede,T2,cfnai,-2,91,-0.0854,0.4209,-0.1809,0.0861
statement,could+impede,T2,cfnai,-1,91,-0.1068,0.3135,-0.2187,0.0373
statement,could+impede,T2,cfnai,0,91,-0.1278,0.2275,-0.1948,0.0643
statement,could+impede,T2,cfnai,1,91,-0.1136,0.2836,-0.1516,0.1516
statement,could+impede,T2,cfnai,2,91,-0.0807,0.4472,-0.147,0.1643
statement,could+impede,T2,cfnai,3,91,-0.042,0.6929,-0.1274,0.229
statement,could+impede,T2,cfnai,4,90,0.0667,0.5324,-0.1472,0.1661
statement,could+impede,T2,cfnai,5,89,0.0603,0.5746,-0.1695,0.1122
statement,could+impede,T2,cfnai,6,89,0.1002,0.3501,-0.1419,0.1846
statement,could+impede,T2,cfnai,7,88,0.0544,0.6146,-0.1454,0.1764
statement,could+impede,T2,cfnai,8,87,0.0482,0.6574,-0.1376,0.2036
statement,could+impede,T2,cfnai,9,87,0.0254,0.8155,-0.1348,0.2132
statement,could+impede,T2,vix,-9,91,0.4334,0.0,0.4236,0.0
statement,could+impede,T2,vix,-8,91,0.4823,0.0,0.4598,0.0
statement,could+impede,T2,vix,-7,91,0.4203,0.0,0.4076,0.0001
statement,could+impede,T2,vix,-6,91,0.4013,0.0001,0.3785,0.0002
statement,could+impede,T2,vix,-5,91,0.4627,0.0,0.473,0.0
statement,could+impede,T2,vix,-4,91,0.4766,0.0,0.4762,0.0
statement,could+impede,T2,vix,-3,91,0.4703,0.0,0.4895,0.0
statement,could+impede,T2,vix,-2,91,0.5123,0.0,0.5148,0.0
statement,could+impede,T2,vix,-1,91,0.4588,0.0,0.4586,0.0
statement,could+impede,T2,vix,0,91,0.4305,0.0,0.4353,0.0
statement,could+impede,T2,vix,1,91,0.4339,0.0,0.4597,0.0
statement,could+impede,T2,vix,2,91,0.4204,0.0,0.417,0.0
statement,could+impede,T2,vix,3,91,0.2448,0.0194,0.4096,0.0001
statement,could+impede,T2,vix,4,90,0.319,0.0022,0.4263,0.0
statement,could+impede,T2,vix,5,89,0.1946,0.0676,0.3738,0.0003
statement,could+impede,T2,vix,6,89,0.1139,0.288,0.3473,0.0009
statement,could+impede,T2,vix,7,88,0.1781,0.0968,0.3004,0.0045
statement,could+impede,T2,vix,8,87,0.123,0.2562,0.3067,0.0039
statement,could+impede,T2,vix,9,87,0.0605,0.5778,0.2145,0.0461
statement,will,T1,cfnai,-9,101,-0.0529,0.5992,-0.3186,0.0012
statement,will,T1,cfnai,-8,101,-0.0912,0.3646,-0.3055,0.0019
statement,will,T1,cfnai,-7,101,-0.1253,0.2118,-0.2751,0.0054
statement,will,T1,cfnai,-6,101,-0.1501,0.1342,-0.2281,0.0218
statement,will,T1,cfnai,-5,101,-0.093,0.3548,-0.172,0.0854
statement,will,T1,cfnai,-4,101,-0.0796,0.4286,-0.1443,0.1499
statement,will,T1,cfnai,-3,101,-0.2161,0.03,-0.0592,0.5564
statement,will,T1,cfnai,-2,101,-0.2325,0.0193,-0.0492,0.6252
statement,will,T1,cfnai,-1,101,-0.1875,0.0604,0.0676,0.5018
statement,will,T1,cfnai,0,101,-0.0106,0.9165,0.146,0.1451
statement,will,T1,cfnai,1,101,0.2182,0.0284,0.2776,0.0049
statement,will,T1,cfnai,2,101,0.2546,0.0102,0.2614,0.0083
statement,will,T1,cfnai,3,101,0.3522,0.0003,0.3014,0.0022
statement,will,T1,cfnai,4,100,0.1093,0.279,0.2114,0.0348
statement,will,T1,cfnai,5,99,0.1147,0.2583,0.2687,0.0072
statement,will,T1,cfnai,6,99,0.1311,0.1957,0.294,0.0031
statement,will,T1,cfnai,7,98,0.0652,0.5234,0.2693,0.0073
statement,will,T1,cfnai,8,97,0.079,0.4419,0.2515,0.0129
statement,will,T1,cfnai,9,97,-0.0136,0.8951,0.2452,0.0155
statement,will,T1,vix,-9,101,-0.0462,0.6467,-0.0872,0.386
statement,will,T1,vix,-8,101,0.0052,0.9592,-0.0229,0.8202
statement,will,T1,vix,-7,101,-0.0531,0.5982,-0.1034,0.3033
statement,will,T1,vix,-6,101,-0.0635,0.5278,-0.1284,0.2007
statement,will,T1,vix,-5,101,-0.0704,0.4839,-0.1366,0.1731
statement,will,T1,vix,-4,101,0.083,0.4092,-0.1011,0.3144
statement,will,T1,vix,-3,101,0.1331,0.1846,-0.0634,0.5289
statement,will,T1,vix,-2,101,0.0393,0.6967,-0.1132,0.2598
statement,will,T1,vix,-1,101,0.1046,0.298,-0.1043,0.2991
statement,will,T1,vix,0,101,-0.1673,0.0946,-0.2628,0.0079
statement,will,T1,vix,1,101,-0.1121,0.2644,-0.1607,0.1085
statement,will,T1,vix,2,101,-0.1809,0.0702,-0.2373,0.0169
statement,will,T1,vix,3,101,-0.187,0.0611,-0.2149,0.0309
statement,will,T1,vix,4,100,-0.2756,0.0055,-0.3454,0.0004
statement,will,T1,vix,5,99,-0.2749,0.0059,-0.3367,0.0007
statement,will,T1,vix,6,99,-0.2586,0.0098,-0.332,0.0008
statement,will,T1,vix,7,98,-0.2245,0.0262,-0.2571,0.0106
statement,will,T1,vix,8,97,-0.2047,0.0443,-0.2749,0.0064
statement,will,T1,vix,9,97,-0.1834,0.0721,-0.2408,0.0175
statement,will,T2,cfnai,-9,91,-0.0441,0.678,-0.3329,0.0013
statement,will,T2,cfnai,-8,91,-0.0682,0.5206,-0.2864,0.0059
statement,will,T2,cfnai,-7,91,-0.0915,0.3884,-0.2091,0.0467
statement,will,T2,cfnai,-6,91,-0.114,0.2819,-0.1992,0.0584
statement,will,T2,cfnai,-5,91,-0.1072,0.3119,-0.1755,0.0962
statement,will,T2,cfnai,-4,91,-0.1792,0.0892,-0.1844,0.0802
statement,will,T2,cfnai,-3,91,-0.0535,0.6145,-0.0868,0.4131
statement,will,T2,cfnai,-2,91,-0.0669,0.5284,-0.0701,0.509
statement,will,T2,cfnai,-1,91,0.0888,0.4025,0.0699,0.5103
statement,will,T2,cfnai,0,91,0.0713,0.502,0.0928,0.3815
statement,will,T2,cfnai,1,91,0.1988,0.0589,0.1795,0.0887
statement,will,T2,cfnai,2,91,0.1448,0.171,0.1614,0.1263
statement,will,T2,cfnai,3,91,0.2206,0.0356,0.162,0.125
statement,will,T2,cfnai,4,90,0.1508,0.1559,0.1525,0.1512
statement,will,T2,cfnai,5,89,0.2124,0.0457,0.2435,0.0215
statement,will,T2,cfnai,6,89,0.2317,0.0289,0.3132,0.0028
statement,will,T2,cfnai,7,88,0.118,0.2735,0.3197,0.0024
statement,will,T2,cfnai,8,87,0.0917,0.3985,0.2848,0.0075
statement,will,T2,cfnai,9,87,-0.0205,0.8502,0.2701,0.0114
statement,will,T2,vix,-9,91,-0.0756,0.4762,-0.0868,0.4131
statement,will,T2,vix,-8,91,-0.0776,0.4646,-0.0555,0.6013
statement,will,T2,vix,-7,91,-0.0694,0.5131,-0.095,0.3706
statement,will,T2,vix,-6,91,-0.1773,0.0927,-0.1773,0.0926
statement,will,T2,vix,-5,91,-0.1514,0.1519,-0.1829,0.0826
statement,will,T2,vix,-4,91,-0.2079,0.048,-0.2361,0.0243
statement,will,T2,vix,-3,91,-0.1827,0.083,-0.1991,0.0585
statement,will,T2,vix,-2,91,-0.2481,0.0177,-0.3023,0.0036
statement,will,T2,vix,-1,91,-0.2208,0.0354,-0.2619,0.0121
statement,will,T2,vix,0,91,-0.3716,0.0003,-0.4176,0.0
statement,will,T2,vix,1,91,-0.1854,0.0786,-0.2644,0.0113
statement,will,T2,vix,2,91,-0.3048,0.0033,-0.3515,0.0006
statement,will,T2,vix,3,91,-0.2622,0.012,-0.3094,0.0028
statement,will,T2,vix,4,90,-0.391,0.0001,-0.4636,0.0
statement,will,T2,vix,5,89,-0.3621,0.0005,-0.4366,0.0
statement,will,T2,vix,6,89,-0.3342,0.0014,-0.424,0.0
statement,will,T2,vix,7,88,-0.2777,0.0088,-0.3187,0.0025
statement,will,T2,vix,8,87,-0.2331,0.0298,-0.3288,0.0019
statement,will,T2,vix,9,87,-0.1952,0.0699,-0.2712,0.0111
statement,will+assess,T1,cfnai,-9,101,0.0085,0.9328,-0.19,0.0571
statement,will+assess,T1,cfnai,-8,101,0.0003,0.9978,-0.2501,0.0116
statement,will+assess,T1,cfnai,-7,101,0.0678,0.5007,-0.2136,0.0319
statement,will+assess,T1,cfnai,-6,101,-0.0527,0.6005,-0.1949,0.0508
statement,will+assess,T1,cfnai,-5,101,-0.052,0.6059,-0.2043,0.0404
statement,will+assess,T1,cfnai,-4,101,-0.1595,0.1111,-0.32,0.0011
statement,will+assess,T1,cfnai,-3,101,-0.1827,0.0674,-0.3344,0.0006
statement,will+assess,T1,cfnai,-2,101,-0.222,0.0256,-0.3556,0.0003
statement,will+assess,T1,cfnai,-1,101,-0.2469,0.0128,-0.3224,0.001
statement,will+assess,T1,cfnai,0,101,-0.121,0.2279,-0.2737,0.0056
statement,will+assess,T1,cfnai,1,101,0.029,0.7735,-0.1527,0.1273
statement,will+assess,T1,cfnai,2,101,0.0097,0.9236,-0.2308,0.0202
statement,will+assess,T1,cfnai,3,101,-0.1043,0.2993,-0.2091,0.0358
statement,will+assess,T1,cfnai,4,100,-0.2368,0.0177,-0.3388,0.0006
statement,will+assess,T1,cfnai,5,99,-0.2528,0.0116,-0.3151,0.0015
statement,will+assess,T1,cfnai,6,99,-0.152,0.1332,-0.2548,0.0109
statement,will+assess,T1,cfnai,7,98,-0.0786,0.4419,-0.1447,0.1553
statement,will+assess,T1,cfnai,8,97,-0.1119,0.275,-0.1292,0.207
statement,will+assess,T1,cfnai,9,97,-0.0527,0.6085,-0.0753,0.4638
statement,will+assess,T1,vix,-9,101,-0.4425,0.0,-0.4017,0.0
statement,will+assess,T1,vix,-8,101,-0.4669,0.0,-0.4103,0.0
statement,will+assess,T1,vix,-7,101,-0.5077,0.0,-0.4364,0.0
statement,will+assess,T1,vix,-6,101,-0.4557,0.0,-0.416,0.0
statement,will+assess,T1,vix,-5,101,-0.4008,0.0,-0.3078,0.0017
statement,will+assess,T1,vix,-4,101,-0.3149,0.0013,-0.2991,0.0024
statement,will+assess,T1,vix,-3,101,-0.2259,0.0231,-0.276,0.0052
statement,will+assess,T1,vix,-2,101,-0.291,0.0032,-0.2599,0.0087
statement,will+assess,T1,vix,-1,101,-0.1823,0.0681,-0.2524,0.0109
statement,will+assess,T1,vix,0,101,-0.2335,0.0188,-0.2633,0.0078
statement,will+assess,T1,vix,1,101,-0.2344,0.0183,-0.2044,0.0403
statement,will+assess,T1,vix,2,101,-0.1039,0.3012,-0.1455,0.1466
statement,will+assess,T1,vix,3,101,-0.0256,0.7998,-0.084,0.4035
statement,will+assess,T1,vix,4,100,-0.0705,0.486,-0.0585,0.5631
statement,will+assess,T1,vix,5,99,0.0315,0.7572,-0.024,0.8136
statement,will+assess,T1,vix,6,99,0.0148,0.8844,-0.0369,0.7172
statement,will+assess,T1,vix,7,98,-0.0032,0.9749,-0.0132,0.897
statement,will+assess,T1,vix,8,97,0.0044,0.9656,-0.0517,0.6148
statement,will+assess,T1,vix,9,97,0.1084,0.2904,0.0553,0.5904
statement,will+assess,T2,cfnai,-9,91,-0.0143,0.8927,-0.2576,0.0137
statement,will+assess,T2,cfnai,-8,91,-0.147,0.1645,-0.3179,0.0021
statement,will+assess,T2,cfnai,-7,91,-0.227,0.0305,-0.2682,0.0102
statement,will+assess,T2,cfnai,-6,91,-0.3515,0.0006,-0.3021,0.0036
statement,will+assess,T2,cfnai,-5,91,-0.3287,0.0015,-0.2887,0.0055
statement,will+assess,T2,cfnai,-4,91,-0.43,0.0,-0.3553,0.0005
statement,will+assess,T2,cfnai,-3,91,-0.437,0.0,-0.3645,0.0004
statement,will+assess,T2,cfnai,-2,91,-0.3973,0.0001,-0.2983,0.0041
statement,will+assess,T2,cfnai,-1,91,-0.3639,0.0004,-0.2686,0.01
statement,will+assess,T2,cfnai,0,91,-0.3762,0.0002,-0.2784,0.0075
statement,will+assess,T2,cfnai,1,91,-0.2823,0.0067,-0.1474,0.1632
statement,will+assess,T2,cfnai,2,91,-0.352,0.0006,-0.2539,0.0152
statement,will+assess,T2,cfnai,3,91,-0.3216,0.0019,-0.2484,0.0176
statement,will+assess,T2,cfnai,4,90,-0.2221,0.0353,-0.2951,0.0048
statement,will+assess,T2,cfnai,5,89,-0.2386,0.0243,-0.2922,0.0055
statement,will+assess,T2,cfnai,6,89,-0.2223,0.0363,-0.2571,0.015
statement,will+assess,T2,cfnai,7,88,-0.1091,0.3115,-0.1237,0.2508
statement,will+assess,T2,cfnai,8,87,-0.1098,0.3116,-0.0977,0.3682
statement,will+assess,T2,cfnai,9,87,-0.0525,0.6293,-0.0519,0.6328
