layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
min_committee,will,modal,37,62833,1169,234853,588.9,4977.6,338.72,0.0,-3.061,-88.2,-,0.0
min_committee,would,modal,719,62833,573,234853,11443.0,2439.8,734.03,0.0,2.229,369.0,+,0.0
min_committee,could,modal,83,62833,355,234853,1321.0,1511.6,1.26,0.2623,-0.188,-12.6,-,0.2965
min_committee,can,modal,3,62833,514,234853,47.7,2188.6,216.17,0.0,-5.298,-97.8,-,0.0
min_committee,should,modal,85,62833,210,234853,1352.8,894.2,9.74,0.0018,0.602,51.3,+,0.0023
min_committee,may,modal,31,62833,382,234853,493.4,1626.5,57.41,0.0,-1.7,-69.7,-,0.0
min_committee,would/copular_adj,unit,126,62833,92,234853,2005.3,391.7,138.74,0.0,2.354,411.9,+,0.0
min_committee,would/aspectual,unit,116,62833,18,234853,1846.2,76.6,263.69,0.0,4.557,2308.8,+,0.0
min_committee,would/activity,unit,108,62833,52,234853,1718.8,221.4,158.87,0.0,2.949,676.3,+,0.0
min_committee,would/occurrence,unit,89,62833,42,234853,1416.5,178.8,132.44,0.0,2.977,692.0,+,0.0
min_committee,would/mental,unit,71,62833,39,234853,1130.0,166.1,96.33,0.0,2.758,580.5,+,0.0
min_committee,would/policy_action,unit,56,62833,20,234853,891.3,85.2,96.1,0.0,3.365,946.6,+,0.0
min_committee,could/causative,unit,55,62833,58,234853,875.3,247.0,42.04,0.0,1.826,254.4,+,0.0
min_committee,would/existence,unit,52,62833,47,234853,827.6,200.1,47.07,0.0,2.047,313.5,+,0.0
min_committee,would/causative,unit,48,62833,48,234853,763.9,204.4,39.01,0.0,1.902,273.8,+,0.0
min_committee,should/communication,unit,38,62833,14,234853,604.8,59.6,64.28,0.0,3.311,914.5,+,0.0
min_committee,would/other,unit,26,62833,158,234853,413.8,672.8,5.91,0.015,-0.678,-38.5,-,0.0186
min_committee,would/communication,unit,24,62833,26,234853,382.0,110.7,17.76,0.0,1.789,245.0,+,0.0
min_committee,should/activity,unit,21,62833,40,234853,334.2,170.3,5.75,0.0165,0.989,96.2,+,0.0194
min_committee,may/causative,unit,14,62833,43,234853,222.8,183.1,0.39,0.5305,0.317,21.7,+,0.5517
min_committee,may/copular_adj,unit,13,62833,45,234853,206.9,191.6,0.06,0.8087,0.149,8.0,+,0.8087
min_committee,should/other,unit,12,62833,56,234853,191.0,238.4,0.51,0.475,-0.274,-19.9,-,0.5145
