layer,item,kind,freq_in,tokens_in,freq_out,tokens_out,pmw_in,pmw_out,LL,p,log_ratio,pct_diff,sign,q
statement,will,modal,607,41906,5677,1417388,14484.8,4005.3,650.08,0.0,1.856,261.6,+,0.0
statement,would,modal,49,41906,6934,1417388,1169.3,4892.1,168.32,0.0,-2.05,-76.1,-,0.0
statement,could,modal,50,41906,2492,1417388,1193.1,1758.2,8.37,0.0038,-0.545,-32.1,-,0.0057
statement,can,modal,4,41906,2163,1417388,95.5,1526.0,96.1,0.0,-3.829,-93.7,-,0.0
statement,should,modal,33,41906,1031,1417388,787.5,727.4,0.2,0.6576,0.135,8.3,+,0.6576
statement,may,modal,27,41906,1181,1417388,644.3,833.2,1.9,0.1684,-0.345,-22.7,-,0.2021
min_staff_desk,will,modal,35,71942,6249,1387352,486.5,4504.3,409.4,0.0,-3.19,-89.2,-,0.0
min_staff_desk,would,modal,307,71942,6676,1387352,4267.3,4812.0,4.39,0.0361,-0.171,-11.3,-,0.0433
min_staff_desk,could,modal,138,71942,2404,1387352,1918.2,1732.8,1.31,0.2526,0.152,10.7,+,0.2526
min_staff_desk,can,modal,5,71942,2162,1387352,69.5,1558.4,178.0,0.0,-4.35,-95.5,-,0.0
min_staff_desk,should,modal,27,71942,1037,1387352,375.3,747.5,15.68,0.0001,-0.968,-49.8,-,0.0001
min_staff_desk,may,modal,41,71942,1167,1387352,569.9,841.2,6.79,0.0091,-0.545,-32.2,-,0.0137
min_staff,will,modal,16,249885,6268,1209409,64.0,5182.7,2187.89,0.0,-6.295,-98.8,-,0.0
min_staff,would,modal,327,249885,6656,1209409,1308.6,5503.5,1013.88,0.0,-2.07,-76.2,-,0.0
min_staff,could,modal,132,249885,2410,1209409,528.2,1992.7,333.27,0.0,-1.91,-73.5,-,0.0
min_staff,can,modal,2,249885,2165,1209409,8.0,1790.1,788.37,0.0,-7.484,-99.6,-,0.0
min_staff,should,modal,5,249885,1059,1209409,20.0,875.6,351.87,0.0,-5.315,-97.7,-,0.0
min_staff,may,modal,57,249885,1151,1209409,228.1,951.7,174.15,0.0,-2.049,-76.0,-,0.0
min_participants,will,modal,30,223992,6254,1235302,133.9,5062.7,1816.21,0.0,-5.217,-97.4,-,0.0
min_participants,would,modal,1537,223992,5446,1235302,6861.9,4408.6,215.32,0.0,0.639,55.6,+,0.0
min_participants,could,modal,875,223992,1667,1235302,3906.4,1349.5,562.2,0.0,1.534,189.5,+,0.0
min_participants,can,modal,8,223992,2159,1235302,35.7,1747.8,643.93,0.0,-5.526,-98.0,-,0.0
min_participants,should,modal,149,223992,915,1235302,665.2,740.7,1.52,0.2176,-0.151,-10.2,-,0.2176
min_participants,may,modal,157,223992,1051,1235302,700.9,850.8,5.38,0.0204,-0.276,-17.6,-,0.0244
min_committee,will,modal,37,62833,6247,1396461,588.9,4473.5,328.87,0.0,-2.906,-86.8,-,0.0
min_committee,would,modal,719,62833,6264,1396461,11443.0,4485.6,443.82,0.0,1.352,155.1,+,0.0
min_committee,could,modal,83,62833,2459,1396461,1321.0,1760.9,7.27,0.007,-0.406,-25.0,-,0.007
min_committee,can,modal,3,62833,2164,1396461,47.7,1549.6,163.86,0.0,-4.798,-96.9,-,0.0
min_committee,should,modal,85,62833,979,1396461,1352.8,701.1,28.23,0.0,0.956,93.0,+,0.0
min_committee,may,modal,31,62833,1177,1396461,493.4,842.8,10.32,0.0013,-0.75,-41.5,-,0.0016
min_special,will,modal,49,40777,6235,1418517,1201.7,4395.4,130.71,0.0,-1.856,-72.7,-,0.0
min_special,would,modal,344,40777,6639,1418517,8436.1,4680.2,95.64,0.0,0.852,80.2,+,0.0
min_special,could,modal,283,40777,2259,1418517,6940.2,1592.5,377.19,0.0,2.126,335.8,+,0.0
min_special,can,modal,21,40777,2146,1418517,515.0,1512.8,35.37,0.0,-1.521,-66.0,-,0.0
min_special,should,modal,58,40777,1006,1418517,1422.4,709.2,21.76,0.0,1.016,100.6,+,0.0
min_special,may,modal,28,40777,1180,1418517,686.7,831.9,1.07,0.3008,-0.252,-17.5,-,0.3008
pc_chair,will,modal,4341,533106,1943,926188,8142.8,2097.8,2736.59,0.0,1.956,288.2,+,0.0
pc_chair,would,modal,3127,533106,3856,926188,5865.6,4163.3,199.56,0.0,0.495,40.9,+,0.0
pc_chair,could,modal,626,533106,1916,926188,1174.3,2068.7,165.05,0.0,-0.816,-43.2,-,0.0
pc_chair,can,modal,1610,533106,557,926188,3020.0,601.4,1278.86,0.0,2.327,402.2,+,0.0
pc_chair,should,modal,497,533106,567,926188,932.3,612.2,46.09,0.0,0.607,52.3,+,0.0
pc_chair,may,modal,485,533106,723,926188,909.8,780.6,6.73,0.0095,0.221,16.5,+,0.0095
speech_chair,will,modal,1169,234853,5115,1224441,4977.6,4177.4,28.16,0.0,0.253,19.2,+,0.0
speech_chair,would,modal,573,234853,6410,1224441,2439.8,5235.0,379.92,0.0,-1.1,-53.4,-,0.0
speech_chair,could,modal,355,234853,2187,1224441,1511.6,1786.1,8.85,0.0029,-0.239,-15.4,-,0.0029
speech_chair,can,modal,514,234853,1653,1224441,2188.6,1350.0,83.73,0.0,0.698,62.1,+,0.0
speech_chair,should,modal,210,234853,854,1224441,894.2,697.5,9.89,0.0017,0.361,28.2,+,0.002
speech_chair,may,modal,382,234853,826,1224441,1626.5,674.6,177.95,0.0,1.271,141.1,+,0.0
